站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
曹隘-柳隘,50,49,07/0970949,70949,5012,UP,工作日平峰,0.0,106.6,106.6,30.0,136.6,1327.96,1307.0,44.85,76.71,44.83,2133,74.48,475,75.72,76.35,21445.12,220.7,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,50,49,07/0970949,70949,5012,UP,工作日平峰,0.0,88.9,88.9,30.0,118.9,995.7,980.0,40.32,78.91,40.3,1779,77.71,284,78.71,78.84,15057.47,221.5,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,50,49,07/0970949,70949,5012,UP,工作日平峰,0.0,83.9,83.9,30.0,113.9,878.19,865.0,37.68,74.26,37.66,1679,72.42,220,73.78,74.21,16108.1,223.5,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,50,49,07/0970949,70949,5012,UP,工作日平峰,0.0,76.25,76.25,30.0,106.25,736.56,724.0,34.78,68.83,34.75,1526,67.21,208,68.34,68.79,12075.87,215.84,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,50,49,07/0970949,70949,5012,UP,工作日平峰,0.0,115.4,115.4,30.0,145.4,1577.3,1562.0,49.21,78.56,49.18,2309,77.75,838,78.31,78.52,15083.02,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,50,49,07/0970949,70949,5012,UP,工作日平峰,0.0,91.55,91.55,30.0,121.55,1009.97,994.0,39.71,77.14,39.69,1832,74.88,173,75.01,77.0,20951.33,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,50,49,07/0970949,70949,5012,UP,工作日平峰,0.0,139.45,139.45,30.0,169.45,1906.53,1877.0,49.22,68.36,49.2,2790,66.87,1497,67.36,68.11,16018.15,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,50,49,07/0970949,70949,5012,UP,工作日平峰,0.0,104.4,104.4,30.0,134.4,1098.03,1081.0,37.86,53.46,37.85,2089,52.62,1022,53.07,53.37,10448.14,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,50,49,07/0970949,70949,5012,UP,工作日平峰,0.0,90.8,90.8,30.0,120.8,973.2,958.0,38.59,63.04,38.56,1817,61.36,629,61.89,62.84,11443.27,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,50,49,07/0970949,70949,5012,UP,工作日平峰,0.0,81.8,81.8,30.0,111.8,846.32,833.0,37.25,74.49,37.22,1637,72.53,256,73.51,74.43,13347.72,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,50,49,07/1571549,71549,5014,UP,工作日平峰,0.0,330.7,330.7,30.0,360.7,3677.32,3676.0,40.03,56.77,40.03,6615,55.71,2076,55.93,56.18,25609.59,215.34,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,50,49,07/0970949,70949,5012,UP,工作日平峰,0.0,142.15,142.15,30.0,172.15,2164.68,2131.0,54.82,78.89,54.8,2844,78.41,1333,78.73,78.76,17996.9,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,50,49,07/0970949,70949,5012,UP,工作日平峰,0.0,117.35,117.35,0.0,117.35,1620.6,1593.0,49.72,78.84,49.69,2348,77.61,868,78.41,78.73,18894.74,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2998.7,750.0,3748.7,37038.11,36502.0,44.47,79.07,,,,,,,429887.8,...,,,,
