section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,85,86,07/1971985,0,2303,mps,44.67,65.14,1036,0.92,66.22,66.08,65.86,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,85,86,07/1971985,0,3034,mps,47.98,62.72,1782,0.92,64.26,63.91,63.71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,85,86,07/1971985,0,2189,mps,43.76,66.5,879,0.92,67.57,67.44,67.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,85,86,07/1971985,0,1580,mps,37.7,72.17,199,0.92,75.65,75.4,72.76,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,85,86,07/1971985,0,2731,mps,49.05,68.31,1369,0.92,70.15,69.68,68.85,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,85,86,07/1971985,0,1921,mps,40.74,65.74,601,0.92,68.94,68.69,65.83,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,85,86,07/1971985,0,1833,mps,38.68,64.37,539,0.92,66.88,66.73,64.46,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,85,86,07/1971985,0,2647,mps,49.31,69.77,1295,0.92,70.57,70.43,70.34,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,85,86,07/1971985,0,2013,mps,41.81,66.75,674,0.92,69.14,68.76,67.23,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,85,86,07/1971985,0,2297,mps,45.53,68.92,914,0.92,69.73,69.69,69.5,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,85,86,07/1971985,0,2153,mps,40.6,61.4,910,0.92,62.21,62.1,61.98,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,85,86,07/1971985,0,1837,mps,37.57,58.8,675,0.92,60.68,60.45,59.5,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,85,86,07/1971985,0,2703,mps,47.93,76.74,919,0.92,77.71,77.5,77.35,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,85,86,07/1971985,0,2143,mps,43.91,73.56,464,0.92,75.91,75.56,74.65,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,85,86,07/1971985,0,1788,mps,39.51,73.06,358,0.92,76.16,76.01,73.54,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,85,86,07/1971985,0,1681,mps,37.07,71.6,220,0.92,73.42,73.32,72.87,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,85,86,07/1971985,0,1540,mps,33.99,66.34,203,0.92,68,67.91,67.44,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,85,86,07/1971985,0,2306,mps,48.49,76.95,827,0.92,77.63,77.57,77.52,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,85,86,07/1971985,0,1802,mps,39.75,74.45,237,0.92,77.36,77.25,75.55,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,85,86,07/1971985,0,2791,mps,48.47,67.07,1459,0.92,68.69,68.45,67.38,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,85,86,07/1971985,0,2064,mps,37.65,54.25,915,0.92,54.95,54.88,54.82,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,85,86,07/1971985,0,1816,mps,38.01,61.04,597,0.92,63.86,63.6,61.39,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
23,兴海南路-梅堰,85,86,07/1971985,0,1639,mps,36.63,71.71,254,0.92,73.19,73.1,72.52,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx,
25,永茂路-镇海大道,85,86,07/1971985,0,2850,mps,53.91,77.07,1335,0.92,77.55,77.44,77.4,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,85,86,07/1971985,0,2335,mps,49.24,77.1,866,0.92,77.69,77.62,77.53,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
