section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,32,33,07/0570532,1,2398,mps,42.9,60.46,1176,0.92,62.27,61.92,60.66,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,32,33,07/0570532,1,3017,mps,48.22,63.44,1763,0.92,64.84,64.54,64.08,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,32,33,07/0570532,1,2213,mps,43.29,66.39,885,0.92,67.42,67.21,66.7,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,32,33,07/0570532,1,1644,mps,36.22,72.34,168,0.92,74.21,74.13,73.08,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,32,33,07/0570532,1,2629,mps,50.95,75.11,1134,0.92,76.45,76.16,75.44,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,32,33,07/0570532,1,1917,mps,40.83,68.01,559,0.92,69.97,69.84,68.29,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,32,33,07/0570532,1,1808,mps,39.22,66.45,515,0.92,67.7,67.63,66.88,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,32,33,07/0570532,1,2645,mps,49.34,70.62,1256,0.92,71.28,71.17,71.1,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,32,33,07/0570532,1,2025,mps,41.57,66.67,694,0.92,69.2,68.89,67.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,32,33,07/0570532,1,2284,mps,45.79,70.28,880,0.92,71.35,71.15,70.99,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,32,33,07/0570532,1,2136,mps,40.92,61.37,893,0.92,61.85,61.81,61.76,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,32,33,07/0570532,1,1824,mps,37.82,60.81,594,0.92,62.38,62.17,61.34,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,32,33,07/0570532,1,2713,mps,47.74,76.54,858,0.92,77.34,77.16,77.1,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,32,33,07/0570532,1,2145,mps,43.91,73.28,464,0.92,75.6,75.3,74.31,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,32,33,07/0570532,1,1780,mps,39.69,76.09,290,0.92,77.24,77.18,77.07,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,32,33,07/0570532,1,1689,mps,36.89,71,222,0.92,72.87,72.81,72.21,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,32,33,07/0570532,1,1549,mps,33.75,66.29,198,0.92,67.9,67.81,67.46,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,32,33,07/0570532,1,2306,mps,48.46,76.53,834,0.92,77.13,77.06,77.02,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,32,33,07/0570532,1,1824,mps,39.26,75.41,257,0.92,77.19,77.06,76.93,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,32,33,07/0570532,1,2695,mps,50.2,72.25,1276,0.92,73.55,73.28,72.51,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,32,33,07/0570532,1,2063,mps,37.7,54.29,928,0.92,54.94,54.9,54.72,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,32,33,07/0570532,1,1835,mps,37.62,60.75,606,0.92,63.19,62.83,60.93,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
23,兴海南路-梅堰,32,33,07/0570532,1,1643,mps,36.53,75.08,162,0.92,76.91,76.83,75.83,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx,
24,梅堰-永茂路,32,33,07/0870832,0,6369,mps,42.21,62.98,1792,0.92,63.79,63.55,63.36,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx,
25,永茂路-镇海大道,32,33,07/0570532,1,2859,mps,53.74,76.77,1338,0.92,77.22,77.16,77.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,32,33,07/0570532,1,2352,mps,48.87,76.78,860,0.92,77.28,77.24,77.19,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
