time_s,dist_m,velocity_mps,velocity_kmh
0.0,0.0,0.03163297096127347,0.11387869546058449
0.05,0.0031023040249568085,0.09245919003699887,0.332853084133196
0.1,0.009016854430030488,0.14412282616594835,0.5188421741974141
0.15000000000000002,0.017314459544070182,0.18778137839563944,0.676012962224302
0.2,0.027623802648300912,0.22459234577358975,0.8085324447849231
0.25,0.03963144197632358,0.25571322734731683,0.9205676184503406
0.30000000000000004,0.05308181071411496,0.28230152216433835,1.016285479791618
0.35000000000000003,0.06777721700002776,0.30551472927217327,1.0998530253798238
0.4,0.08351382739304304,0.323949686448438,1.1662188712143768
0.45,0.10032435734790296,0.34847151174595836,1.2544974422854502
0.5,0.11834360269130308,0.3722983019900465,1.3402738871641673
0.55,0.13753808209894888,0.39548087431578555,1.423731147536828
0.6000000000000001,0.15787688766195937,0.41807134820463343,1.5050568535366804
0.65,0.17933174562564091,0.4401229703426284,1.584442693233462
0.7000000000000001,0.20187706837117145,0.4616899394785926,1.6620837821229335
0.75,0.225490225856948,0.4828363599524691,1.7382108958288889
0.8,0.250155048474204,0.5037565447377697,1.8135235610559708
0.8500000000000001,0.275851570454283,0.5241043344653908,1.8867756040754071
0.9,0.30255704759751184,0.5441147512637632,1.9588131045495476
0.9500000000000001,0.3302553675605389,0.5638180472573193,2.0297449701263495
1.0,0.3589329951934244,0.5832870580581018,2.0998334090091664
1.05,0.3885812784359804,0.6026442716441367,2.1695193779188924
1.1,0.41919808054130525,0.6220278125688578,2.239300125247888
1.1500000000000001,0.45078772447699195,0.6415579448586103,2.309608601490997
1.2000000000000002,0.48335856874378236,0.661275825813006,2.380592972926822
1.25,0.5169226727353579,0.6812883338500124,2.452638001860045
1.3,0.5514987057051983,0.701752984943607,2.5263107457969856
1.35,0.5871092059754325,0.7226670258657584,2.60160129311673
1.4000000000000001,0.6237748044530262,0.7439569132379923,2.6782448876567724
1.4500000000000002,0.6615161055307852,0.7656951298723675,2.7565024675405234
1.5,0.7003554619410464,0.7878791265380796,2.8363648555370866
1.55,0.740305524718604,0.8101233845642243,2.9164441844312075
1.6,0.7813744754968345,0.8326346465649956,2.997484727633984
1.6500000000000001,0.8235728212653972,0.8552991841775138,3.07907706303905
1.7000000000000002,0.8669098837101591,0.8781833136129593,3.1614599290066536
1.75,0.9113973121352839,0.9013138233920293,3.2447297642113053
1.8,0.9570469883691353,0.9246732259620261,3.328823613463294
1.85,1.0038739559683056,0.9484054780047885,3.4142597208172387
1.9000000000000001,1.0518960876342276,0.9724797886320915,3.5009272390755295
1.9500000000000002,1.1011327881082968,0.996988230330675,3.58915762919043
2.0,1.1516080433955955,1.0220219811612719,3.6792791321805787
2.0500000000000003,1.2033478033608411,1.047568417448555,3.771246302814798
2.1,1.256376742496875,1.0735891479928032,3.864920932774092
2.15,1.3107187995205636,1.1000931329547359,3.960335278637049
2.2,1.3663974143940016,1.1270514619827894,4.057385263138042
2.25,1.423436340502967,1.1545055823758266,4.156220096552976
2.3000000000000003,1.481859590375787,1.1824244125369643,4.256727885133071
2.35,1.5416904626147128,1.2108104770200638,4.35891771727223
2.4000000000000004,1.6029521230637143,1.2396559409399968,4.462761387383988
2.45,1.6656670055406788,1.268939358138583,4.568181689298899
2.5,1.7298571674131809,1.2986671167615014,4.675201620341405
2.5500000000000003,1.795543036117671,1.3287676314181072,4.783563473105186
2.6,1.8627391155532953,1.3590755460068704,4.892671965624734
2.6500000000000004,1.9314565833173332,1.3896231645546409,5.002643392396707
2.7,2.00170423230185,1.4202827948260268,5.113018061373697
2.75,2.0734849025105646,1.4509440135225569,5.223398448681205
2.8000000000000003,2.1467958267456027,1.481492955878967,5.333374641164281
2.85,2.2216319246203895,1.5119509591125015,5.443023452805006
2.9000000000000004,2.2979924339327633,1.5424694133824484,5.552889888176814
2.95,2.3758785412275314,1.5729748784082753,5.662709562269791
3.0,2.4552891719574634,1.6034503507890128,5.772421262840446
3.0500000000000003,2.5362242752250546,1.6339537799146295,5.882233607692666
3.1,2.618685882379497,1.6645105062630683,5.992237822547046
3.1500000000000004,2.7026756991694167,1.6950821653337054,6.102295795201339
3.2,2.7881955869367836,1.7257133453609725,6.212568043299501
3.25,2.87524426803997,1.7562338987664954,6.3224420355593836
3.3000000000000003,2.9638151373509927,1.7866008736743995,6.431763145227838
3.35,3.053901844391272,1.8168674079367888,6.54072266857244
3.4000000000000004,3.1454968131557983,1.8469313426442553,6.648952833519319
3.45,3.23859142066075,1.8768529575538104,6.756670647193718
3.5,3.333178151961289,1.9066162944677587,6.863818660083932
