t,v,s,t_global,station_pair
0.0,0.0,0.0,2380.3009517467503,民安东路-会展中心
0.05,0.027500000000000004,0.0013750000000000004,2380.3509517467505,民安东路-会展中心
0.1,0.05500000000000001,0.004125000000000001,2380.4009517467503,民安东路-会展中心
0.15000000000000002,0.08250000000000002,0.008250000000000002,2380.4509517467504,民安东路-会展中心
0.2,0.11000000000000001,0.013750000000000004,2380.50095174675,民安东路-会展中心
0.25,0.1375,0.020625000000000004,2380.5509517467503,民安东路-会展中心
0.30000000000000004,0.16500000000000004,0.028875000000000005,2380.6009517467505,民安东路-会展中心
0.35000000000000003,0.19250000000000003,0.038500000000000006,2380.6509517467503,民安东路-会展中心
0.4,0.22000000000000003,0.04950000000000001,2380.7009517467504,民安东路-会展中心
0.45,0.24750000000000003,0.06187500000000001,2380.75095174675,民安东路-会展中心
0.5,0.275,0.07562500000000001,2380.8009517467503,民安东路-会展中心
0.55,0.30250000000000005,0.09075000000000001,2380.8509517467505,民安东路-会展中心
0.6000000000000001,0.33000000000000007,0.10725000000000001,2380.9009517467503,民安东路-会展中心
0.65,0.35750000000000004,0.12512500000000001,2380.9509517467504,民安东路-会展中心
0.7000000000000001,0.38500000000000006,0.14437500000000003,2381.00095174675,民安东路-会展中心
0.75,0.41250000000000003,0.16500000000000004,2381.0509517467503,民安东路-会展中心
0.8,0.44000000000000006,0.18700000000000006,2381.1009517467505,民安东路-会展中心
0.8500000000000001,0.4675000000000001,0.21037500000000006,2381.1509517467503,民安东路-会展中心
0.9,0.49500000000000005,0.23512500000000006,2381.2009517467504,民安东路-会展中心
0.9500000000000001,0.5225000000000001,0.26125000000000004,2381.25095174675,民安东路-会展中心
1.0,0.55,0.28875000000000006,2381.3009517467503,民安东路-会展中心
1.05,0.5775000000000001,0.31762500000000005,2381.3509517467505,民安东路-会展中心
1.1,0.6050000000000001,0.34787500000000005,2381.4009517467503,民安东路-会展中心
1.1500000000000001,0.6325000000000002,0.37950000000000006,2381.4509517467504,民安东路-会展中心
1.2000000000000002,0.6600000000000001,0.4125000000000001,2381.50095174675,民安东路-会展中心
1.25,0.6875,0.4468750000000001,2381.5509517467503,民安东路-会展中心
1.3,0.7150000000000001,0.4826250000000001,2381.6009517467505,民安东路-会展中心
1.35,0.7425000000000002,0.51975,2381.6509517467503,民安东路-会展中心
1.4000000000000001,0.7700000000000001,0.55825,2381.7009517467504,民安东路-会展中心
1.4500000000000002,0.7975000000000002,0.598125,2381.75095174675,民安东路-会展中心
1.5,0.8250000000000001,0.639375,2381.8009517467503,民安东路-会展中心
1.55,0.8525000000000001,0.682,2381.8509517467505,民安东路-会展中心
1.6,0.8800000000000001,0.7260000000000001,2381.9009517467503,民安东路-会展中心
1.6500000000000001,0.9075000000000002,0.7713750000000001,2381.9509517467504,民安东路-会展中心
1.7000000000000002,0.9350000000000002,0.8181250000000002,2382.00095174675,民安东路-会展中心
1.75,0.9625000000000001,0.8662500000000002,2382.0509517467503,民安东路-会展中心
1.8,0.9900000000000001,0.9157500000000002,2382.1009517467505,民安东路-会展中心
1.85,1.0175,0.9666250000000002,2382.1509517467503,民安东路-会展中心
1.9000000000000001,1.0450000000000002,1.0188750000000002,2382.2009517467504,民安东路-会展中心
1.9500000000000002,1.0725000000000002,1.0725000000000002,2382.25095174675,民安东路-会展中心
2.0,1.1,1.1275000000000002,2382.3009517467503,民安东路-会展中心
2.0500000000000003,1.1275000000000002,1.1838750000000002,2382.3509517467505,民安东路-会展中心
2.1,1.1550000000000002,1.2416250000000002,2382.4009517467503,民安东路-会展中心
2.15,1.1825,1.3007500000000003,2382.4509517467504,民安东路-会展中心
2.2,1.2100000000000002,1.3612500000000003,2382.50095174675,民安东路-会展中心
2.25,1.2375,1.4231250000000002,2382.5509517467503,民安东路-会展中心
2.3000000000000003,1.2650000000000003,1.4863750000000002,2382.6009517467505,民安东路-会展中心
2.35,1.2925000000000002,1.5510000000000002,2382.6509517467503,民安东路-会展中心
2.4000000000000004,1.3200000000000003,1.6170000000000002,2382.7009517467504,民安东路-会展中心
2.45,1.3475000000000001,1.6843750000000002,2382.75095174675,民安东路-会展中心
2.5,1.375,1.7531250000000003,2382.8009517467503,民安东路-会展中心
2.5500000000000003,1.4025000000000003,1.8232500000000003,2382.8509517467505,民安东路-会展中心
2.6,1.4300000000000002,1.8947500000000002,2382.9009517467503,民安东路-会展中心
