站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,69,68,07/1671668,71668,5014,UP,工作日平峰,0.0,117.1,117.1,30.0,147.1,1428.45,1428.0,43.91,66.29,43.9,2343,65.03,1043,65.34,65.86,14626.44,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,69,68,07/1671668,71668,5014,UP,工作日平峰,0.0,150.8,150.8,30.0,180.8,2021.3,2017.0,48.25,65.03,48.24,3017,63.42,1766,64.06,64.65,18128.57,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,69,68,07/1671668,71668,5014,UP,工作日平峰,0.0,111.7,111.7,30.0,141.7,1330.95,1332.0,42.9,65.67,42.88,2235,64.93,935,65.28,65.43,13365.72,215.24,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,69,68,07/1671668,71668,5014,UP,工作日平峰,0.0,82.35,82.35,30.0,112.35,827.22,827.0,36.16,74.21,36.14,1648,72.25,168,72.95,74.14,13056.78,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,69,68,07/1671668,71668,5014,UP,工作日平峰,0.0,130.15,130.15,30.0,160.15,1860.74,1860.0,51.47,77.16,51.45,2604,76.48,1116,76.96,77.1,21287.42,215.54,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,69,68,07/1671668,71668,5014,UP,工作日平峰,0.0,96.45,96.45,30.0,126.45,1087.7,1086.0,40.6,69.79,40.58,1930,67.83,580,68.11,69.63,13908.36,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,69,68,07/1671668,71668,5014,UP,工作日平峰,0.0,90.75,90.75,30.0,120.75,984.89,984.0,39.07,67.16,39.05,1816,66.33,508,67.03,67.11,9966.46,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,69,68,07/1671668,71668,5014,UP,工作日平峰,0.0,131.0,131.0,30.0,161.0,1812.65,1811.0,49.81,72.69,49.79,2621,71.87,1218,72.36,72.56,16992.37,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,69,68,07/1671668,71668,5014,UP,工作日平峰,0.0,100.3,100.3,30.0,130.3,1169.44,1155.0,41.97,69.17,41.95,2007,66.53,666,66.7,68.81,13845.73,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,69,68,07/1671668,71668,5014,UP,工作日平峰,0.0,113.5,113.5,30.0,143.5,1452.45,1452.0,46.07,71.17,46.05,2271,70.43,888,70.99,71.1,18087.65,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,69,68,07/1671668,71668,5014,UP,工作日平峰,0.0,105.6,105.6,30.0,135.6,1213.9,1214.0,41.38,63.29,41.36,2113,62.82,848,63.2,63.25,11343.41,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
