section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,68,69,07/1671668,0,2343,mps,43.9,65.03,1043,0.92,66.29,65.86,65.34,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,68,69,07/1671668,0,3017,mps,48.24,63.42,1766,0.92,65.03,64.65,64.06,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,68,69,07/1671668,0,2235,mps,42.88,64.93,935,0.92,65.67,65.43,65.28,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,68,69,07/1671668,0,1648,mps,36.14,72.25,168,0.92,74.21,74.14,72.95,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,68,69,07/1671668,0,2604,mps,51.45,76.48,1116,0.92,77.16,77.1,76.96,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,68,69,07/1671668,0,1930,mps,40.58,67.83,580,0.92,69.79,69.63,68.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,68,69,07/1671668,0,1816,mps,39.05,66.33,508,0.92,67.16,67.11,67.03,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,68,69,07/1671668,0,2621,mps,49.79,71.87,1218,0.92,72.69,72.56,72.36,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,68,69,07/1671668,0,2007,mps,41.95,66.53,666,0.92,69.17,68.81,66.7,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,68,69,07/1671668,0,2271,mps,46.05,70.43,888,0.92,71.17,71.1,70.99,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,68,69,07/1671668,0,2113,mps,41.36,62.82,848,0.92,63.29,63.25,63.2,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,68,69,07/1671668,0,1850,mps,37.31,59.28,637,0.92,60.53,60.3,59.91,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,68,69,07/1671668,0,2709,mps,47.82,76.47,928,0.92,77.37,77.2,77.14,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,68,69,07/1671668,0,2153,mps,43.7,73.22,464,0.92,75.6,75.25,74.2,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,68,69,07/1671668,0,1791,mps,39.47,73.03,317,0.92,75.75,75.62,73.58,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,68,69,07/1671668,0,1681,mps,37.04,71.13,236,0.92,72.66,72.57,72.34,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,68,69,07/1671668,0,1539,mps,33.94,66.15,201,0.92,67.71,67.63,67.29,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,68,69,07/1671668,0,2301,mps,48.57,76.52,833,0.92,77.19,77.11,77.01,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,68,69,07/1671668,0,1834,mps,39.06,75.41,260,0.92,77.19,77.09,76.98,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,68,69,07/1671668,0,2744,mps,49.31,68.99,1371,0.92,70.06,69.8,69.31,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,68,69,07/1671668,0,2086,mps,37.3,53.06,959,0.92,54.18,54.11,53.35,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,68,69,07/1671668,0,1833,mps,37.68,60.58,606,0.92,62.18,61.9,60.96,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
23,兴海南路-梅堰,68,69,07/1671668,0,1644,mps,36.55,71.48,260,0.92,72.84,72.74,72.28,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx,
24,梅堰-永茂路,68,69,07/1971968,0,6608,mps,40.06,55.08,2105,0.92,56.37,55.56,55.38,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx,
25,永茂路-镇海大道,68,69,07/1671668,0,2864,mps,53.63,76.77,1341,0.92,77.23,77.14,77.1,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,68,69,07/1671668,0,2358,mps,48.77,76.8,870,0.92,77.32,77.28,77.22,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
