section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,71,72,07/1671671,0,2326,mps,44.21,65.03,1034,0.92,65.71,65.62,65.47,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,71,72,07/1671671,0,3038,mps,47.88,62.66,1801,0.92,63.68,63.43,63.3,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,71,72,07/1671671,0,2220,mps,43.17,66.34,896,0.92,67.14,66.99,66.75,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,71,72,07/1671671,0,1589,mps,37.48,69.86,301,0.92,71.61,71.48,70.4,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,71,72,07/1671671,0,2699,mps,49.62,70.32,1309,0.92,71.36,71.22,70.74,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,71,72,07/1671671,0,1920,mps,40.78,67.8,567,0.92,69.93,69.78,68.41,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,71,72,07/1671671,0,1816,mps,39.06,66.34,507,0.92,67.2,67.16,67.08,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,71,72,07/1671671,0,2643,mps,49.4,70.73,1251,0.92,71.33,71.25,71.17,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,71,72,07/1671671,0,2006,mps,41.98,68.66,653,0.92,69.37,69.27,69.14,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,71,72,07/1671671,0,2285,mps,45.77,70.23,890,0.92,71.17,71.07,70.84,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,71,72,07/1671671,0,2142,mps,40.81,61.52,875,0.92,62.34,62.3,61.92,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,71,72,07/1671671,0,1850,mps,37.3,59.22,645,0.92,60.55,60.32,59.84,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,71,72,07/1671671,0,2736,mps,47.35,76.37,991,0.92,77.36,77.2,77.14,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,71,72,07/1671671,0,2147,mps,43.85,73.33,458,0.92,75.75,75.36,74.31,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,71,72,07/1671671,0,1779,mps,39.72,76.16,288,0.92,77.3,77.24,77.06,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,71,72,07/1671671,0,1672,mps,37.25,70.94,223,0.92,72.78,72.72,72.19,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,71,72,07/1671671,0,1550,mps,33.72,66.23,201,0.92,67.85,67.75,67.33,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,71,72,07/1671671,0,2312,mps,48.34,76.51,834,0.92,77.09,77.05,77.01,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,71,72,07/1671671,0,1809,mps,39.61,75.16,242,0.92,77.11,77.04,76.69,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,71,72,07/1671671,0,2720,mps,49.71,70.11,1322,0.92,71.68,71.1,70.42,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,71,72,07/1671671,0,2090,mps,37.22,52.95,974,0.92,53.63,53.56,53.48,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,71,72,07/1671671,0,1846,mps,37.41,58.72,673,0.92,60.12,60.02,59.05,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
23,兴海南路-梅堰,71,72,07/1671671,0,1642,mps,36.56,69.21,278,0.92,71.97,71.85,69.6,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx,
25,永茂路-镇海大道,71,72,07/1671671,0,2851,mps,53.88,76.76,1341,0.92,77.19,77.15,77.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,71,72,07/1671671,1,2346,mps,49.02,76.81,867,0.92,77.32,77.29,77.24,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
