站间区间,选定等级,规划用时(s),停站时间(s),历史停站时间(s),停站偏差(s),历史用时(s),规划能耗(Wh),历史能耗(Wh),历史模型回放能耗(Wh),能耗对比基准,节能量(Wh),曲线来源,父等级,支持等级,真实样本数,父等级真实样本数,样本可靠性,规划阶段,MASS,全局趟次ID,历史segment,历史来源run_id
下应路-大洋江,class3,106.0,30.0,30.0,0.0,105.4,11263.65,11311.61,,历史原始实测能耗,47.96,real,class3,class3,65,65,strong,energy_first,215.84,UP015_20240702_210016_R766,14.0,776.0
大洋江-泗港,class3,92.0,29.0,29.0,0.0,91.75,10720.8,11375.67,,历史原始实测能耗,654.87,real,class3,class3,99,99,strong,energy_first,215.54,UP015_20240702_210016_R766,14.0,777.0
泗港-曹隘,class4,137.0,31.0,31.0,0.0,134.8,22925.0,22444.78,,历史原始实测能耗,-480.22,real,class4,class4,82,82,strong,energy_first,215.64,UP015_20240702_210016_R766,14.0,778.0
曹隘-柳隘,class5,119.0,30.0,30.0,0.0,106.2,13477.62,20848.22,,历史原始实测能耗,7370.6,extrapolated_adjacent,class4,class4,0,1,generated,energy_first,215.34,UP015_20240702_210016_R766,14.0,779.0
柳隘-海晏北路,class3,92.0,45.0,45.0,0.0,90.4,11439.01,11061.81,,历史原始实测能耗,-377.2,real,class3,class3,35,35,strong,energy_first,215.24,UP015_20240702_210016_R766,14.0,780.0
海晏北路-民安东路,class4,89.0,30.0,30.0,0.0,83.55,12326.5,15759.25,,历史原始实测能耗,3432.75,extrapolated_adjacent,class3,class3,0,41,generated,energy_first,216.12,UP015_20240702_210016_R766,14.0,781.0
民安东路-会展中心,class4,83.0,30.0,30.0,0.0,77.05,6891.09,12439.77,,历史原始实测能耗,5548.68,extrapolated_adjacent,class3,class3,0,8,generated,energy_first,216.52,UP015_20240702_210016_R766,14.0,782.0
会展中心-院士路,class3,115.0,29.0,29.0,0.0,114.6,14934.06,14866.72,,历史原始实测能耗,-67.34,real,class3,class3,104,104,strong,energy_first,216.42,UP015_20240702_210016_R766,14.0,783.0
院士路-盎孟港,class4,96.0,29.0,29.0,0.0,89.85,14012.82,18239.75,,历史原始实测能耗,4226.93,extrapolated_adjacent,class3,class3,0,99,generated,energy_first,216.02,UP015_20240702_210016_R766,14.0,784.0
盎孟港-三官堂,class3,138.9,35.0,35.0,0.0,139.5,17033.14,16646.68,,历史原始实测能耗,-386.46,real,class3,class3,52,52,strong,energy_first,215.84,UP015_20240702_210016_R766,14.0,785.0
三官堂-兴庄路,class1,94.0,31.0,31.0,0.0,103.4,13105.54,10638.54,,历史原始实测能耗,-2467.0,extrapolated_adjacent,class2,class2,0,46,generated,energy_first,215.74,UP015_20240702_210016_R766,14.0,786.0
兴庄路-兴海南路,class4,96.0,30.0,30.0,0.0,91.25,9476.83,12702.29,,历史原始实测能耗,3225.46,extrapolated_adjacent,class3,class3,0,72,generated,energy_first,215.54,UP015_20240702_210016_R766,14.0,787.0
兴海南路-梅堰,class3,82.0,36.0,36.0,0.0,81.6,11326.26,12657.2,,历史原始实测能耗,1330.94,real,class3,class3,73,73,strong,energy_first,215.54,UP015_20240702_210016_R766,14.0,788.0
梅堰-永茂路,class3,313.0,28.0,28.0,0.0,329.1,29925.82,26194.01,,历史原始实测能耗,-3731.81,real,class3,class3,20,20,strong,energy_first,215.34,UP015_20240702_210016_R766,9.0,789.0
永茂路-镇海大道,class2,141.0,28.0,28.0,0.0,141.7,17122.09,17906.63,,历史原始实测能耗,784.54,real,class2,class2,59,59,strong,energy_first,215.24,UP015_20240702_210016_R766,14.0,790.0
镇海大道-骆驼桥,class2,116.0,0.0,0.0,0.0,116.35,20028.91,20497.1,,历史原始实测能耗,468.19,real,class2,class2,101,101,strong,energy_first,215.24,UP015_20240702_210016_R766,14.0,791.0
--- 总计 ---,节能率: 5.76%,3023.8,788.0,788.0,0.0,3811.7999999999997,380037.41,403279.53,0.0,历史原始实测能耗,23242.12,,,,,,,energy_first,,,,
