section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,57,58,07/1071057,0,2332,mps,44.79,64.83,1062,0.92,66.22,65.95,65.22,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,57,58,07/1071057,0,3025,mps,48.85,63.67,1783,0.92,64.53,64.36,64.31,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,57,58,07/1071057,7,2132,mps,45.66,77.18,651,0.92,78.19,78.13,77.72,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,57,58,07/1071057,0,1637,mps,36.97,73.2,171,0.92,75.19,75.11,73.97,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,57,58,07/1071057,0,2605,mps,52.22,77.97,1105,0.92,78.6,78.54,78.48,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,57,58,07/1071057,0,1888,mps,42.11,74.59,437,0.92,78.14,77.98,75.31,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,57,58,07/1071057,0,1785,mps,40.31,75.1,300,0.92,78.42,78.36,76.17,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,57,58,07/1071057,0,2556,mps,51.81,77.92,1056,0.92,78.36,78.32,78.29,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,57,58,07/1071057,0,1942,mps,44.02,77.38,489,0.92,78.42,78.35,78.01,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,57,58,07/1071057,0,2222,mps,47.78,77.89,724,0.92,78.54,78.43,78.37,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,57,58,07/1071057,0,2045,mps,43.4,72.07,644,0.92,72.74,72.66,72.6,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,57,58,07/1071057,0,1813,mps,38.62,63.9,550,0.92,66.49,66.35,64.24,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,57,58,07/1071057,0,2623,mps,50.13,77.42,1057,0.92,78.6,78.42,78.19,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,57,58,07/1071057,0,2137,mps,44.69,74.13,488,0.92,75.98,75.82,75.29,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,57,58,07/1071057,0,1778,mps,40.3,77.21,282,0.92,78.46,78.37,78.21,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
