站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
会展中心-院士路,58,57,07/1071057,71057,5012,UP,工作日低峰,0.0,114.95,114.95,30.0,144.95,1576.06,1562.0,49.36,78.37,49.34,2300,77.73,832,78.27,78.34,14830.39,217.14,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,58,57,07/1071057,71057,5012,UP,工作日低峰,0.0,90.25,90.25,30.0,120.25,1009.95,994.0,40.29,78.27,40.26,1806,75.84,201,76.52,78.21,18362.13,216.54,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,58,57,07/1071057,71057,5012,UP,工作日低峰,0.0,140.4,140.4,30.0,170.4,1906.49,1877.0,48.88,69.14,48.87,2809,67.95,1461,68.18,68.98,18502.23,216.64,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,58,57,07/1071057,71057,5012,UP,工作日低峰,0.0,101.5,101.5,30.0,131.5,1097.42,1081.0,38.92,57.02,38.9,2031,56.29,892,56.84,56.96,10797.57,216.52,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,58,57,07/1071057,71057,5012,UP,工作日低峰,0.0,92.6,92.6,30.0,122.6,973.12,958.0,37.83,60.93,37.81,1853,59.57,674,59.94,60.86,11231.77,216.22,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,58,57,07/1071057,71057,5012,UP,工作日低峰,0.0,82.5,82.5,30.0,112.5,846.45,833.0,36.94,73.23,36.91,1651,71.69,279,72.5,73.02,13276.07,216.04,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,58,57,07/1771757,71757,5014,UP,工作日高峰,0.0,314.5,314.5,30.0,344.5,3678.31,3676.0,42.1,65.52,42.1,6291,64.72,1680,65.09,65.22,29618.38,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,58,57,07/1071057,71057,5012,UP,工作日低峰,0.0,142.4,142.4,30.0,172.4,2164.62,2131.0,54.72,78.39,54.7,2849,77.91,1333,78.27,78.32,17481.2,215.54,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,58,57,07/1071057,71057,5012,UP,工作日低峰,0.0,117.15,117.15,0.0,117.15,1620.73,1593.0,49.8,78.47,49.78,2344,77.97,872,78.38,78.42,20331.18,215.44,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2982.9,750.0,3732.9,37030.91,36502.0,44.69,78.6,,,,,,,435527.84,...,,,,
