trip_no,section,global_trip_id,source_run_id,absolute_start,absolute_end,trainset,run_time_s,real_energy_wh,model_energy_wh,mass_t,run_class,quality_label,period
23,布政-张家潭,UP023_20240703_220005_R1185,1185,2024-07-03 22:00:05,2024-07-03 22:01:57,5014,112.3,13751.420648076388,13753.192108340674,215.24,2,1,
23,张家潭-同德路,UP023_20240703_220005_R1185,1186,2024-07-03 22:02:29,2024-07-03 22:04:59,5014,149.85,17815.43926038889,17045.403591952636,215.24,3,1,
23,同德路-石碶,UP023_20240703_220005_R1185,1187,2024-07-03 22:05:32,2024-07-03 22:07:16,5014,103.45,13758.33053851389,13297.541288140399,215.24,2,1,
23,石碶-雅渡,UP023_20240703_220005_R1185,1188,2024-07-03 22:07:47,2024-07-03 22:09:01,5014,74.05,11670.323360666665,11580.734574180815,215.34,1,1,
23,雅渡-庙堰,UP023_20240703_220005_R1185,1189,2024-07-03 22:09:41,2024-07-03 22:11:50,5014,129.25,18223.64135560417,17663.033437396105,215.34,2,1,
23,庙堰-钟公庙,UP023_20240703_220005_R1185,1190,2024-07-03 22:12:24,2024-07-03 22:13:56,5014,92.25,11538.875974944443,11666.389504110564,215.44,2,1,
23,钟公庙-鄞州区政府,UP023_20240703_220005_R1185,1191,2024-07-03 22:14:30,2024-07-03 22:15:56,5014,85.45,11404.162291201388,11025.693261849501,215.34,2,1,
23,鄞州区政府-钱湖南路,UP023_20240703_220005_R1185,1192,2024-07-03 22:16:36,2024-07-03 22:18:41,5014,124.6,16359.616539458333,16125.28408029713,215.44,1,1,
23,钱湖南路-南高教园区,UP023_20240703_220005_R1185,1193,2024-07-03 22:19:14,2024-07-03 22:20:49,5014,94.95,13406.90881067361,13009.089919727077,215.34,2,1,
23,南高教园区-下应路,UP023_20240703_220005_R1185,1194,2024-07-03 22:21:26,2024-07-03 22:23:13,5014,107.0,18031.752990590277,18268.53716521308,215.54,1,1,
23,下应路-大洋江,UP023_20240703_220005_R1185,1195,2024-07-03 22:23:52,2024-07-03 22:25:29,5014,97.45,12683.95549965278,12365.21602297042,215.74,1,1,
23,大洋江-泗港,UP023_20240703_220005_R1185,1196,2024-07-03 22:26:05,2024-07-03 22:27:28,5014,82.95,11627.2948305625,11496.900425518306,215.44,1,1,
23,泗港-曹隘,UP023_20240703_220005_R1185,1197,2024-07-03 22:28:05,2024-07-03 22:30:11,5014,125.8,19352.049033958334,19310.987132386595,215.44,2,1,
23,曹隘-柳隘,UP023_20240703_220005_R1185,1198,2024-07-03 22:30:47,2024-07-03 22:32:34,5014,107.5,19703.348830868057,16519.95183759599,215.24,3,1,
23,柳隘-海晏北路,UP023_20240703_220005_R1185,1199,2024-07-03 22:33:11,2024-07-03 22:34:36,5014,85.2,12103.861222319445,12194.023916115606,215.34,2,1,
23,海晏北路-民安东路,UP023_20240703_220005_R1185,1200,2024-07-03 22:35:28,2024-07-03 22:36:47,5014,79.25,14345.348138041667,13438.624038508959,215.24,1,1,
23,民安东路-会展中心,UP023_20240703_220005_R1185,1201,2024-07-03 22:37:18,2024-07-03 22:38:31,5014,72.95,11619.632521208334,10935.75967641552,215.34,1,1,
23,会展中心-院士路,UP023_20240703_220005_R1185,1202,2024-07-03 22:39:03,2024-07-03 22:40:56,5014,112.55,15271.705154715277,14627.407164423224,215.34,2,1,
23,院士路-盎孟港,UP023_20240703_220005_R1185,1203,2024-07-03 22:41:25,2024-07-03 22:42:52,5014,86.55,17317.823234923613,16380.245719286326,215.34,2,1,
23,盎孟港-三官堂,UP023_20240703_220005_R1185,1204,2024-07-03 22:43:22,2024-07-03 22:45:30,5014,127.25,16685.747421576387,16751.45479919244,215.24,1,1,
23,三官堂-兴庄路,UP023_20240703_220005_R1185,1205,2024-07-03 22:46:05,2024-07-03 22:47:38,5014,93.45,11362.535311347223,11561.541098844937,215.24,1,1,
23,兴庄路-兴海南路,UP023_20240703_220005_R1185,1206,2024-07-03 22:48:13,2024-07-03 22:49:39,5014,85.6,13128.558465777778,12730.178037516589,215.24,2,1,
23,兴海南路-梅堰,UP023_20240703_220005_R1185,1207,2024-07-03 22:50:17,2024-07-03 22:51:34,5014,77.25,11364.540266222222,11428.272876295843,215.24,2,1,
23,梅堰-永茂路,UP023_20240703_220005_R1185,1208,2024-07-03 22:52:11,2024-07-03 22:58:15,5014,364.05,34150.139972034725,34923.565432628224,215.24,5,1,
23,永茂路-镇海大道,UP023_20240703_220005_R1185,1209,2024-07-03 22:58:43,2024-07-03 23:01:03,5014,140.45,16050.9399934375,15980.939690403146,215.24,2,1,
23,镇海大道-骆驼桥,UP023_20240703_220005_R1185,1210,2024-07-03 23:01:30,2024-07-03 23:03:27,5014,116.95,20576.052457916667,19944.73240258997,215.24,2,1,
