station_pair,class_name,status,reason,curve_source,parent_ref,supporting_refs,real_sample_count,parent_real_sample_count,sample_reliability,dp_candidate_stage,target_time_s,curve_csv,sim_time_s,peak_speed_kmh,total_dist_m
鄞州区政府-钱湖南路,class1,overspeed,最终生成曲线最高速度为 88.822954 km/h，超过 80.0 km/h，删除该等级,extrapolated_adjacent,class2,class2,0,45,generated,allow_extrapolated,122.0,,,,
鄞州区政府-钱湖南路,class2,generated,最终生成曲线后验检查通过，峰值 77.106540 km/h,real,class2,class2,45,45,strong,real_only,128.0,D:\energy_conservation\output\ato_generated_results_new_v4\鄞州区政府-钱湖南路\class2_generated_curve.csv,127.95,77.1065,1812.8022
鄞州区政府-钱湖南路,class3,generated,最终生成曲线后验检查通过，峰值 71.131313 km/h,real,class3,class3,62,62,strong,real_only,132.0,D:\energy_conservation\output\ato_generated_results_new_v4\鄞州区政府-钱湖南路\class3_generated_curve.csv,132.05,71.1313,1813.2765
鄞州区政府-钱湖南路,class4,generated,最终生成曲线后验检查通过，峰值 64.184497 km/h,extrapolated_adjacent,class3,class3,0,62,generated,allow_extrapolated,139.0,D:\energy_conservation\output\ato_generated_results_new_v4\鄞州区政府-钱湖南路\class4_generated_curve.csv,139.0,64.1845,1813.4806
鄞州区政府-钱湖南路,class5,missing_source,no adjacent real template,missing,,,0,0,,not_allowed,146.0,,,,
