站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,104,103,07/2772803,72803,5012,UP,双休日低峰,0.0,114.25,114.25,30.0,144.25,1452.4,1428.0,45.76,73.23,45.74,2286,70.61,201,70.32,72.74,14434.28,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,104,103,07/2772803,72803,5012,UP,双休日低峰,0.0,151.7,151.7,30.0,181.7,2053.5,2017.0,48.73,63.9,48.72,3035,61.86,1719,63.01,63.66,15586.46,215.34,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,104,103,07/2772803,72803,5012,UP,双休日低峰,0.0,101.45,101.45,30.0,131.45,1352.55,1332.0,48.0,74.55,47.97,2030,72.95,768,74.41,74.48,12954.37,215.24,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,104,103,07/2772803,72803,5012,UP,双休日低峰,0.0,74.8,74.8,30.0,104.8,839.79,827.0,40.42,75.41,40.39,1497,73.82,242,75.12,75.37,12484.62,215.34,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,104,103,07/2772803,72803,5012,UP,双休日低峰,0.0,126.3,126.3,30.0,156.3,1889.8,1860.0,53.87,76.2,53.84,2527,72.82,1126,75.09,76.1,18640.31,215.34,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,104,103,07/2772803,72803,5012,UP,双休日低峰,0.0,89.0,89.0,30.0,119.0,1104.33,1086.0,44.67,74.83,44.64,1781,73.06,483,74.7,74.82,11983.54,215.44,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,104,103,07/2772803,72803,5012,UP,双休日低峰,0.0,83.2,83.2,30.0,113.2,999.88,984.0,43.26,74.46,43.24,1665,73.25,394,74.35,74.44,12169.09,215.34,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,104,103,07/2772803,72803,5012,UP,双休日低峰,0.0,124.0,124.0,30.0,154.0,1839.95,1811.0,53.42,75.81,53.4,2481,72.64,1217,75.21,75.77,17539.55,216.34,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,104,103,07/2772803,72803,5012,UP,双休日低峰,0.0,92.65,92.65,30.0,122.65,1187.78,1155.0,46.15,76.4,46.13,1854,73.98,460,75.77,76.32,12850.92,216.24,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,104,103,07/2872903,72903,5012,UP,双休日平峰,0.0,115.55,115.55,30.0,145.55,1474.03,1452.0,45.92,69.32,45.9,2312,68.38,960,69.0,69.2,17363.48,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
