section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,41,42,07/0870841,0,2337,mps,44.69,64.88,1063,0.92,66.68,66.44,65.37,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,41,42,07/0870841,0,3017,mps,49.01,63.81,1787,0.92,65.15,64.93,64.81,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,41,42,07/0870841,0,2124,mps,45.85,75.16,685,0.92,77.74,77.55,75.4,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,41,42,07/0870841,0,1586,mps,38.15,72.06,286,0.92,73.53,73.46,73.38,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,41,42,07/0870841,0,2675,mps,50.86,72.44,1291,0.92,73.91,73.71,73.01,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,41,42,07/0870841,0,1890,mps,42.05,74.83,444,0.92,78.68,78.61,75.94,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,41,42,07/0870841,0,1797,mps,40.03,71.31,408,0.92,73.62,73.49,71.58,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,41,42,07/0870841,0,2570,mps,51.54,75.54,1141,0.92,76.91,76.68,76.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,41,42,07/0870841,0,1942,mps,44.01,77.8,482,0.92,78.85,78.81,78.49,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,41,42,07/0870841,0,2198,mps,48.27,78.24,719,0.92,78.85,78.77,78.73,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
