station_pair,class_name,status,reason,target_time_s,sim_time_s,time_error_s,lambda,theta,direction,peak_speed_kmh,total_dist_m,dist_error_m,T_acc_new_s,T_mid_new_s,T_br_new_s,curve_csv,class2_compare_status,class2_compare_message,class2_real_sample_count,class2_compare_metrics_csv,class2_compare_speed_distance_png,class2_compare_speed_time_png,class2_compare_mean_rmse_speed_mps,class2_compare_mean_mae_speed_mps,class2_compare_mean_corr_speed_shape
庙堰-钟公庙,class1,overspeed,最终生成曲线最高速度为 119.411641 km/h，超过 80.0 km/h，删除该等级,89.0,,,,,,119.4116,,-0.7836,,,,,success,class2 对比完成,10,D:\energy_conservation\output\ato_generated_results\庙堰-钟公庙\class2_generated_vs_real_metrics.csv,D:\energy_conservation\output\ato_generated_results\庙堰-钟公庙\class2_generated_vs_real_speed_distance.png,D:\energy_conservation\output\ato_generated_results\庙堰-钟公庙\class2_generated_vs_real_speed_time.png,1.120552,0.837983,0.9868992000000001
庙堰-钟公庙,class2,generated,最终生成曲线后验检查通过，峰值 74.729959 km/h,93.0,93.0,0.0,1.00482,0.047727,1.0,74.73,1103.8122,0.0,31.2499,3.0686,58.6815,D:\energy_conservation\output\ato_generated_results\庙堰-钟公庙\class2_generated_curve.csv,success,class2 对比完成,10,D:\energy_conservation\output\ato_generated_results\庙堰-钟公庙\class2_generated_vs_real_metrics.csv,D:\energy_conservation\output\ato_generated_results\庙堰-钟公庙\class2_generated_vs_real_speed_distance.png,D:\energy_conservation\output\ato_generated_results\庙堰-钟公庙\class2_generated_vs_real_speed_time.png,1.120552,0.837983,0.9868992000000001
庙堰-钟公庙,class3,generated,最终生成曲线后验检查通过，峰值 63.021333 km/h,96.0,96.0,0.0,0.907259,1.0,-1.0,63.0213,1105.443,1.6308,28.2158,14.8003,52.9839,D:\energy_conservation\output\ato_generated_results\庙堰-钟公庙\class3_generated_curve.csv,success,class2 对比完成,10,D:\energy_conservation\output\ato_generated_results\庙堰-钟公庙\class2_generated_vs_real_metrics.csv,D:\energy_conservation\output\ato_generated_results\庙堰-钟公庙\class2_generated_vs_real_speed_distance.png,D:\energy_conservation\output\ato_generated_results\庙堰-钟公庙\class2_generated_vs_real_speed_time.png,1.120552,0.837983,0.9868992000000001
庙堰-钟公庙,class4,generated,最终生成曲线后验检查通过，峰值 55.272838 km/h,101.0,101.0,0.0,0.795677,1.0,-1.0,55.2728,1105.635,1.8228,24.7456,29.7869,46.4675,D:\energy_conservation\output\ato_generated_results\庙堰-钟公庙\class4_generated_curve.csv,success,class2 对比完成,10,D:\energy_conservation\output\ato_generated_results\庙堰-钟公庙\class2_generated_vs_real_metrics.csv,D:\energy_conservation\output\ato_generated_results\庙堰-钟公庙\class2_generated_vs_real_speed_distance.png,D:\energy_conservation\output\ato_generated_results\庙堰-钟公庙\class2_generated_vs_real_speed_time.png,1.120552,0.837983,0.9868992000000001
庙堰-钟公庙,class5,generated,最终生成曲线后验检查通过，峰值 49.907824 km/h,106.0,106.0,0.0,0.718434,1.0,-1.0,49.9078,1104.4442,0.632,22.3433,41.7002,41.9565,D:\energy_conservation\output\ato_generated_results\庙堰-钟公庙\class5_generated_curve.csv,success,class2 对比完成,10,D:\energy_conservation\output\ato_generated_results\庙堰-钟公庙\class2_generated_vs_real_metrics.csv,D:\energy_conservation\output\ato_generated_results\庙堰-钟公庙\class2_generated_vs_real_speed_distance.png,D:\energy_conservation\output\ato_generated_results\庙堰-钟公庙\class2_generated_vs_real_speed_time.png,1.120552,0.837983,0.9868992000000001
