station_pair,class_name,status,reason,target_time_s,sim_time_s,time_error_s,lambda,theta,direction,peak_speed_kmh,total_dist_m,dist_error_m,T_acc_new_s,T_mid_new_s,T_br_new_s,curve_csv,class2_compare_status,class2_compare_message,class2_real_sample_count,class2_compare_metrics_csv,class2_compare_speed_distance_png,class2_compare_speed_time_png,class2_compare_mean_rmse_speed_mps,class2_compare_mean_mae_speed_mps,class2_compare_mean_corr_speed_shape
泗港-曹隘,class1,overspeed,最终生成曲线最高速度为 126.129184 km/h，超过 80.0 km/h，删除该等级,122.0,,,,,,126.1292,,-0.0,,,,,skipped,class2 未生成成功，跳过真实对比,0,,,,,,
泗港-曹隘,class2,overspeed,最终生成曲线最高速度为 91.716468 km/h，超过 80.0 km/h，删除该等级,128.0,,,,,,91.7165,,-0.0,,,,,skipped,class2 未生成成功，跳过真实对比,0,,,,,,
泗港-曹隘,class3,overspeed,最终生成曲线最高速度为 84.985931 km/h，超过 80.0 km/h，删除该等级,130.0,,,,,,84.9859,,-0.0,,,,,skipped,class2 未生成成功，跳过真实对比,0,,,,,,
泗港-曹隘,class4,generated,最终生成曲线后验检查通过，峰值 72.289362 km/h,137.0,137.0,0.0,0.916414,1.0,-1.0,72.2894,1828.3459,1.773,32.5785,50.9029,53.5186,D:\energy_conservation\output\ato_generated_results_new\泗港-曹隘\class4_generated_curve.csv,skipped,class2 未生成成功，跳过真实对比,0,,,,,,
泗港-曹隘,class5,generated,最终生成曲线后验检查通过，峰值 64.973934 km/h,143.0,143.0,0.0,0.823656,0.992862,-1.0,64.9739,1826.5729,0.0,29.281,65.6175,48.1015,D:\energy_conservation\output\ato_generated_results_new\泗港-曹隘\class5_generated_curve.csv,skipped,class2 未生成成功，跳过真实对比,0,,,,,,
