站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,83,82,07/1971982,71982,5014,UP,工作日高峰,0.0,115.9,115.9,30.0,145.9,1428.88,1428.0,44.38,65.75,44.36,2319,64.02,1025,64.49,65.46,13362.15,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,83,82,07/1971982,71982,5014,UP,工作日高峰,0.0,152.35,152.35,30.0,182.35,2020.27,2017.0,47.74,63.23,47.72,3048,62.11,1812,63.03,63.15,17291.24,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,83,82,07/1971982,71982,5014,UP,工作日高峰,0.0,105.15,105.15,30.0,135.15,1331.39,1332.0,45.58,77.53,45.56,2104,76.56,619,77.33,77.42,14942.28,216.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,83,82,07/1971982,71982,5014,UP,工作日高峰,0.0,79.15,79.15,30.0,109.15,827.72,827.0,37.65,75.81,37.62,1584,72.33,197,72.91,75.57,13439.95,218.92,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,83,82,07/1971982,71982,5014,UP,工作日高峰,0.0,131.9,131.9,30.0,161.9,1860.52,1860.0,50.78,76.48,50.76,2639,73.95,1163,74.31,76.32,21788.43,220.7,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,83,82,07/1971982,71982,5014,UP,工作日高峰,0.0,93.65,93.65,30.0,123.65,1087.35,1086.0,41.8,77.57,41.78,1874,74.43,422,74.81,77.37,16217.24,223.7,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,83,82,07/1971982,71982,5014,UP,工作日高峰,0.0,88.4,88.4,30.0,118.4,984.99,984.0,40.11,77.63,40.09,1769,75.15,304,75.27,77.49,14309.09,225.6,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,83,82,07/1971982,71982,5014,UP,工作日高峰,0.0,128.3,128.3,30.0,158.3,1812.58,1811.0,50.86,75.78,50.84,2567,74.35,1139,75.02,75.6,18664.38,229.9,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,83,82,07/1971982,71982,5014,UP,工作日高峰,0.0,96.85,96.85,30.0,126.85,1168.92,1155.0,43.45,77.61,43.43,1938,76.81,478,77.45,77.55,17046.63,231.3,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,83,82,07/1971982,71982,5014,UP,工作日高峰,0.0,110.7,110.7,30.0,140.7,1452.82,1452.0,47.25,77.63,47.22,2215,77.05,718,77.53,77.58,22731.09,233.6,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
