t_ref_s,v_ref_mps,v_ref_kmh,s_ref_m
0.0,0.0,0.0,0.0
0.05,0.06972170136308739,0.2509981249071146,0.0017430425340771848
0.1,0.1033220153262257,0.37195925517441253,0.006069135451310012
0.15,0.13602575471766218,0.48969271698358385,0.01205282970240721
0.2,0.16786513394083452,0.6043144821870043,0.019650101918869626
0.25,0.1988723673991805,0.7159405226370498,0.02881853945237
0.3,0.22907966949613778,0.824686810186096,0.039517340374752956
0.35000000000000003,0.2585192546351442,0.9306693166865191,0.051707313478035005
0.4,0.2872233372196374,1.0340040139906945,0.06535087827440454
0.45,0.3152241316530552,1.1348068739509987,0.08041206499622186
0.5,0.34255385233883523,1.233193868419807,0.09685651459601913
0.55,0.36924471368041534,1.3292809692494953,0.11465147874650039
0.6,0.39532893008123327,1.4231841482924399,0.13376581984054162
0.65,0.4208387159447266,1.5150193774010159,0.15417001099119063
0.7000000000000001,0.44580628567433317,1.6049026284275993,0.17583613603166712
0.75,0.47026385367349083,1.692949873224567,0.19873788951536273
0.8,0.49424363434563706,1.7792770836442935,0.2228505767158409
0.8500000000000001,0.5177778420942097,1.864000231539155,0.2481511136268371
0.9,0.5408986913226467,1.947235288761528,0.2746180269622585
0.9500000000000001,0.5636383964343855,2.029098227163788,0.3022314541561843
1.0,0.5860291718328641,2.109705018598311,0.33097314336286554
1.05,0.6081032319215198,2.1891716349174715,0.36082645345672515
1.1,0.6298927911037909,2.2676140479736473,0.39177635403235794
1.1500000000000001,0.6514300637831146,2.3451482296192125,0.4238094254045306
1.2,0.6727472643629291,2.421890151706545,0.4569138586081817
1.2500000000000002,0.6938766072466588,2.4979557860879718,0.49107945539842135
1.3,0.713770350907645,2.569573263267522,0.526270629352279
1.35,0.733730536239639,2.6414299304627007,0.562458151530961
1.4000000000000001,0.7523057021550614,2.708300527758221,0.5996090574908285
1.4500000000000002,0.7731335301416017,2.783280708509766,0.637745038298245
1.5,0.7945562501730101,2.8604025006228366,0.6769372828061103
1.5500000000000003,0.8163188545858441,2.938747876509039,0.7172091604250816
1.6,0.837173611582982,3.013825001698735,0.7585464720793023
1.65,0.8583663024958246,3.0901186889849686,0.8009349699312724
1.7000000000000002,0.8807992379341505,3.170877256562942,0.8444141084420218
1.75,0.9032080127648372,3.251548845953414,0.8890142897094965
1.8,0.9255220327124384,3.3318793177647783,0.9347325408464283
1.85,0.9471365275669834,3.4096914992411405,0.9815490048534139
1.9000000000000001,0.9692330391275821,3.4892389408592956,1.029458244020778
1.95,0.9929197465149391,3.574511087453781,1.078512063661841
2.0,1.016821130968091,3.6605560714851277,1.1287555855989169
2.0500000000000003,1.0400518698045056,3.74418673129622,1.180177410618232
2.1,1.0636861662903954,3.8292701986454234,1.2327708615206043
2.15,1.0886915143415647,3.9192894516296333,1.2865803035364034
2.2,1.1140000025167087,4.0104000090601515,1.3416475914578603
2.25,1.1386485411774554,4.099134748238839,1.3979638050502143
2.3000000000000003,1.1633795027444718,4.188166209880099,1.4555145061482626
2.35,1.189842289116882,4.283432240820775,1.5143450509447964
2.4,1.2163251464107423,4.3787705270786725,1.574499236832987
2.45,1.2429489405824985,4.474616186096995,1.6359810890078181
2.5000000000000004,1.269021067546491,4.568475843167368,1.698780339211043
2.55,1.2952010993076228,4.662723957507442,1.7628858933823959
2.6,1.3225154212628196,4.761055516546151,1.828328806396657
2.6500000000000004,1.3501011096262145,4.860363994654373,1.8951442196688828
2.7,1.3769780868321908,4.957121112595887,1.963321199580343
2.75,1.4040197210959586,5.054470995945451,2.0328461447785466
2.8000000000000003,1.4321393966391316,5.155701827900874,2.103750122721924
2.85,1.4606479698797477,5.258332691567092,2.176069806884896
2.9000000000000004,1.489403371411429,5.3618521370811445,2.2498210904171754
2.95,1.5175838889014435,5.463302000045196,2.324995771924997
3.0,1.546090574594588,5.565926068540517,2.401587633512398
3.0500000000000003,1.5756277353708479,5.672259847335052,2.4796305912615337
3.1000000000000005,1.6053063363709958,5.779102810935585,2.55915394305508
3.15,1.6341941808169493,5.883099050941018,2.6401414559847787
3.2,1.6630812073256656,5.987092346372396,2.722573340688344
3.2500000000000004,1.6930674785637199,6.095042922829392,2.8064770578355787
3.3,1.723037579811766,6.202935287322358,2.891879684294966
3.35,1.7519069262924962,6.306864934652986,2.9787532969475725
3.4000000000000004,1.7807138578701585,6.410569888332571,3.0670688165516387
3.4500000000000006,1.8102832957081858,6.517019864549469,3.156843745391097
3.5,1.8394935332623266,6.622176719744376,3.2480881661153598
3.5500000000000003,1.8683908154456395,6.726206935604302,3.340785274833059
3.6,1.89619250215806,6.826293007769015,3.4348998577731513
3.6500000000000004,1.9240502490303932,6.9265808965094156,3.5304059265528625
3.7,1.9526822049574175,7.029655937846703,3.627324237902558
3.75,1.9812144354596806,7.1323719676548505,3.7256716539129853
3.8000000000000003,2.008551030475045,7.2307837097101615,3.8254157905613533
3.8500000000000005,2.03593242328374,7.329356723821464,3.9265278769053227
3.9,2.064452321809187,7.432028358513073,4.029037495532646
3.95,2.0930333768727216,7.534920156741798,4.132974637999694
4.0,2.121695973987039,7.63810550635334,4.238342871771188
4.05,2.149380695674455,7.737770504428039,4.345119788512726
4.1000000000000005,2.1771208483392943,7.83763505402146,4.45328232711307
4.15,2.205966411721879,7.941479082198764,4.562859508614599
4.2,2.234441764126992,8.04399035085717,4.673869713010821
4.25,2.2618728623524453,8.142742304468804,4.786277578672807
4.3,2.2894884998023928,8.242158599288615,4.900061612726677
4.3500000000000005,2.3180272738025587,8.344898185689212,5.015249507066801
4.4,2.3464149810867294,8.447093931912226,5.131860563439033
4.45,2.374837293407884,8.549414256268383,5.249891870301398
4.5,2.4021453864564233,8.647723391243124,5.369316437298005
4.550000000000001,2.4294780176220967,8.746120863439549,5.490107022399968
4.6000000000000005,2.457973944294652,8.848706199460748,5.612293321447887
4.65,2.4863943061500855,8.951019502140309,5.735902527709006
4.7,2.5138116252789944,9.04972185100438,5.860907675994732
4.75,2.541185216224806,9.148266778409303,5.987282597032327
4.8,2.5696544655597595,9.250756076015135,6.1150535890769415
4.8500000000000005,2.5981612141711534,9.353380371016152,6.244248981070214
4.9,2.6257798716970564,9.452807538109404,6.374847508216919
