站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
下应路-大洋江,95,94,07/2672694,72694,5012,UP,工作日低峰,0.0,106.05,106.05,30.0,136.05,1233.04,1214.0,41.86,63.0,41.84,2122,62.15,900,62.79,62.95,10924.69,215.44,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,95,94,07/2672694,72694,5012,UP,工作日低峰,0.0,92.4,92.4,30.0,122.4,973.24,957.0,37.92,61.64,37.9,1849,59.8,656,60.49,61.42,11042.93,215.34,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,95,94,07/2672694,72694,5012,UP,工作日低峰,0.0,133.95,133.95,30.0,163.95,1826.72,1798.0,49.09,78.94,49.08,2680,77.93,971,78.65,78.78,22873.33,216.02,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,95,94,07/2672694,72694,5012,UP,工作日低峰,0.0,106.55,106.55,30.0,136.55,1326.66,1307.0,44.82,76.34,44.8,2132,74.39,490,75.62,76.08,20548.74,216.14,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,95,94,07/2672694,72694,5012,UP,工作日低峰,0.0,88.5,88.5,30.0,118.5,996.45,980.0,40.53,78.84,40.51,1771,77.6,287,78.63,78.76,14714.82,216.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,95,94,07/2672694,72694,5012,UP,工作日低峰,0.0,83.45,83.45,30.0,113.45,877.93,865.0,37.87,74.05,37.85,1670,71.8,234,72.48,73.99,15484.69,218.22,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,95,94,07/2672694,72694,5012,UP,工作日低峰,0.0,77.2,77.2,30.0,107.2,736.56,724.0,34.35,68.73,34.32,1545,67.22,204,68.4,68.69,12142.25,216.42,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,95,94,07/2672694,72694,5012,UP,工作日低峰,0.0,115.55,115.55,30.0,145.55,1576.26,1562.0,49.11,78.0,49.09,2312,75.88,874,76.28,77.64,14378.41,216.32,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,95,94,07/2672694,72694,5012,UP,工作日低峰,0.0,91.3,91.3,30.0,121.3,1010.41,994.0,39.84,77.27,39.82,1827,75.04,183,75.42,77.19,19462.72,215.94,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,95,94,07/2672694,72694,5012,UP,工作日低峰,0.0,139.5,139.5,30.0,169.5,1906.93,1877.0,49.21,68.53,49.19,2791,66.93,1483,67.22,68.27,16466.57,216.14,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,95,94,07/2672694,72694,5012,UP,工作日低峰,0.0,99.8,99.8,30.0,129.8,1097.63,1081.0,39.59,59.94,39.57,1997,59.09,810,59.62,59.84,11291.59,216.04,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,95,94,07/2672694,72694,5012,UP,工作日低峰,0.0,91.2,91.2,30.0,121.2,973.66,958.0,38.43,63.51,38.41,1825,61.62,623,62.17,63.17,11704.48,215.44,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
永茂路-镇海大道,95,94,07/2672694,72694,5012,UP,工作日低峰,0.0,142.05,142.05,30.0,172.05,2164.83,2131.0,54.86,78.72,54.84,2842,78.27,1338,78.6,78.65,18007.89,215.34,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,95,94,07/2672694,72694,5012,UP,工作日低峰,0.0,117.0,117.0,0.0,117.0,1620.96,1593.0,49.88,78.8,49.85,2341,78.29,867,78.73,78.76,20144.96,215.24,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2584.9,690.0,3274.9,32515.08,31993.0,45.28,79.1,,,,,,,384353.98,...,,,,
