section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,94,95,07/2672694,0,2286,mps,45.71,74.44,177,0.92,76.7,76.53,73.73,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,94,95,07/2672694,0,2933,mps,50.42,67.41,1637,0.92,68.3,68.25,68.21,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,94,95,07/2672694,0,2103,mps,46.3,78.16,611,0.92,78.86,78.8,78.71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,94,95,07/2672694,0,1637,mps,36.97,73.64,169,0.92,75.67,75.6,74.33,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,94,95,07/2672694,0,2582,mps,52.7,78.39,1096,0.92,79.1,79,78.96,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,94,95,07/2672694,0,1886,mps,42.15,74.8,446,0.92,78.76,78.65,75.79,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,94,95,07/2672694,0,1784,mps,40.33,75.42,295,0.92,78.78,78.72,76.33,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,94,95,07/2672694,0,2565,mps,51.63,75.57,1137,0.92,76.83,76.6,76.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,94,95,07/2672694,0,1941,mps,44.05,77.94,472,0.92,78.96,78.89,78.66,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,94,95,07/2672694,1,2301,mps,46.16,68.37,975,0.92,69.3,69.18,68.96,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,94,95,07/2672694,1,2122,mps,41.84,62.15,900,0.92,63,62.95,62.79,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,94,95,07/2672694,1,1849,mps,37.9,59.8,656,0.92,61.64,61.42,60.49,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,94,95,07/2672694,0,2680,mps,49.08,77.93,971,0.92,78.94,78.78,78.65,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,94,95,07/2672694,0,2132,mps,44.8,74.39,490,0.92,76.34,76.08,75.62,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,94,95,07/2672694,0,1771,mps,40.51,77.6,287,0.92,78.84,78.76,78.63,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,94,95,07/2672694,0,1670,mps,37.85,71.8,234,0.92,74.05,73.99,72.48,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,94,95,07/2672694,1,1545,mps,34.32,67.22,204,0.92,68.73,68.69,68.4,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,94,95,07/2672694,1,2312,mps,49.09,75.88,874,0.92,78,77.64,76.28,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,94,95,07/2672694,1,1827,mps,39.82,75.04,183,0.92,77.27,77.19,75.42,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,94,95,07/2672694,1,2791,mps,49.19,66.93,1483,0.92,68.53,68.27,67.22,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,94,95,07/2672694,1,1997,mps,39.57,59.09,810,0.92,59.94,59.84,59.62,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,94,95,07/2672694,1,1825,mps,38.41,61.62,623,0.92,63.51,63.17,62.17,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
25,永茂路-镇海大道,94,95,07/2672694,1,2842,mps,54.84,78.27,1338,0.92,78.72,78.65,78.6,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,94,95,07/2672694,1,2341,mps,49.85,78.29,867,0.92,78.8,78.76,78.73,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
