站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,14,13,07/0270213,70213,5014,UP,工作日高峰,0.0,113.9,113.9,30.0,143.9,1428.14,1428.0,45.14,75.65,45.12,2279,73.49,176,72.76,75.58,15986.8,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,14,13,07/0270213,70213,5014,UP,工作日高峰,0.0,146.2,146.2,30.0,176.2,2020.09,2017.0,49.74,67.25,49.73,2925,66.31,1641,67.12,67.21,18023.94,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,14,13,07/0270213,70213,5014,UP,工作日高峰,0.0,105.55,105.55,30.0,135.55,1331.27,1332.0,45.41,77.58,45.38,2112,75.86,655,76.56,77.49,16245.01,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,14,13,07/0270213,70213,5014,UP,工作日高峰,0.0,81.8,81.8,30.0,111.8,827.35,827.0,36.41,74.85,36.39,1637,72.83,166,73.39,74.8,12887.16,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,14,13,07/0270213,70213,5014,UP,工作日高峰,0.0,129.0,129.0,30.0,159.0,1859.98,1860.0,51.91,77.93,51.89,2581,77.24,1095,77.71,77.88,21647.25,215.54,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,14,13,07/0270213,70213,5014,UP,工作日高峰,0.0,94.55,94.55,30.0,124.55,1087.11,1086.0,41.39,77.6,41.37,1892,74.1,421,74.83,77.47,15638.99,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,14,13,07/0270213,70213,5014,UP,工作日高峰,0.0,88.1,88.1,30.0,118.1,984.65,984.0,40.24,77.7,40.21,1763,76.46,287,77.5,77.6,13438.9,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,14,13,07/0270213,70213,5014,UP,工作日高峰,0.0,126.3,126.3,30.0,156.3,1811.99,1811.0,51.65,77.68,51.63,2527,77.24,1069,77.58,77.62,19546.79,216.62,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,14,13,07/0270213,70213,5014,UP,工作日低峰,0.0,96.7,96.7,30.0,126.7,1169.12,1155.0,43.52,77.77,43.5,1935,76.94,476,77.58,77.67,16056.8,216.82,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,14,13,07/0270213,70213,5014,UP,工作日低峰,0.0,110.65,110.65,30.0,140.65,1452.09,1452.0,47.24,77.74,47.22,2214,77.14,716,77.63,77.68,21320.38,217.02,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
