trip_no,section_index,站间区间,区间载重(t),全局趟次ID,历史segment,历史来源run_id,OT 历史区间里程(km),OT 历史机械能(kWh),OT 标准 DP区间里程(km),OT 标准 DP机械能(kWh),OT 停站宽松 5% DP区间里程(km),OT 停站宽松 5% DP机械能(kWh),OT Energy First DP区间里程(km),OT Energy First DP机械能(kWh),真实历史区间里程(km),真实历史能耗(kWh),标准 DP vs OpenTrack 历史图像路径,停站宽松 5% DP vs OpenTrack 历史图像路径,Energy First DP vs OpenTrack 历史图像路径,四源总览图像路径,OpenTrack历史 vs 真实历史图像路径
14,11,下应路-大洋江,216.74,UP014_20240702_184325_R710,13.0,720.0,1.214,12.88677778,1.214,12.63658333,1.214,12.63655556,1.214,12.63658333,1.213945,13.59472522,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\01_standard_dp_vs_ot_history\11_下应路-大洋江_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\02_dwell5_dp_vs_ot_history\11_下应路-大洋江_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\03_energy_first_vs_ot_history\11_下应路-大洋江_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\04_ot_history_vs_real_history\11_下应路-大洋江_energy_distance.png
14,12,大洋江-泗港,216.94,UP014_20240702_184325_R710,13.0,721.0,0.958,12.32363889,0.958,10.96347222,0.958,10.96347222,0.958,10.96347222,0.958628,12.73697625,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\01_standard_dp_vs_ot_history\12_大洋江-泗港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\02_dwell5_dp_vs_ot_history\12_大洋江-泗港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\03_energy_first_vs_ot_history\12_大洋江-泗港_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\04_ot_history_vs_real_history\12_大洋江-泗港_energy_distance.png
14,13,泗港-曹隘,216.92,UP014_20240702_184325_R710,13.0,722.0,1.798,23.53911111,1.798,22.61791667,1.798,22.61794444,1.798,22.61791667,1.798845,22.93213636,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\01_standard_dp_vs_ot_history\13_泗港-曹隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\02_dwell5_dp_vs_ot_history\13_泗港-曹隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\03_energy_first_vs_ot_history\13_泗港-曹隘_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\04_ot_history_vs_real_history\13_泗港-曹隘_energy_distance.png
14,14,曹隘-柳隘,216.82,UP014_20240702_184325_R710,13.0,723.0,1.308,20.65036111,1.308,22.59508333,1.308,16.27416667,1.308,19.71758333,1.306477,21.0767543,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\01_standard_dp_vs_ot_history\14_曹隘-柳隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\02_dwell5_dp_vs_ot_history\14_曹隘-柳隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\03_energy_first_vs_ot_history\14_曹隘-柳隘_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\04_ot_history_vs_real_history\14_曹隘-柳隘_energy_distance.png
14,15,柳隘-海晏北路,216.94,UP014_20240702_184325_R710,13.0,724.0,0.98,14.02488889,0.98,11.54325,0.98,11.54327778,0.98,11.54325,0.980809,14.64016375,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\01_standard_dp_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\02_dwell5_dp_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\03_energy_first_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\04_ot_history_vs_real_history\15_柳隘-海晏北路_energy_distance.png
14,16,海晏北路-民安东路,218.22,UP014_20240702_184325_R710,13.0,725.0,0.866,15.02077778,0.866,13.56022222,0.866,13.56019444,0.8661,13.56022222,0.865189,15.84484308,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\01_standard_dp_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\02_dwell5_dp_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\03_energy_first_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\04_ot_history_vs_real_history\16_海晏北路-民安东路_energy_distance.png
14,17,民安东路-会展中心,218.42,UP014_20240702_184325_R710,13.0,726.0,0.724,11.95172222,0.724,14.88577778,0.724,9.75972222,0.7239,9.75969444,0.725742,12.57918504,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\01_standard_dp_vs_ot_history\17_民安东路-会展中心_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\02_dwell5_dp_vs_ot_history\17_民安东路-会展中心_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\03_energy_first_vs_ot_history\17_民安东路-会展中心_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\04_ot_history_vs_real_history\17_民安东路-会展中心_energy_distance.png
14,18,会展中心-院士路,218.52,UP014_20240702_184325_R710,13.0,727.0,1.562,14.8195,1.562,14.80166667,1.562,14.80166667,1.562,14.80166667,1.551949,15.12909075,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\01_standard_dp_vs_ot_history\18_会展中心-院士路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\02_dwell5_dp_vs_ot_history\18_会展中心-院士路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\03_energy_first_vs_ot_history\18_会展中心-院士路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\04_ot_history_vs_real_history\18_会展中心-院士路_energy_distance.png
14,19,院士路-盎孟港,217.92,UP014_20240702_184325_R710,13.0,728.0,0.994,17.19813889,0.994,16.70344444,0.994,16.70319444,0.994,16.70319444,0.995109,19.54266933,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\01_standard_dp_vs_ot_history\19_院士路-盎孟港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\02_dwell5_dp_vs_ot_history\19_院士路-盎孟港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\03_energy_first_vs_ot_history\19_院士路-盎孟港_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\04_ot_history_vs_real_history\19_院士路-盎孟港_energy_distance.png
14,20,盎孟港-三官堂,217.52,UP014_20240702_184325_R710,13.0,729.0,1.8759,17.23155556,1.876,16.88044444,1.876,16.88055556,1.876,16.8805,1.878477,19.21691274,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\01_standard_dp_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\02_dwell5_dp_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\03_energy_first_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\04_ot_history_vs_real_history\20_盎孟港-三官堂_energy_distance.png
14,21,三官堂-兴庄路,216.74,UP014_20240702_184325_R710,13.0,730.0,1.0821,11.66613889,1.082,11.94216667,1.082,11.94216667,1.082,15.10644444,1.080592,12.17366985,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\01_standard_dp_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\02_dwell5_dp_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\03_energy_first_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\04_ot_history_vs_real_history\21_三官堂-兴庄路_energy_distance.png
14,22,兴庄路-兴海南路,215.74,UP014_20240702_184325_R710,13.0,731.0,0.958,13.991,0.958,16.31780556,0.958,16.31777778,0.958,16.31777778,0.959649,14.70641576,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\01_standard_dp_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\02_dwell5_dp_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\03_energy_first_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\04_ot_history_vs_real_history\22_兴庄路-兴海南路_energy_distance.png
14,23,兴海南路-梅堰,215.54,UP014_20240702_184325_R710,13.0,732.0,0.833,12.51788889,0.833,11.62505556,0.833,11.62505556,0.833,11.62505556,0.834832,12.73274732,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\01_standard_dp_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\02_dwell5_dp_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\03_energy_first_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\04_ot_history_vs_real_history\23_兴海南路-梅堰_energy_distance.png
14,24,梅堰-永茂路,215.54,UP014_20240702_184325_R710,8.0,733.0,3.6759,29.35680556,3.6759,29.22197222,3.6759,29.22197222,3.676,29.22197222,3.677244,29.85100324,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\01_standard_dp_vs_ot_history\24_梅堰-永茂路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\02_dwell5_dp_vs_ot_history\24_梅堰-永茂路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\03_energy_first_vs_ot_history\24_梅堰-永茂路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\04_ot_history_vs_real_history\24_梅堰-永茂路_energy_distance.png
14,25,永茂路-镇海大道,215.34,UP014_20240702_184325_R710,13.0,734.0,2.1309,16.08372222,2.1311,15.96094444,2.1311,15.96097222,2.1311,15.96097222,2.132264,18.02481123,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\01_standard_dp_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\02_dwell5_dp_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\03_energy_first_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\04_ot_history_vs_real_history\25_永茂路-镇海大道_energy_distance.png
14,26,镇海大道-骆驼桥,215.24,UP014_20240702_184325_R710,13.0,735.0,1.5929,17.76997222,1.593,18.2965,1.593,18.29647222,1.593,18.29647222,1.596698,20.39816554,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\01_standard_dp_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\02_dwell5_dp_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\03_energy_first_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip014\section_energy_distance\04_ot_history_vs_real_history\26_镇海大道-骆驼桥_energy_distance.png
