//,
// File: D:\OutPut/OT_Course_Load53002.csv.at,
//,
// Produced by OpenTrack: Tue Mar 24 15:09:14 2026,
// Acceleration/Time of Course: Course_Load53002.csv,
// Desc.: ,
// Train: Train1 (120 m / 214 t),
// Train Speedtype: Reihe R,
// Itineraries: 1: I:STA_1_[106]-STA_27_[2343],
// Scenario:  Adh. Outside: good / Adh. Tunnel: good / Delay: None / Global Perf.: 100.0 % / Course on Time Perf.: 90.0 % / Course Delay Perf.: 100.0 % / Step: 1.0 s / Time: 08:00:00 - 09:50:00,
//,
// Type    : OT_TimeXPlot,
// Desc.   : OT_at,
// x-Legend: [s],
// y-Legend: [m/s^2],
//,
28800,0
28800,0
28801,0.7
28802,0.7
28803,0.7
28804,0.7
28805,0.7
28806,0.7
28807,0.7
28808,0.7
28809,0.7
28810,0.7
28811,0.7
28812,0.7
28813,0.7
28814,0.7
28815,0.7
28816,0.7
28817,0.7
28818,0.7
28819,0.7
28820,0.7
28821,0.7
28822,0
28823,0
28824,0
28825,0
28826,0
28827,0
28828,0
28829,0
28830,0
28831,0
28832,0
28833,0
28834,0
28835,0
28836,0
28837,0
28838,0
28839,0
28840,0
28841,0
28842,0
28843,0
28844,0
28845,0
28846,0
28847,0
28848,0
28849,0
28850,0
28851,0
28852,0
28853,0
28854,0
28855,0
28856,0
28857,0
28858,0
28859,0
28860,0
28861,0
28862,0
28863,0
28864,0
28865,0
28866,0
28867,0
28868,0
28869,0
28870,0
28871,0
28872,0
28873,0
28874,0
28875,0
28876,0
28877,0
28878,0
28879,0
28880,0
28881,0
28882,0
28883,0
28884,0
28885,0
28886,0
28887,0
28888,0
28889,0
28890,0
28891,0
28892,0
28893,-0.54
28894,-0.54
28895,-0.54
28896,-0.54
28897,-0.54
28898,-0.54
28899,-0.54
28900,-0.54
28901,-0.54
28902,-0.54
28903,-0.54
28904,-0.54
28905,-0.54
28906,-0.54
28907,-0.54
28908,-0.54
28909,-0.54
28910,-0.54
28911,-0.54
28912,-0.54
28913,-0.54
28914,-0.54
28915,-0.54
28916,-0.54
28917,-0.54
28918,-0.54
28919,-0.54
28920,-0.54
28921,0
28951,0
28952,0.7
28953,0.7
28954,0.7
28955,0.7
28956,0.7
28957,0.7
28958,0.7
28959,0.7
28960,0.7
28961,0.7
28962,0.7
28963,0.7
28964,0.7
28965,0.7
28966,0.7
28967,0.7
28968,0.7
28969,0.7
28970,0.7
28971,0.7
28972,0.7
28973,0.7
28974,0.7
28975,0.7
28976,0.7
28977,0.7
28978,0.7
28979,0
28980,0
28981,0
28982,0
28983,0
28984,0
28985,0
28986,0
28987,0
28988,0
28989,0
28990,0
28991,0
28992,0
28993,0
28994,0
28995,0
28996,0
28997,0
28998,0
28999,0
29000,0
29001,0
29002,0
29003,0
29004,0
29005,0
29006,0
29007,0
29008,0
29009,0
29010,0
29011,0
29012,0
29013,0
29014,0
29015,0
29016,0
29017,0
29018,0
29019,0
29020,0
29021,0
29022,0
29023,0
29024,0
29025,0
29026,0
29027,0
29028,0
29029,0
29030,0
29031,0
29032,0
29033,0
29034,0
29035,0
29036,0
29037,0
29038,0
29039,0
29040,0
29041,0
29042,0
29043,0
29044,0
29045,0
29046,0
29047,0
29048,0
29049,0
29050,0
29051,0
29052,-0.54
29053,-0.54
29054,-0.54
29055,-0.54
29056,-0.54
29057,-0.54
29058,-0.54
29059,-0.54
29060,-0.54
29061,-0.54
29062,-0.54
29063,-0.54
29064,-0.54
29065,-0.54
29066,-0.54
29067,-0.54
29068,-0.54
29069,-0.54
29070,-0.54
29071,-0.54
29072,-0.54
29073,-0.54
29074,-0.54
29075,-0.54
29076,-0.54
29077,-0.54
29078,-0.54
29079,-0.54
29080,-0.54
29081,-0.54
29082,-0.54
29083,-0.54
29084,-0.54
29085,-0.54
29086,-0.54
29087,-0.54
29088,0
29118,0
29119,0.7
29120,0.7
29121,0.7
29122,0.7
29123,0.7
29124,0.7
29125,0.7
29126,0.7
29127,0.7
29128,0.7
29129,0.7
29130,0.7
29131,0.7
29132,0.7
29133,0.7
29134,0.7
29135,0.7
29136,0.7
29137,0.7
29138,0.7
29139,0.7
29140,0.7
29141,0.7
29142,0.7
29143,0.7
29144,0.7
29145,0.7
29146,0.7
29147,0
29148,0
29149,0
29150,0
29151,0
29152,0
29153,0
29154,0
29155,0
29156,0
29157,0
29158,0
29159,0
29160,0
29161,0
29162,0
29163,0
29164,0
29165,0
29166,0
29167,0
29168,0
29169,0
29170,0
29171,0
29172,0
29173,0
29174,0
29175,0
29176,0
29177,0
29178,0
29179,0
29180,0
29181,-0.54
29182,-0.54
29183,-0.54
29184,-0.54
29185,-0.54
29186,-0.54
29187,-0.54
29188,-0.54
29189,-0.54
29190,-0.54
29191,-0.54
29192,-0.54
29193,-0.54
29194,-0.54
29195,-0.54
29196,-0.54
29197,-0.54
29198,-0.54
29199,-0.54
29200,-0.54
29201,-0.54
29202,-0.54
29203,-0.54
29204,-0.54
29205,-0.54
29206,-0.54
29207,-0.54
29208,-0.54
29209,-0.54
29210,-0.54
29211,-0.54
29212,-0.54
29213,-0.54
29214,-0.54
29215,-0.54
29216,-0.54
29217,-0.54
29218,0
29248,0
29249,0.7
29250,0.7
29251,0.7
29252,0.7
29253,0.7
29254,0.7
29255,0.7
29256,0.7
29257,0.7
29258,0.7
29259,0.7
29260,0.7
29261,0.7
29262,0.7
29263,0.7
29264,0.7
29265,0.7
29266,0.7
29267,0.7
29268,0
29269,0
29270,0
29271,0
29272,0
29273,0
29274,0
29275,0
29276,0
29277,0
29278,0
29279,0
29280,0
29281,0
29282,0
29283,0
29284,0
29285,0
29286,0
29287,0
29288,0
29289,0
29290,0
29291,0
29292,0
29293,0
29294,0
29295,0
29296,0
29297,0
29298,0
29299,0
29300,0
29301,0
29302,0
29303,0
29304,0
29305,-0.54
29306,-0.54
29307,-0.54
29308,-0.54
29309,-0.54
29310,-0.54
29311,-0.54
29312,-0.54
29313,-0.54
29314,-0.54
29315,-0.54
29316,-0.54
29317,-0.54
29318,-0.54
29319,-0.54
29320,-0.54
29321,-0.54
29322,-0.54
29323,-0.54
29324,-0.54
29325,-0.54
29326,-0.54
29327,-0.54
29328,-0.54
29329,-0.54
29330,-0.54
29331,0
29361,0
29362,0.7
29363,0.7
29364,0.7
29365,0.7
29366,0.7
29367,0.7
29368,0.7
29369,0.7
29370,0.7
29371,0.7
29372,0.7
29373,0.7
29374,0.7
29375,0.7
29376,0.7
29377,0.7
29378,0.7
29379,0.7
29380,0.7
29381,0.7
29382,0.7
29383,0.7
29384,0.7
29385,0.7
29386,0.7
29387,0.7
29388,0.7
29389,0.7
29390,0.7
29391,0.7
29392,0.7
29393,0
29394,0
29395,0
29396,0
29397,0
29398,0
29399,0
29400,0
29401,0
29402,0
29403,0
29404,0
29405,0
29406,0
29407,0
29408,0
29409,0
29410,0
29411,0
29412,0
29413,0
29414,0
29415,0
29416,0
29417,0
29418,0
29419,0
29420,0
29421,0
29422,0
29423,0
29424,0
29425,0
29426,0
29427,0
29428,0
29429,0
29430,0
29431,0
29432,0
29433,0
29434,0
29435,0
29436,0
29437,0
29438,0
29439,0
29440,0
29441,0
29442,-0.54
29443,-0.54
29444,-0.54
29445,-0.54
29446,-0.54
29447,-0.54
29448,-0.54
29449,-0.54
29450,-0.54
29451,-0.54
29452,-0.54
29453,-0.54
29454,-0.54
29455,-0.54
29456,-0.54
29457,-0.54
29458,-0.54
29459,-0.54
29460,-0.54
29461,-0.54
29462,-0.54
29463,-0.54
29464,-0.54
29465,-0.54
29466,-0.54
29467,-0.54
29468,-0.54
29469,-0.54
29470,-0.54
29471,-0.54
29472,-0.54
29473,-0.54
29474,-0.54
29475,-0.54
29476,-0.54
29477,-0.54
29478,-0.54
29479,-0.54
29480,-0.54
29481,-0.54
29482,-0.54
29483,0
29513,0
29514,0.7
29515,0.7
29516,0.7
29517,0.7
29518,0.7
29519,0.7
29520,0.7
29521,0.7
29522,0.7
29523,0.7
29524,0.7
29525,0.7
29526,0.7
29527,0.7
29528,0.7
29529,0.7
29530,0.7
29531,0.7
29532,0.7
29533,0.7
29534,0.7
29535,0.7
29536,0.7
29537,0.7
29538,0.7
29539,0.7
29540,0.7
29541,0.7
29542,0.7
29543,0
29544,0
29545,0
29546,0
29547,0
29548,0
29549,0
29550,0
29551,0
29552,0
29553,0
29554,0
29555,0
29556,0
29557,0
29558,0
29559,0
29560,0
29561,-0.54
29562,-0.54
29563,-0.54
29564,-0.54
29565,-0.54
29566,-0.54
29567,-0.54
29568,-0.54
29569,-0.54
29570,-0.54
29571,-0.54
29572,-0.54
29573,-0.54
29574,-0.54
29575,-0.54
29576,-0.54
29577,-0.54
29578,-0.54
29579,-0.54
29580,-0.54
29581,-0.54
29582,-0.54
29583,-0.54
29584,-0.54
29585,-0.54
29586,-0.54
29587,-0.54
29588,-0.54
29589,-0.54
29590,-0.54
29591,-0.54
29592,-0.54
29593,-0.54
29594,-0.54
29595,-0.54
29596,-0.54
29597,-0.54
29598,-0.54
29599,-0.54
29600,0
29630,0
29631,0.7
29632,0.7
29633,0.7
29634,0.7
29635,0.7
29636,0.7
29637,0.7
29638,0.7
29639,0.7
29640,0.7
29641,0.7
29642,0.7
29643,0.7
29644,0.7
29645,0.7
29646,0.7
29647,0.7
29648,0.7
29649,0.7
29650,0.7
29651,0.7
29652,0.7
29653,0
29654,0
29655,0
29656,0
29657,0
29658,0
29659,0
29660,0
29661,0
29662,0
29663,0
29664,0
29665,0
29666,0
29667,0
29668,0
29669,0
29670,0
29671,0
29672,0
29673,0
29674,0
29675,0
29676,0
29677,0
29678,0
29679,0
29680,0
29681,0
29682,0
29683,0
29684,0
29685,0
29686,0
29687,0
29688,0
29689,0
29690,-0.54
29691,-0.54
29692,-0.54
29693,-0.54
29694,-0.54
29695,-0.54
29696,-0.54
29697,-0.54
29698,-0.54
29699,-0.54
29700,-0.54
29701,-0.54
29702,-0.54
29703,-0.54
29704,-0.54
29705,-0.54
29706,-0.54
29707,-0.54
29708,-0.54
29709,-0.54
29710,-0.54
29711,-0.54
29712,-0.54
29713,-0.54
29714,-0.54
29715,-0.54
29716,-0.54
29717,-0.54
29718,-0.54
29719,0
29749,0
29750,0.7
29751,0.7
29752,0.7
29753,0.7
29754,0.7
29755,0.7
29756,0.7
29757,0.7
29758,0.7
29759,0.7
29760,0.7
29761,0.7
29762,0.7
29763,0.7
29764,0.7
29765,0.7
29766,0.7
29767,0.7
29768,0.7
29769,0.7
29770,0.7
29771,0.7
29772,0.7
29773,0.7
29774,0.7
29775,0.7
29776,0.7
29777,0.7
29778,0.7
29779,0.7
29780,0
29781,0
29782,0
29783,0
29784,0
29785,0
29786,0
29787,0
29788,0
29789,0
29790,0
29791,0
29792,0
29793,0
29794,0
29795,0
29796,0
29797,0
29798,0
29799,0
29800,0
29801,0
29802,0
29803,0
29804,0
29805,0
29806,0
29807,0
29808,0
29809,0
29810,0
29811,0
29812,0
29813,0
29814,0
29815,0
29816,0
29817,0
29818,0
29819,0
29820,0
29821,0
29822,0
29823,0
29824,0
29825,0
29826,0
29827,0
29828,0
29829,0
29830,0
29831,-0.54
29832,-0.54
29833,-0.54
29834,-0.54
29835,-0.54
29836,-0.54
29837,-0.54
29838,-0.54
29839,-0.54
29840,-0.54
29841,-0.54
29842,-0.54
29843,-0.54
29844,-0.54
29845,-0.54
29846,-0.54
29847,-0.54
29848,-0.54
29849,-0.54
29850,-0.54
29851,-0.54
29852,-0.54
29853,-0.54
29854,-0.54
29855,-0.54
29856,-0.54
29857,-0.54
29858,-0.54
29859,-0.54
29860,-0.54
29861,-0.54
29862,-0.54
29863,-0.54
29864,-0.54
29865,-0.54
29866,-0.54
29867,-0.54
29868,-0.54
29869,-0.54
29870,0
29900,0
29901,0.7
29902,0.7
29903,0.7
29904,0.7
29905,0.7
29906,0.7
29907,0.7
29908,0.7
29909,0.7
29910,0.7
29911,0.7
29912,0.7
29913,0.7
29914,0.7
29915,0.7
29916,0.7
29917,0.7
29918,0.7
29919,0.7
29920,0.7
29921,0.7
29922,0.7
29923,0.7
29924,0.7
29925,0.7
29926,0.7
29927,0.7
29928,0.7
29929,0.7
29930,0.7
29931,0.7
29932,0
29933,0
29934,0
29935,0
29936,0
29937,0
29938,0
29939,0
29940,0
29941,0
29942,0
29943,0
29944,0
29945,0
29946,0
29947,0
29948,-0.54
29949,-0.54
29950,-0.54
29951,-0.54
29952,-0.54
29953,-0.54
29954,-0.54
29955,-0.54
29956,-0.54
29957,-0.54
29958,-0.54
29959,-0.54
29960,-0.54
29961,-0.54
29962,-0.54
29963,-0.54
29964,-0.54
29965,-0.54
29966,-0.54
29967,-0.54
29968,-0.54
29969,-0.54
29970,-0.54
29971,-0.54
29972,-0.54
29973,-0.54
29974,-0.54
29975,-0.54
29976,-0.54
29977,-0.54
29978,-0.54
29979,-0.54
29980,-0.54
29981,-0.54
29982,-0.54
29983,-0.54
29984,-0.54
29985,-0.54
29986,-0.54
29987,-0.54
29988,-0.54
29989,0
30019,0
30020,0.7
30021,0.7
30022,0.7
30023,0.7
30024,0.7
30025,0.7
30026,0.7
30027,0.7
30028,0.7
30029,0.7
30030,0.7
30031,0.7
30032,0.7
30033,0.7
30034,0.7
30035,0.7
30036,0.7
30037,0.7
30038,0.7
30039,0.7
30040,0.7
30041,0.7
30042,0.7
30043,0.7
30044,0.7
30045,0.7
30046,0.7
30047,0.7
30048,0.7
30049,0
30050,0
30051,0
30052,0
30053,0
30054,0
30055,0
30056,0
30057,0
30058,0
30059,0
30060,0
30061,0
30062,0
30063,0
30064,0
30065,0
30066,0
30067,0
30068,0
30069,0
30070,0
30071,0
30072,0
30073,0
30074,0
30075,0
30076,0
30077,0
30078,0
30079,0
30080,0
30081,0
30082,0
30083,0
30084,0
30085,-0.54
30086,-0.54
30087,-0.54
30088,-0.54
30089,-0.54
30090,-0.54
30091,-0.54
30092,-0.54
30093,-0.54
30094,-0.54
30095,-0.54
30096,-0.54
30097,-0.54
30098,-0.54
30099,-0.54
30100,-0.54
30101,-0.54
30102,-0.54
30103,-0.54
30104,-0.54
30105,-0.54
30106,-0.54
30107,-0.54
30108,-0.54
30109,-0.54
30110,-0.54
30111,-0.54
30112,-0.54
30113,-0.54
30114,-0.54
30115,-0.54
30116,-0.54
30117,-0.54
30118,-0.54
30119,-0.54
30120,-0.54
30121,-0.54
30122,-0.54
30123,-0.54
30124,0
30154,0
30155,0.7
30156,0.7
30157,0.7
30158,0.7
30159,0.7
30160,0.7
30161,0.7
30162,0.7
30163,0.7
30164,0.7
30165,0.7
30166,0.7
30167,0.7
30168,0.7
30169,0.7
30170,0.7
30171,0.7
30172,0.7
30173,0.7
30174,0.7
30175,0.7
30176,0.7
30177,0.7
30178,0.7
30179,0.7
30180,0.7
30181,0.7
30182,0.7
30183,0
30184,0
30185,0
30186,0
30187,0
30188,0
30189,0
30190,0
30191,0
30192,0
30193,0
30194,0
30195,0
30196,0
30197,0
30198,0
30199,0
30200,0
30201,0
30202,0
30203,0
30204,0
30205,0
30206,0
30207,0
30208,0
30209,0
30210,0
30211,0
30212,-0.54
30213,-0.54
30214,-0.54
30215,-0.54
30216,-0.54
30217,-0.54
30218,-0.54
30219,-0.54
30220,-0.54
30221,-0.54
30222,-0.54
30223,-0.54
30224,-0.54
30225,-0.54
30226,-0.54
30227,-0.54
30228,-0.54
30229,-0.54
30230,-0.54
30231,-0.54
30232,-0.54
30233,-0.54
30234,-0.54
30235,-0.54
30236,-0.54
30237,-0.54
30238,-0.54
30239,-0.54
30240,-0.54
30241,-0.54
30242,-0.54
30243,-0.54
30244,-0.54
30245,-0.54
30246,-0.54
30247,-0.54
30248,-0.54
30249,0
30279,0
30280,0.7
30281,0.7
30282,0.7
30283,0.7
30284,0.7
30285,0.7
30286,0.7
30287,0.7
30288,0.7
30289,0.7
30290,0.7
30291,0.7
30292,0.7
30293,0.7
30294,0.7
30295,0.7
30296,0.7
30297,0.7
30298,0.7
30299,0.7
30300,0.7
30301,0.7
30302,0.7
30303,0.7
30304,0.7
30305,0.7
30306,0.7
30307,0.7
30308,0
30309,0
30310,0
30311,0
30312,0
30313,0
30314,0
30315,0
30316,0
30317,0
30318,0
30319,0
30320,0
30321,0
30322,-0.54
30323,-0.54
30324,-0.54
30325,-0.54
30326,-0.54
30327,-0.54
30328,-0.54
30329,-0.54
30330,-0.54
30331,-0.54
30332,-0.54
30333,-0.54
30334,-0.54
30335,-0.54
30336,-0.54
30337,-0.54
30338,-0.54
30339,-0.54
30340,-0.54
30341,-0.54
30342,-0.54
30343,-0.54
30344,-0.54
30345,-0.54
30346,-0.54
30347,-0.54
30348,-0.54
30349,-0.54
30350,-0.54
30351,-0.54
30352,-0.54
30353,-0.54
30354,-0.54
30355,-0.54
30356,-0.54
30357,-0.54
30358,-0.54
30359,-0.54
30360,0
30390,0
30391,0.7
30392,0.7
30393,0.7
30394,0.7
30395,0.7
30396,0.7
30397,0.7
30398,0.7
30399,0.7
30400,0.7
30401,0.7
30402,0.7
30403,0.7
30404,0.7
30405,0.7
30406,0.7
30407,0.7
30408,0.7
30409,0.7
30410,0.7
30411,0.7
30412,0.7
30413,0.7
30414,0.7
30415,0.7
30416,0
30417,0
30418,0
30419,0
30420,0
30421,0
30422,0
30423,0
30424,0
30425,0
30426,0
30427,0
30428,0
30429,0
30430,0
30431,0
30432,0
30433,0
30434,0
30435,0
30436,0
30437,0
30438,0
30439,0
30440,0
30441,0
30442,0
30443,0
30444,0
30445,0
30446,0
30447,0
30448,0
30449,0
30450,0
30451,0
30452,0
30453,0
30454,0
30455,0
30456,0
30457,0
30458,0
30459,0
30460,0
30461,0
30462,0
30463,0
30464,0
30465,0
30466,0
30467,0
30468,0
30469,0
30470,0
30471,0
30472,0
30473,0
30474,0
30475,0
30476,0
30477,0
30478,0
30479,0
30480,0
30481,0
30482,0
30483,0
30484,0
30485,0
30486,0
30487,0
30488,0
30489,0
30490,-0.54
30491,-0.54
30492,-0.54
30493,-0.54
30494,-0.54
30495,-0.54
30496,-0.54
30497,-0.54
30498,-0.54
30499,-0.54
30500,-0.54
30501,-0.54
30502,-0.54
30503,-0.54
30504,-0.54
30505,-0.54
30506,-0.54
30507,-0.54
30508,-0.54
30509,-0.54
30510,-0.54
30511,-0.54
30512,-0.54
30513,-0.54
30514,-0.54
30515,-0.54
30516,-0.54
30517,-0.54
30518,-0.54
30519,-0.54
30520,-0.54
30521,-0.54
30522,0
30552,0
30553,0.7
30554,0.7
30555,0.7
30556,0.7
30557,0.7
30558,0.7
30559,0.7
30560,0.7
30561,0.7
30562,0.7
30563,0.7
30564,0.7
30565,0.7
30566,0.7
30567,0.7
30568,0.7
30569,0.7
30570,0.7
30571,0.7
30572,0.7
30573,0.7
30574,0.7
30575,0.7
30576,0.7
30577,0.7
30578,0.7
30579,0.7
30580,0.7
30581,0.7
30582,0.7
30583,0.7
30584,0
30585,0
30586,0
30587,0
30588,0
30589,0
30590,0
30591,0
30592,0
30593,0
30594,0
30595,0
30596,0
30597,0
30598,0
30599,0
30600,0
30601,0
30602,0
30603,0
30604,0
30605,0
30606,0
30607,-0.54
30608,-0.54
30609,-0.54
30610,-0.54
30611,-0.54
30612,-0.54
30613,-0.54
30614,-0.54
30615,-0.54
30616,-0.54
30617,-0.54
30618,-0.54
30619,-0.54
30620,-0.54
30621,-0.54
30622,-0.54
30623,-0.54
30624,-0.54
30625,-0.54
30626,-0.54
30627,-0.54
30628,-0.54
30629,-0.54
30630,-0.54
30631,-0.54
30632,-0.54
30633,-0.54
30634,-0.54
30635,-0.54
30636,-0.54
30637,-0.54
30638,-0.54
30639,-0.54
30640,-0.54
30641,-0.54
30642,-0.54
30643,-0.54
30644,-0.54
30645,-0.54
30646,-0.54
30647,-0.54
30648,0
30678,0
30679,0.7
30680,0.7
30681,0.7
30682,0.7
30683,0.7
30684,0.7
30685,0.7
30686,0.7
30687,0.7
30688,0.7
30689,0.7
30690,0.7
30691,0.7
30692,0.7
30693,0.7
30694,0.7
30695,0.7
30696,0.7
30697,0.7
30698,0.7
30699,0.7
30700,0.7
30701,0.7
30702,0
30703,0
30704,0
30705,0
30706,0
30707,0
30708,0
30709,0
30710,0
30711,0
30712,0
30713,0
30714,0
30715,0
30716,0
30717,0
30718,0
30719,0
30720,0
30721,0
30722,0
30723,0
30724,0
30725,0
30726,0
30727,0
30728,0
30729,0
30730,0
30731,0
30732,0
30733,0
30734,-0.54
30735,-0.54
30736,-0.54
30737,-0.54
30738,-0.54
30739,-0.54
30740,-0.54
30741,-0.54
30742,-0.54
30743,-0.54
30744,-0.54
30745,-0.54
30746,-0.54
30747,-0.54
30748,-0.54
30749,-0.54
30750,-0.54
30751,-0.54
30752,-0.54
30753,-0.54
30754,-0.54
30755,-0.54
30756,-0.54
30757,-0.54
30758,-0.54
30759,-0.54
30760,-0.54
30761,-0.54
30762,-0.54
30763,-0.54
30764,-0.54
30765,0
30795,0
30796,0.7
30797,0.7
30798,0.7
30799,0.7
30800,0.7
30801,0.7
30802,0.7
30803,0.7
30804,0.7
30805,0.7
30806,0.7
30807,0.7
30808,0.7
30809,0.7
30810,0.7
30811,0.7
30812,0.7
30813,0.7
30814,0.7
30815,0
30816,0
30817,0
30818,0
30819,0
30820,0
30821,0
30822,0
30823,0
30824,0
30825,0
30826,0
30827,0
30828,0
30829,0
30830,0
30831,0
30832,0
30833,0
30834,0
30835,0
30836,0
30837,0
30838,0
30839,0
30840,0
30841,0
30842,0
30843,0
30844,0
30845,0
30846,0
30847,0
30848,0
30849,0
30850,0
30851,0
30852,0
30853,0
30854,0
30855,0
30856,0
30857,-0.54
30858,-0.54
30859,-0.54
30860,-0.54
30861,-0.54
30862,-0.54
30863,-0.54
30864,-0.54
30865,-0.54
30866,-0.54
30867,-0.54
