run_id,travel_time_raw_real_s,travel_time_generated_s,rmse_speed_mps,mae_speed_mps,corr_speed_shape,peak_speed_real_mps,peak_speed_generated_mps,peak_speed_gap_mps
07/0850704|50704|5012|UP,128.6,132.0,1.043934,0.885219,0.993083,21.702778,20.715973,-0.986805
07/0850712|50712|5012|UP,128.65,132.0,1.05724,0.909123,0.993811,21.701582,20.715973,-0.985609
07/0850714|50714|5012|UP,128.85,132.0,1.051713,0.897984,0.99441,21.705556,20.715973,-0.989582
07/0951902|51902|5012|UP,128.5,132.0,1.033883,0.88424,0.994124,21.741667,20.715973,-1.025694
07/0951904|51904|5012|UP,128.45,132.0,1.097096,0.935025,0.993378,21.730556,20.715973,-1.014582
07/0951912|51912|5012|UP,128.5,132.0,1.120437,0.960447,0.99338,21.752164,20.715973,-1.036191
07/1050304|50304|5012|UP,128.55,132.0,1.091323,0.9386,0.992961,21.691027,20.715973,-0.975054
07/1053002|53002|5012|UP,128.75,132.0,1.129985,0.981131,0.990265,21.633333,20.715973,-0.91736
07/1251004|51004|5012|UP,128.5,132.0,1.031228,0.875344,0.994712,21.729672,20.715973,-1.013699
07/1251012|51012|5012|UP,128.45,132.0,1.111116,0.946697,0.993333,21.725,20.715973,-1.009027
