站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,125,124,07/3073124,73124,5012,UP,工作日低峰,0.0,118.55,118.55,30.0,148.55,1450.95,1428.0,44.06,64.97,44.04,2372,63.61,1121,63.89,64.65,14328.54,215.24,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,125,124,07/3073124,73124,5012,UP,工作日低峰,0.0,151.05,151.05,30.0,181.05,2054.15,2017.0,48.96,65.78,48.94,3022,64.4,1772,65.03,65.45,17744.15,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,125,124,07/3073124,73124,5012,UP,工作日低峰,0.0,110.9,110.9,30.0,140.9,1352.34,1332.0,43.9,68.16,43.88,2219,67.39,895,67.78,67.98,13755.12,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,125,124,07/3073124,73124,5012,UP,工作日低峰,0.0,83.25,83.25,30.0,113.25,840.27,827.0,36.34,72.46,36.31,1666,70.23,279,70.34,72.35,12825.91,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,125,124,07/3073124,73124,5012,UP,工作日低峰,0.0,132.55,132.55,30.0,162.55,1890.16,1860.0,51.34,76.97,51.32,2652,74.53,1188,74.89,76.75,20917.24,215.34,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,125,124,07/3073124,73124,5012,UP,工作日低峰,0.0,97.05,97.05,30.0,127.05,1104.07,1086.0,40.95,70.17,40.93,1942,68.51,579,68.82,70.06,13668.35,215.44,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,125,124,07/3073124,73124,5012,UP,工作日低峰,0.0,91.2,91.2,30.0,121.2,999.68,984.0,39.46,68.92,39.44,1825,67.24,501,67.6,68.77,10275.58,215.44,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,125,124,07/3073124,73124,5012,UP,工作日低峰,0.0,132.1,132.1,30.0,162.1,1840.44,1811.0,50.16,72.32,50.14,2643,71.58,1261,72.02,72.12,16528.46,216.04,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,125,124,07/3073124,73124,5012,UP,工作日低峰,0.0,100.65,100.65,30.0,130.65,1187.75,1155.0,42.48,70.55,42.46,2014,67.51,665,67.74,70.19,14431.36,216.14,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,125,124,07/3073124,73124,5012,UP,工作日低峰,0.0,115.9,115.9,30.0,145.9,1474.56,1452.0,45.8,70.18,45.78,2319,69.5,956,70.07,70.14,18734.21,216.82,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,125,124,07/3073124,73124,5012,UP,工作日低峰,0.0,105.75,105.75,30.0,135.75,1233.21,1214.0,41.98,64.1,41.96,2116,63.63,858,64.01,64.07,11943.56,216.92,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,125,124,07/3073124,73124,5012,UP,工作日低峰,0.0,93.05,93.05,30.0,123.05,973.06,957.0,37.65,60.75,37.63,1862,59.71,667,60.37,60.63,10840.94,216.42,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,125,124,07/3073124,73124,5012,UP,工作日高峰,0.0,134.5,134.5,30.0,164.5,1827.4,1798.0,48.91,78.59,48.89,2691,77.58,977,78.32,78.43,23110.91,220.12,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,125,124,07/3073124,73124,5012,UP,工作日高峰,0.0,107.15,107.15,30.0,137.15,1326.87,1307.0,44.58,75.87,44.56,2144,74.02,495,75.18,75.57,20797.73,220.62,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,125,124,07/3073124,73124,5012,UP,工作日高峰,0.0,88.85,88.85,30.0,118.85,995.84,980.0,40.35,78.43,40.33,1778,77.24,291,78.21,78.37,14753.26,221.62,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,125,124,07/3073124,73124,5012,UP,工作日高峰,0.0,83.95,83.95,30.0,113.95,878.31,865.0,37.66,73.65,37.64,1680,72.13,251,73.24,73.59,16865.28,220.42,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,125,124,07/3073124,73124,5012,UP,工作日低峰,0.0,77.5,77.5,30.0,107.5,736.67,724.0,34.22,68.32,34.2,1551,66.77,212,67.93,68.24,12110.23,218.12,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,125,124,07/3073124,73124,5012,UP,工作日低峰,0.0,117.05,117.05,30.0,147.05,1576.47,1562.0,48.49,77.62,48.47,2342,75.82,893,76.05,77.41,15583.17,218.12,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,125,124,07/3073124,73124,5012,UP,工作日低峰,0.0,90.65,90.65,30.0,120.65,1010.55,994.0,40.13,78.16,40.11,1814,75.83,194,76.49,78.11,18609.14,216.52,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,125,124,07/3073124,73124,5012,UP,工作日低峰,0.0,140.85,140.85,30.0,170.85,1907.54,1877.0,48.75,69.0,48.74,2818,67.1,1488,67.29,68.51,18394.91,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,125,124,07/3073124,73124,5012,UP,工作日低峰,0.0,102.8,102.8,30.0,132.8,1097.41,1081.0,38.43,55.56,38.41,2057,54.93,933,55.37,55.49,10716.76,216.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,125,124,07/3073124,73124,5012,UP,工作日低峰,0.0,91.85,91.85,30.0,121.85,973.42,958.0,38.15,62.93,38.13,1838,61.51,620,61.81,62.62,11665.53,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
永茂路-镇海大道,125,124,07/3073124,73124,5012,UP,工作日低峰,0.0,142.35,142.35,30.0,172.35,2165.28,2131.0,54.76,78.39,54.74,2848,77.91,1340,78.24,78.31,17810.3,215.54,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,125,124,07/3073124,73124,5012,UP,工作日低峰,0.0,117.0,117.0,0.0,117.0,1622.06,1593.0,49.91,78.45,49.89,2341,77.95,871,78.39,78.42,20184.53,215.34,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2626.5,690.0,3316.5,32518.46,31993.0,44.57,78.59,,,,,,,376595.17,...,,,,
