station_pair,class_name,status,reason,parent_ref,target_time_s,curve_csv,sim_time_s,peak_speed_kmh,total_dist_m
镇海大道-骆驼桥,class1,overspeed,最终生成曲线最高速度为 88.322604 km/h，超过 80.0 km/h，删除该等级,class3,111.0,,,,
镇海大道-骆驼桥,class2,generated,最终生成曲线后验检查通过，峰值 77.313445 km/h,class3,116.0,D:\energy_conservation\output\ato_generated_results_new_v3\镇海大道-骆驼桥\class2_generated_curve.csv,116.0,77.3134,1620.6681
镇海大道-骆驼桥,class3,generated,最终生成曲线后验检查通过，峰值 67.774211 km/h,class3,122.0,D:\energy_conservation\output\ato_generated_results_new_v3\镇海大道-骆驼桥\class3_generated_curve.csv,122.0,67.7742,1620.6681
镇海大道-骆驼桥,class4,generated,最终生成曲线后验检查通过，峰值 61.280323 km/h,class3,128.0,D:\energy_conservation\output\ato_generated_results_new_v3\镇海大道-骆驼桥\class4_generated_curve.csv,128.0,61.2803,1620.6681
镇海大道-骆驼桥,class5,generated,最终生成曲线后验检查通过，峰值 56.392495 km/h,class3,134.0,D:\energy_conservation\output\ato_generated_results_new_v3\镇海大道-骆驼桥\class5_generated_curve.csv,134.0,56.3925,1620.6681
