站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
下应路-大洋江,70,69,07/1671669,71669,5014,UP,工作日平峰,0.0,105.8,105.8,30.0,135.8,1214.05,1214.0,41.31,65.41,41.29,2117,64.39,801,64.67,65.32,12934.3,218.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,70,69,07/1671669,71669,5014,UP,工作日平峰,0.0,92.85,92.85,30.0,122.85,958.69,957.0,37.17,59.47,37.15,1858,58.58,649,59.24,59.38,10491.56,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,70,69,07/1671669,71669,5014,UP,工作日平峰,0.0,134.9,134.9,30.0,164.9,1799.28,1798.0,48.02,77.36,48.0,2699,76.45,934,77.13,77.19,22429.82,216.32,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,70,69,07/1671669,71669,5014,UP,工作日平峰,0.0,107.35,107.35,30.0,137.35,1307.76,1307.0,43.86,75.26,43.84,2148,73.01,478,74.25,74.94,20839.58,216.22,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,70,69,07/1671669,71669,5014,UP,工作日平峰,0.0,89.45,89.45,30.0,119.45,981.19,980.0,39.49,73.09,39.47,1790,69.07,401,69.57,72.76,13205.47,216.62,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,70,69,07/1671669,71669,5014,UP,工作日平峰,0.0,84.05,84.05,30.0,114.05,864.9,865.0,37.05,72.56,37.02,1682,71.06,237,72.37,72.51,15646.65,216.42,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,70,69,07/1671669,71669,5014,UP,工作日平峰,0.0,77.2,77.2,30.0,107.2,726.03,724.0,33.86,67.83,33.83,1545,66.26,201,67.34,67.71,12177.99,216.82,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,70,69,07/1671669,71669,5014,UP,工作日平峰,0.0,114.85,114.85,30.0,144.85,1552.32,1562.0,48.66,77.21,48.64,2298,76.52,833,77.01,77.1,14778.01,216.52,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,70,69,07/1671669,71669,5014,UP,工作日平峰,0.0,90.3,90.3,30.0,120.3,995.27,994.0,39.68,77.16,39.66,1807,75.2,241,76.65,77.06,18623.06,215.82,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,70,69,07/1671669,71669,5014,UP,工作日平峰,0.0,138.05,138.05,30.0,168.05,1877.96,1877.0,48.97,68.67,48.95,2762,67.93,1431,68.25,68.43,18075.66,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,70,69,07/1671669,71669,5014,UP,工作日平峰,0.0,102.9,102.9,30.0,132.9,1079.77,1081.0,37.78,54.88,37.76,2059,54.19,923,54.64,54.82,10675.23,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,70,69,07/1671669,71669,5014,UP,工作日平峰,0.0,91.3,91.3,30.0,121.3,959.48,958.0,37.83,62.4,37.81,1827,60.62,620,60.96,62.09,11868.48,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,70,69,07/1671669,71669,5014,UP,工作日平峰,0.0,81.8,81.8,30.0,111.8,833.83,833.0,36.7,75.24,36.67,1637,73.11,182,73.98,75.07,12024.03,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,70,69,07/1971969,71969,5014,UP,工作日低峰,0.0,318.1,318.1,30.0,348.1,3677.89,3676.0,41.62,63.17,41.62,6363,62.23,1780,62.58,62.73,28739.63,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,70,69,07/1671669,71669,5014,UP,工作日平峰,0.0,142.8,142.8,30.0,172.8,2132.7,2131.0,53.77,77.21,53.75,2857,76.76,1341,77.09,77.14,17683.01,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,70,69,07/1671669,71669,5014,UP,工作日平峰,0.0,117.2,117.2,0.0,117.2,1596.77,1593.0,49.05,77.4,49.03,2345,76.81,861,77.23,77.33,19794.93,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,3016.2,750.0,3766.2,36532.23,36502.0,43.6,77.4,,,,,,,412392.45,...,,,,
