section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,64,65,07/1571564,0,2348,mps,43.81,63.8,1074,0.92,65.06,64.85,64.14,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,64,65,07/1571564,0,3019,mps,48.2,63.41,1765,0.92,64.8,64.48,64.02,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,64,65,07/1571564,0,2229,mps,42.98,66.44,889,0.92,67.19,67.07,66.71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,64,65,07/1571564,0,1646,mps,36.19,72.24,168,0.92,74.21,74.12,72.88,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,64,65,07/1571564,0,2625,mps,51.04,75.07,1154,0.92,76.4,76.13,75.46,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,64,65,07/1571564,0,1927,mps,40.62,67.88,568,0.92,69.73,69.59,68.26,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,64,65,07/1571564,0,1828,mps,38.8,66.09,512,0.92,67.02,66.98,66.85,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,64,65,07/1571564,0,2629,mps,49.66,70.73,1252,0.92,71.25,71.19,71.13,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,64,65,07/1571564,0,1993,mps,42.24,68.57,656,0.92,69.3,69.23,69.08,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,64,65,07/1571564,0,2288,mps,45.7,70.4,891,0.92,71.2,71.04,70.79,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
