站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,65,64,07/1571564,71564,5014,UP,工作日平峰,0.0,117.35,117.35,30.0,147.35,1428.7,1428.0,43.83,65.06,43.81,2348,63.8,1074,64.14,64.85,13969.03,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,65,64,07/1571564,71564,5014,UP,工作日平峰,0.0,150.9,150.9,30.0,180.9,2021.22,2017.0,48.22,64.8,48.2,3019,63.41,1765,64.02,64.48,18060.68,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,65,64,07/1571564,71564,5014,UP,工作日平峰,0.0,111.4,111.4,30.0,141.4,1330.61,1332.0,43.0,67.19,42.98,2229,66.44,889,66.71,67.07,13736.89,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,65,64,07/1571564,71564,5014,UP,工作日平峰,0.0,82.25,82.25,30.0,112.25,827.37,827.0,36.21,74.21,36.19,1646,72.24,168,72.88,74.12,12969.81,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,65,64,07/1571564,71564,5014,UP,工作日平峰,0.0,131.2,131.2,30.0,161.2,1860.89,1860.0,51.06,76.4,51.04,2625,75.07,1154,75.46,76.13,21540.07,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,65,64,07/1571564,71564,5014,UP,工作日平峰,0.0,96.3,96.3,30.0,126.3,1087.26,1086.0,40.65,69.73,40.62,1927,67.88,568,68.26,69.59,13449.58,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,65,64,07/1571564,71564,5014,UP,工作日平峰,0.0,91.35,91.35,30.0,121.35,985.02,984.0,38.82,67.02,38.8,1828,66.09,512,66.85,66.98,9911.36,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,65,64,07/1571564,71564,5014,UP,工作日平峰,0.0,131.4,131.4,30.0,161.4,1813.32,1811.0,49.68,71.25,49.66,2629,70.73,1252,71.13,71.19,16538.28,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,65,64,07/1571564,71564,5014,UP,工作日平峰,0.0,99.6,99.6,30.0,129.6,1169.19,1155.0,42.26,69.3,42.24,1993,68.57,656,69.08,69.23,13942.0,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,65,64,07/1571564,71564,5014,UP,工作日平峰,0.0,114.35,114.35,30.0,144.35,1452.33,1452.0,45.72,71.2,45.7,2288,70.4,891,70.79,71.04,19134.21,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,65,64,07/1571564,71564,5014,UP,工作日平峰,0.0,106.05,106.05,30.0,136.05,1214.48,1214.0,41.23,63.72,41.21,2122,62.99,837,63.32,63.55,11844.98,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,65,64,07/1571564,71564,5014,UP,工作日平峰,0.0,91.7,91.7,30.0,121.7,958.45,957.0,37.63,63.09,37.61,1835,60.65,592,61.09,62.71,11513.56,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,65,64,07/1571564,71564,5014,UP,工作日平峰,0.0,134.8,134.8,30.0,164.8,1799.13,1798.0,48.05,77.34,48.03,2697,76.49,858,77.04,77.11,22915.93,215.84,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,65,64,07/1571564,71564,5014,UP,工作日平峰,0.0,106.8,106.8,30.0,136.8,1307.68,1307.0,44.08,75.43,44.06,2137,73.04,474,74.2,75.08,20804.6,215.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,65,64,07/1571564,71564,5014,UP,工作日平峰,0.0,89.55,89.55,30.0,119.55,981.25,980.0,39.45,74.61,39.43,1792,72.31,380,72.73,74.41,14374.0,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,65,64,07/1571564,71564,5014,UP,工作日平峰,0.0,84.5,84.5,30.0,114.5,865.7,865.0,36.88,72.61,36.86,1691,70.8,228,72.11,72.55,15379.82,217.32,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,65,64,07/1571564,71564,5014,UP,工作日高峰,0.0,77.25,77.25,30.0,107.25,726.22,724.0,33.84,67.78,33.82,1546,66.19,202,67.36,67.68,13055.5,230.6,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,65,64,07/1571564,71564,5014,UP,工作日高峰,0.0,114.95,114.95,30.0,144.95,1553.18,1562.0,48.64,77.06,48.62,2300,76.47,839,76.99,77.04,15730.26,231.2,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,65,64,07/1571564,71564,5014,UP,工作日高峰,0.0,90.65,90.65,30.0,120.65,995.36,994.0,39.53,77.01,39.51,1814,75.1,246,76.68,76.96,20258.2,230.0,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,65,64,07/1571564,71564,5014,UP,工作日高峰,0.0,131.35,131.35,30.0,161.35,1879.01,1877.0,51.5,76.68,51.48,2628,75.94,1151,76.46,76.62,19031.46,229.4,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,65,64,07/1571564,71564,5014,UP,工作日高峰,0.0,98.8,98.8,30.0,128.8,1080.68,1081.0,39.38,62.69,39.36,1977,61.87,692,62.24,62.5,12505.96,223.91,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,65,64,07/1571564,71564,5014,UP,工作日高峰,0.0,89.0,89.0,30.0,119.0,959.32,958.0,38.8,71.56,38.78,1781,70.68,365,71.48,71.54,14556.36,218.7,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,65,64,07/1571564,71564,5014,UP,工作日高峰,0.0,82.2,82.2,30.0,112.2,834.73,833.0,36.56,77.0,36.54,1645,74.96,153,75.23,76.92,13384.98,217.32,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,65,64,07/1871864,71864,5014,UP,工作日低峰,0.0,303.0,303.0,30.0,333.0,3677.57,3676.0,43.69,77.92,43.69,6061,76.77,1231,77.63,77.78,33519.88,215.34,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,65,64,07/1571564,71564,5014,UP,工作日高峰,0.0,142.55,142.55,30.0,172.55,2132.79,2131.0,53.86,77.11,53.84,2852,76.69,1340,77.04,77.08,17812.2,216.52,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,65,64,07/1571564,71564,5014,UP,工作日高峰,0.0,117.7,117.7,0.0,117.7,1597.77,1593.0,48.87,77.24,48.85,2355,76.71,872,77.13,77.18,20419.94,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2986.95,750.0,3736.95,36539.23,36502.0,44.04,77.92,,,,,,,430359.54,...,,,,
