站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,118.35,118.35,30.0,148.35,1428.76,1428.0,43.46,68.68,43.44,2368,66.7,222,66.75,68.55,12993.04,215.24,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,156.15,156.15,30.0,186.15,2019.4,2017.0,46.56,62.24,46.54,3124,60.42,1592,61.84,62.14,13268.67,215.24,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,109.05,109.05,30.0,139.05,1331.95,1332.0,43.97,73.2,43.95,2182,71.32,587,73.09,73.17,10655.61,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,83.25,83.25,30.0,113.25,827.09,827.0,35.77,68.56,35.74,1666,67.13,241,68.32,68.5,10296.3,215.34,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,139.15,139.15,30.0,169.15,1860.69,1860.0,48.14,73.41,48.12,2784,70.75,995,72.9,73.29,17474.26,215.44,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,97.65,97.65,30.0,127.65,1088.52,1086.0,40.13,71.07,40.11,1954,68.99,463,70.89,71.02,11530.57,215.44,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,90.3,90.3,30.0,120.3,985.4,984.0,39.29,70.88,39.26,1807,69.43,413,70.67,70.8,10780.05,215.34,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,133.1,133.1,30.0,163.1,1812.78,1811.0,49.03,72.12,49.01,2663,69.83,1169,71.97,72.07,14437.09,215.54,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,106.4,106.4,30.0,136.4,1170.02,1155.0,39.59,71.58,39.57,2129,69.57,561,71.17,71.51,11924.63,215.54,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,115.4,115.4,30.0,145.4,1452.23,1452.0,45.3,69.86,45.28,2309,67.55,867,69.51,69.78,16728.63,216.14,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,106.65,106.65,30.0,136.65,1214.72,1214.0,41.0,64.63,40.98,2134,62.92,661,64.34,64.51,9185.25,216.34,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,87.2,87.2,30.0,117.2,959.44,957.0,39.61,71.75,39.59,1745,70.03,274,71.22,71.71,11765.47,216.04,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,134.6,134.6,30.0,164.6,1799.52,1798.0,48.13,77.87,48.11,2693,77.07,836,77.6,77.68,23473.48,215.64,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,106.05,106.05,30.0,136.05,1306.99,1307.0,44.37,75.98,44.35,2122,73.79,451,74.74,75.83,20826.94,215.54,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,88.7,88.7,30.0,118.7,981.52,980.0,39.84,75.32,39.81,1775,73.13,354,74.05,75.23,13921.69,215.54,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,83.9,83.9,30.0,113.9,865.82,865.0,37.15,73.72,37.13,1679,71.72,207,72.76,73.64,15846.08,217.44,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,77.35,77.35,30.0,107.35,725.85,724.0,33.78,63.91,33.76,1548,61.72,157,61.95,63.72,11653.74,216.42,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,121.2,121.2,30.0,151.2,1553.02,1562.0,46.13,70.92,46.11,2425,68.74,679,70.16,70.75,12472.35,216.32,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,95.15,95.15,30.0,125.15,995.3,994.0,37.66,70.11,37.64,1904,67.18,324,68.45,69.78,15207.39,215.94,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,149.75,149.75,30.0,179.75,1878.51,1877.0,45.16,70.05,45.14,2996,66.44,1172,68.84,69.64,18100.32,215.54,5,1,1,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,107.25,107.25,30.0,137.25,1081.3,1081.0,36.3,59.48,36.28,2146,56.69,536,58.28,59.29,9520.38,215.54,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,82,81,07/1871881,71881,5014,UP,工作日低峰,0.0,93.45,93.45,30.0,123.45,959.35,958.0,36.96,62.02,36.94,1870,59.36,529,60.3,61.81,11529.41,215.34,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
