station_pair,target_l_from_data_m,class3_time_median_s,class3_target_time_s,class3_peak_speed_ref_mps,class3_peak_speed_ref_kmh,T_acc_ref_s,T_mid_ref_s,T_br_ref_s,D_acc_ref_m,D_mid_ref_m,D_br_ref_m,ref_curve_distance_m,mass_median,n_runs_class3
民安东路-会展中心,736.4955555555555,74.5,79.0,19.068877509190585,68.64795903308611,30.8,7.049999999999994,36.650000000000006,270.04464735861575,133.31322102111028,332.96194448065654,736.3198128603822,216.64,13
