t_ref_s,v_ref_mps,v_ref_kmh,s_ref_m
0.0,0.0,0.0,0.0
0.049999999999999996,0.115190323508858,0.4146851646318888,0.0028797580877214495
0.09999999999999999,0.14911053116618317,0.5367979121982595,0.009487279454597479
0.15,0.18198850423897947,0.6551586152603261,0.017764755339726546
0.19999999999999998,0.21386526292503735,0.7699149465301345,0.027661099518826966
0.25,0.2447818274221473,0.8812145787197303,0.03912727677750658
0.3,0.27477921792809973,0.989205184541159,0.052116302911262756
0.35,0.3038984546406851,1.0940344367064665,0.06658324472548237
0.39999999999999997,0.3321805577576939,1.1958500079276981,0.08248522003544184
0.45,0.35966654747691656,1.2947995709168996,0.0997813976663071
0.5,0.38639744399614345,1.3910307983861165,0.1184329974531336
0.55,0.4124142675131652,1.4846913630473946,0.1384032902408663
0.6,0.43775803822577214,1.5759289376127796,0.15965759788433975
0.6499999999999999,0.46246977633175473,1.664891194794317,0.18216329324827793
0.7,0.4865905020289034,1.7517258073040523,0.2058898002072944
0.75,0.5101612355150087,1.8365804478540313,0.23080859364589218
0.7999999999999999,0.533222996987861,1.9196027891562997,0.2568931994584639
0.85,0.5558168066452508,2.000940503922903,0.2841191945492917
0.9,0.5779836846849686,2.080741264865887,0.31246420683254716
0.95,0.5997646513048047,2.159152744697297,0.34190791523229147
1.0,0.6212007267025497,2.2363226161291787,0.37243204968247534
1.05,0.642332931075994,2.3123985518735783,0.40402039112693894
1.1,0.663202284622928,2.3875282246425407,0.436658771519412
1.15,0.6838498075411421,2.461859307148112,0.47033507382351375
1.2,0.7043165200284269,2.535539472102337,0.505039232012753
1.25,0.7246434422825595,2.608716392217214,0.5407632310705277
1.2999999999999998,0.7423350472264235,2.6724061700151247,0.5774376933082522
1.35,0.7614733314709385,2.7413039932953787,0.6150329027756862
1.4,0.7832480791058413,2.8196930847810284,0.6536509380401058
1.45,0.8049947022834137,2.8979809282202895,0.6933570075748371
1.5,0.8263214719850047,2.974757299146017,0.7341399119315476
1.55,0.8467353608109748,3.048247298919509,0.7759663327514471
1.5999999999999999,0.8674229440203588,3.122722598473292,0.8188202903722305
1.6499999999999997,0.8892106528145679,3.2011583501324443,0.8627361302931036
1.7,0.9117090232319167,3.2821524836349,0.9077591221942657
1.7499999999999998,0.9332676466812961,3.359763528052666,0.953883538942096
1.8,0.9555066051577681,3.4398237785679653,1.0011028952380725
1.8499999999999999,0.9791056045059345,3.5247801762213644,1.0494682004796652
1.9,1.002766892920671,3.6099608145144155,1.0990150129153302
1.9499999999999997,1.0265820164543606,3.6956952592356984,1.149748735649706
