trip_no,section_index,站间区间,区间载重(t),全局趟次ID,历史segment,历史来源run_id,OT 历史区间里程(km),OT 历史机械能(kWh),OT 标准 DP区间里程(km),OT 标准 DP机械能(kWh),OT 停站宽松 5% DP区间里程(km),OT 停站宽松 5% DP机械能(kWh),OT Energy First DP区间里程(km),OT Energy First DP机械能(kWh),真实历史区间里程(km),真实历史能耗(kWh),标准 DP vs OpenTrack 历史图像路径,停站宽松 5% DP vs OpenTrack 历史图像路径,Energy First DP vs OpenTrack 历史图像路径,四源总览图像路径,OpenTrack历史 vs 真实历史图像路径
62,11,下应路-大洋江,226.59,UP062_20240715_081635_R3332,61.0,3342.0,1.214,13.27077778,1.214,13.06280556,1.214,11.51797222,1.214,13.06283333,1.213853,14.14570113,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\01_standard_dp_vs_ot_history\11_下应路-大洋江_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\02_dwell5_dp_vs_ot_history\11_下应路-大洋江_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\03_energy_first_vs_ot_history\11_下应路-大洋江_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\04_ot_history_vs_real_history\11_下应路-大洋江_energy_distance.png
62,12,大洋江-泗港,225.4,UP062_20240715_081635_R3332,61.0,3343.0,0.958,12.26033333,0.958,11.42627778,0.958,11.42627778,0.958,11.42627778,0.958849,12.33318725,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\01_standard_dp_vs_ot_history\12_大洋江-泗港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\02_dwell5_dp_vs_ot_history\12_大洋江-泗港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\03_energy_first_vs_ot_history\12_大洋江-泗港_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\04_ot_history_vs_real_history\12_大洋江-泗港_energy_distance.png
62,13,泗港-曹隘,224.8,UP062_20240715_081635_R3332,61.0,3344.0,1.7979,24.39847222,1.798,23.44455556,1.798,23.44455556,1.798,23.44455556,1.799492,23.33325,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\01_standard_dp_vs_ot_history\13_泗港-曹隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\02_dwell5_dp_vs_ot_history\13_泗港-曹隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\03_energy_first_vs_ot_history\13_泗港-曹隘_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\04_ot_history_vs_real_history\13_泗港-曹隘_energy_distance.png
62,14,曹隘-柳隘,228.3,UP062_20240715_081635_R3332,61.0,3345.0,1.3081,21.35169444,1.308,23.36161111,1.308,16.82925,1.308,16.82925,1.307844,22.06556199,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\01_standard_dp_vs_ot_history\14_曹隘-柳隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\02_dwell5_dp_vs_ot_history\14_曹隘-柳隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\03_energy_first_vs_ot_history\14_曹隘-柳隘_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\04_ot_history_vs_real_history\14_曹隘-柳隘_energy_distance.png
62,15,柳隘-海晏北路,229.5,UP062_20240715_081635_R3332,61.0,3346.0,0.98,14.69219444,0.98,12.10652778,0.98,12.10655556,0.98,12.10652778,0.981169,15.11028546,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\01_standard_dp_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\02_dwell5_dp_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\03_energy_first_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\04_ot_history_vs_real_history\15_柳隘-海晏北路_energy_distance.png
62,16,海晏北路-民安东路,231.7,UP062_20240715_081635_R3332,61.0,3347.0,0.866,15.8075,0.866,14.28238889,0.866,14.28238889,0.866,14.28238889,0.865519,16.50794787,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\01_standard_dp_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\02_dwell5_dp_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\03_energy_first_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\04_ot_history_vs_real_history\16_海晏北路-民安东路_energy_distance.png
62,17,民安东路-会展中心,222.83,UP062_20240715_081635_R3332,60.0,3348.0,0.724,12.62619444,0.724,15.74138889,0.724,10.31280556,0.724,7.48730556,0.725953,12.83964707,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\01_standard_dp_vs_ot_history\17_民安东路-会展中心_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\02_dwell5_dp_vs_ot_history\17_民安东路-会展中心_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\03_energy_first_vs_ot_history\17_民安东路-会展中心_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\04_ot_history_vs_real_history\17_民安东路-会展中心_energy_distance.png
62,18,会展中心-院士路,219.42,UP062_20240715_081635_R3332,60.0,3349.0,1.5619,15.24166667,1.562,15.06847222,1.5619,15.06847222,1.562,15.06847222,1.552133,14.96833664,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\01_standard_dp_vs_ot_history\18_会展中心-院士路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\02_dwell5_dp_vs_ot_history\18_会展中心-院士路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\03_energy_first_vs_ot_history\18_会展中心-院士路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\04_ot_history_vs_real_history\18_会展中心-院士路_energy_distance.png
62,19,院士路-盎孟港,217.42,UP062_20240715_081635_R3332,60.0,3350.0,0.994,17.23133333,0.994,16.76019444,0.9941,16.75994444,0.994,16.75994444,0.994316,18.70506317,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\01_standard_dp_vs_ot_history\19_院士路-盎孟港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\02_dwell5_dp_vs_ot_history\19_院士路-盎孟港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\03_energy_first_vs_ot_history\19_院士路-盎孟港_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\04_ot_history_vs_real_history\19_院士路-盎孟港_energy_distance.png
62,20,盎孟港-三官堂,216.14,UP062_20240715_081635_R3332,60.0,3351.0,1.876,17.37413889,1.876,16.83772222,1.8759,16.83766667,1.876,16.83772222,1.878346,19.12786466,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\01_standard_dp_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\02_dwell5_dp_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\03_energy_first_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\04_ot_history_vs_real_history\20_盎孟港-三官堂_energy_distance.png
62,21,三官堂-兴庄路,215.64,UP062_20240715_081635_R3332,60.0,3352.0,1.082,11.80711111,1.082,11.866,1.082,11.86597222,1.082,15.01113889,1.080619,12.22144682,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\01_standard_dp_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\02_dwell5_dp_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\03_energy_first_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\04_ot_history_vs_real_history\21_三官堂-兴庄路_energy_distance.png
62,22,兴庄路-兴海南路,215.44,UP062_20240715_081635_R3332,60.0,3353.0,0.958,13.90111111,0.958,16.23463889,0.958,16.23463889,0.958,16.23463889,0.958876,14.57421144,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\01_standard_dp_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\02_dwell5_dp_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\03_energy_first_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\04_ot_history_vs_real_history\22_兴庄路-兴海南路_energy_distance.png
62,23,兴海南路-梅堰,215.44,UP062_20240715_081635_R3332,60.0,3354.0,0.833,12.49625,0.833,11.60491667,0.833,11.60491667,0.833,11.60491667,0.834104,12.92515455,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\01_standard_dp_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\02_dwell5_dp_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\03_energy_first_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\04_ot_history_vs_real_history\23_兴海南路-梅堰_energy_distance.png
62,24,梅堰-永茂路,215.44,UP062_20240715_081635_R3332,48.0,3355.0,3.6759,29.81761111,3.676,29.19633333,3.676,29.19633333,3.676,29.19633333,3.678435,30.48414167,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\01_standard_dp_vs_ot_history\24_梅堰-永茂路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\02_dwell5_dp_vs_ot_history\24_梅堰-永茂路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\03_energy_first_vs_ot_history\24_梅堰-永茂路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\04_ot_history_vs_real_history\24_梅堰-永茂路_energy_distance.png
62,25,永茂路-镇海大道,215.34,UP062_20240715_081635_R3332,60.0,3356.0,2.1312,15.21577778,2.1311,15.94719444,2.1311,15.94719444,2.1311,15.94719444,2.132902,17.88202805,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\01_standard_dp_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\02_dwell5_dp_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\03_energy_first_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\04_ot_history_vs_real_history\25_永茂路-镇海大道_energy_distance.png
62,26,镇海大道-骆驼桥,215.44,UP062_20240715_081635_R3332,60.0,3357.0,1.593,17.91322222,1.5929,18.28894444,1.593,18.28894444,1.593,18.28894444,1.597928,19.61660402,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\01_standard_dp_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\02_dwell5_dp_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\03_energy_first_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip062\section_energy_distance\04_ot_history_vs_real_history\26_镇海大道-骆驼桥_energy_distance.png
