站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,21,20,07/0370320,70320,5014,UP,工作日高峰,0.0,115.85,115.85,30.0,145.85,1428.11,1428.0,44.38,65.46,44.36,2318,64.02,1060,64.46,65.25,13232.21,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,21,20,07/0370320,70320,5014,UP,工作日高峰,0.0,149.95,149.95,30.0,179.95,2020.28,2017.0,48.5,65.34,48.49,3000,63.58,1753,64.44,65.08,17951.46,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,21,20,07/0370320,70320,5014,UP,工作日高峰,0.0,106.2,106.2,30.0,136.2,1331.23,1332.0,45.13,75.83,45.11,2125,74.05,686,74.56,75.62,15779.04,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,21,20,07/0370320,70320,5014,UP,工作日高峰,0.0,81.85,81.85,30.0,111.85,827.21,827.0,36.38,74.98,36.36,1638,73.0,161,73.58,74.89,13348.06,216.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,21,20,07/0370320,70320,5014,UP,工作日高峰,0.0,128.95,128.95,30.0,158.95,1860.29,1860.0,51.94,77.82,51.92,2580,77.14,1095,77.58,77.75,22001.83,216.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,21,20,07/0370320,70320,5014,UP,工作日高峰,0.0,94.2,94.2,30.0,124.2,1087.87,1086.0,41.57,77.7,41.55,1885,74.31,415,74.98,77.52,15408.25,217.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,21,20,07/0370320,70320,5014,UP,工作日高峰,0.0,89.6,89.6,30.0,119.6,985.04,984.0,39.58,76.03,39.56,1793,73.3,142,72.48,75.7,13321.7,219.62,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,21,20,07/0370320,70320,5014,UP,工作日高峰,0.0,127.65,127.65,30.0,157.65,1812.35,1811.0,51.11,77.27,51.09,2554,75.85,1103,76.52,77.04,19823.19,225.2,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,21,20,07/0370320,70320,5014,UP,工作日高峰,0.0,97.05,97.05,30.0,127.05,1169.51,1155.0,43.38,77.6,43.36,1942,76.6,476,77.39,77.5,15624.46,225.5,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,21,20,07/0370320,70320,5014,UP,工作日高峰,0.0,110.75,110.75,30.0,140.75,1452.76,1452.0,47.22,77.76,47.2,2216,77.16,714,77.6,77.68,22000.44,224.0,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
