//,
// File: D:\OutPut/OT_Course_Load51916.csv.vs,
//,
// Produced by OpenTrack: Tue Mar 24 15:20:59 2026,
// Speed/Distance of Course: Course_Load51916.csv,
// Desc.: ,
// Train: Train1 (120 m / 214 t),
// Train Speedtype: Reihe R,
// Itineraries: 1: I:STA_1_[106]-STA_27_[2343],
// Scenario:  Adh. Outside: good / Adh. Tunnel: good / Delay: None / Global Perf.: 100.0 % / Course on Time Perf.: 80.0 % / Course Delay Perf.: 100.0 % / Step: 1.0 s / Time: 08:00:00 - 09:50:00,
//,
// Type    : OT_Plot,
// Desc.   : OT_vs,
// x-Legend: [km],
// y-Legend: [km/h],
//,
0,0
0,0
0.0003,2.5
0.0014,5
0.0032,7.6
0.0056,10.1
0.0088,12.6
0.0126,15.1
0.0171,17.6
0.0224,20.2
0.0283,22.7
0.035,25.2
0.0423,27.7
0.0504,30.2
0.0591,32.8
0.0686,35.3
0.0787,37.8
0.0896,40.3
0.1011,42.8
0.1134,45.4
0.1263,47.9
0.1397,48
0.153,48
0.1663,48
0.1797,48
0.193,48
0.2063,48
0.2197,48
0.233,48
0.2463,48
0.2597,48
0.273,48
0.2863,48
0.2997,48
0.313,48
0.3263,48
0.3397,48
0.353,48
0.3663,48
0.3797,48
0.393,48
0.4064,48
0.4197,48
0.433,48
0.4464,48
0.4597,48
0.473,48
0.4864,48
0.4997,48
0.513,48
0.5264,48
0.5397,48
0.553,48
0.5664,48
0.5797,48
0.593,48
0.6064,48
0.6197,48
0.633,48
0.6463,48
0.6597,48
0.673,48
0.6863,48
0.6997,48
0.713,48
0.7263,48
0.7397,48
0.753,48
0.7663,48
0.7797,48
0.793,48
0.8063,48
0.8197,48
0.833,48
0.8463,48
0.8597,48
0.873,48
0.8863,48
0.8997,48
0.913,48
0.9263,48
0.9397,48
0.953,48
0.9663,48
0.9797,48
0.993,48
1.0063,48
1.0197,48
1.033,48
1.0463,48
1.0597,48
1.073,48
1.0863,48
1.0997,48
1.113,48
1.1263,48
1.1397,48
1.153,48
1.1663,48
1.1797,48
1.193,48
1.2063,48
1.2197,48
1.233,48
1.2464,47.5
1.2594,45.8
1.2719,44.1
1.2839,42.3
1.2954,40.6
1.3064,38.9
1.317,37.2
1.3271,35.4
1.3367,33.7
1.3458,32
1.3544,30.2
1.3626,28.5
1.3703,26.8
1.3775,25.1
1.3842,23.3
1.3904,21.6
1.3962,19.9
1.4015,18.1
1.4063,16.4
1.4106,14.7
1.4144,13
1.4178,11.2
1.4207,9.5
1.4231,7.8
1.425,6
1.4264,4.3
1.4274,2.6
1.4279,0.9
1.428,0
1.428,0
1.4283,2.5
1.4294,5
1.4311,7.6
1.4336,10.1
