station_pair,target_l_from_data_m,class3_time_median_s,class3_target_time_s,class3_peak_speed_ref_mps,class3_peak_speed_ref_kmh,T_acc_ref_s,T_mid_ref_s,T_br_ref_s,D_acc_ref_m,D_mid_ref_m,D_br_ref_m,ref_curve_distance_m,mass_median,n_runs_class3
布政-张家潭,1450.9845775462964,114.55000000000001,115.0,18.394983367565032,66.22194012323412,28.5,45.75,40.30000000000001,232.91528535789908,826.4494459132334,396.8900740471417,1456.2548053182707,215.24,18
