run_id,travel_time_raw_real_s,travel_time_generated_s,rmse_speed_mps,mae_speed_mps,corr_speed_shape,peak_speed_real_mps,peak_speed_generated_mps,peak_speed_gap_mps
07/0850704|50704|5012|UP,98.9,101.0,0.932086,0.761483,0.992673,20.288889,19.37782,-0.911069
07/0850712|50712|5012|UP,99.05,101.0,0.931701,0.767025,0.992271,20.278491,19.37782,-0.90067
07/0850714|50714|5012|UP,100.55,101.0,0.711902,0.572116,0.99449,20.142906,19.37782,-0.765086
07/0951902|51902|5012|UP,99.35,101.0,0.920598,0.739028,0.992178,20.320188,19.37782,-0.942368
07/0951904|51904|5012|UP,99.15,101.0,0.918966,0.745752,0.992751,20.338889,19.37782,-0.961069
07/0951912|51912|5012|UP,99.25,101.0,0.912144,0.740376,0.993457,20.309151,19.37782,-0.931331
07/1050304|50304|5012|UP,99.2,101.0,0.905241,0.734257,0.99381,20.283333,19.37782,-0.905513
07/1053002|53002|5012|UP,99.65,101.0,0.844935,0.683675,0.993201,20.202576,19.37782,-0.824755
07/1251004|51004|5012|UP,99.85,101.0,0.950287,0.799696,0.991373,20.302778,19.37782,-0.924958
07/1251012|51012|5012|UP,99.9,101.0,0.958661,0.812277,0.991123,20.305556,19.37782,-0.927735
