section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,104,105,07/2872904,0,2355,mps,44.36,64.8,1088,0.92,66.03,65.78,65.42,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,104,105,07/2872904,0,3055,mps,48.4,62.97,1840,0.92,64.09,64.03,63.92,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,104,105,07/2872904,0,2186,mps,44.56,67.44,865,0.92,68.74,68.55,68,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,104,105,07/2872904,0,1684,mps,35.95,69.05,153,0.92,71.25,71.17,68.92,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,104,105,07/2872904,0,2661,mps,51.15,73.51,1260,0.92,75.03,74.77,74.01,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,104,105,07/2872904,0,1925,mps,41.31,66.82,621,0.92,70.08,69.91,66.88,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,104,105,07/2872904,0,1814,mps,39.67,67.68,521,0.92,68.62,68.57,68.25,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,104,105,07/2872904,0,2671,mps,49.6,69.53,1346,0.92,70.3,70.13,70.03,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,104,105,07/2872904,0,2002,mps,42.72,67.43,704,0.92,70.67,70.25,67.91,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,104,105,07/2872904,0,2307,mps,46.01,68.66,947,0.92,69.55,69.41,69.22,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,104,105,07/2872904,0,2153,mps,41.24,60.85,928,0.92,61.62,61.55,61.44,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,104,105,07/2872904,0,1871,mps,37.45,57.66,738,0.92,58.68,58.58,58.3,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,104,105,07/2872904,0,2697,mps,48.77,78.13,829,0.92,79.02,78.84,78.63,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,104,105,07/2872904,0,2135,mps,44.8,74.53,473,0.92,76.84,76.41,75.71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,104,105,07/2872904,0,1832,mps,39.17,64.09,588,0.92,65.6,65.47,64.85,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,104,105,07/2872904,0,1677,mps,37.71,72.61,237,0.92,74.11,74.03,73.87,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,104,105,07/2872904,0,1528,mps,34.74,67.07,208,0.92,68.7,68.6,68.18,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,104,105,07/2872904,0,2333,mps,48.66,74.16,914,0.92,76.02,75.88,74.62,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,104,105,07/2872904,0,1834,mps,39.67,66.58,507,0.92,68.23,68.18,67.58,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,104,105,07/2872904,0,2804,mps,48.98,67.04,1506,0.92,68.65,68.37,67.38,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,104,105,07/2872904,0,2090,mps,37.81,53.96,940,0.92,55.26,55.23,54.29,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,104,105,07/2872904,0,1852,mps,37.86,59.49,660,0.92,61.18,61.13,59.99,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
25,永茂路-镇海大道,104,105,07/2872904,0,2839,mps,54.92,78.3,1330,0.92,78.78,78.67,78.63,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,104,105,07/2872904,0,2343,mps,49.81,78.29,860,0.92,78.83,78.77,78.73,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
