send_order,section,trip_no,run_id_filter,selection_mode,global_trip_id,traceability_segment,traceability_source_run_id,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
11,下应路-大洋江,8,,traceability,UP008_20240701_214424_R382,7,392,07/0170107,7,1,2103,cruise-avg,62.87,41.56,62.87,844,63.72,63.67,63.58,0,62.87,single-route,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],0,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],999999,priority_history_trip008,"<setPositionSpeed trainID=""priority_history_trip008"" speed=""62.87"" startRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" startRouteOffset=""0"" endRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" endRouteOffset=""999999""/>",
12,大洋江-泗港,8,,traceability,UP008_20240701_214424_R382,7,393,07/0170107,7,1,1855,cruise-avg,56.89,37.2,56.89,718,57.78,57.74,57.56,0,56.89,single-route,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],0,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],999999,priority_history_trip008,"<setPositionSpeed trainID=""priority_history_trip008"" speed=""56.89"" startRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" startRouteOffset=""0"" endRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" endRouteOffset=""999999""/>",
13,泗港-曹隘,8,,traceability,UP008_20240701_214424_R382,7,394,07/0170107,7,1,2689,cruise-avg,77.01,48.19,77.01,832,77.76,77.6,77.54,0,77.01,single-route,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],0,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],999999,priority_history_trip008,"<setPositionSpeed trainID=""priority_history_trip008"" speed=""77.01"" startRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" startRouteOffset=""0"" endRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" endRouteOffset=""999999""/>",
14,曹隘-柳隘,8,,traceability,UP008_20240701_214424_R382,7,395,07/0170107,7,1,2130,cruise-avg,73.49,44.2,73.49,463,75.7,75.38,74.68,0,73.49,single-route,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],0,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],999999,priority_history_trip008,"<setPositionSpeed trainID=""priority_history_trip008"" speed=""73.49"" startRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" startRouteOffset=""0"" endRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" endRouteOffset=""999999""/>",
15,柳隘-海晏北路,8,,traceability,UP008_20240701_214424_R382,7,396,07/0170107,7,1,1832,cruise-avg,65.6,38.56,65.6,548,66.6,66.46,66.2,0,65.6,single-route,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],0,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],999999,priority_history_trip008,"<setPositionSpeed trainID=""priority_history_trip008"" speed=""65.6"" startRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" startRouteOffset=""0"" endRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" endRouteOffset=""999999""/>",
16,海晏北路-民安东路,8,,traceability,UP008_20240701_214424_R382,7,397,07/0170107,7,1,1681,cruise-avg,71.52,37.08,71.52,212,73.43,73.32,72.68,0,71.52,single-route,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],0,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],999999,priority_history_trip008,"<setPositionSpeed trainID=""priority_history_trip008"" speed=""71.52"" startRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" startRouteOffset=""0"" endRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" endRouteOffset=""999999""/>",
17,民安东路-会展中心,8,,traceability,UP008_20240701_214424_R382,7,398,07/0170107,7,1,1547,cruise-avg,66.37,33.77,66.37,203,67.93,67.87,67.47,0,66.37,single-route,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],0,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],999999,priority_history_trip008,"<setPositionSpeed trainID=""priority_history_trip008"" speed=""66.37"" startRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" startRouteOffset=""0"" endRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" endRouteOffset=""999999""/>",
18,会展中心-院士路,8,,traceability,UP008_20240701_214424_R382,7,399,07/0170107,7,1,2300,cruise-avg,76.97,48.59,76.97,824,77.58,77.53,77.47,0,76.97,single-route,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],0,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],999999,priority_history_trip008,"<setPositionSpeed trainID=""priority_history_trip008"" speed=""76.97"" startRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" startRouteOffset=""0"" endRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" endRouteOffset=""999999""/>",
19,院士路-盎孟港,8,,traceability,UP008_20240701_214424_R382,7,400,07/0170107,7,1,1795,cruise-avg,75.47,39.87,75.47,239,77.51,77.45,76.89,0,75.47,single-route,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],0,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],999999,priority_history_trip008,"<setPositionSpeed trainID=""priority_history_trip008"" speed=""75.47"" startRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" startRouteOffset=""0"" endRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" endRouteOffset=""999999""/>",
20,盎孟港-三官堂,8,,traceability,UP008_20240701_214424_R382,7,401,07/0170107,7,1,2737,cruise-avg,70.06,49.37,70.06,1351,71.59,71.34,70.52,0,70.06,single-route,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],0,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],999999,priority_history_trip008,"<setPositionSpeed trainID=""priority_history_trip008"" speed=""70.06"" startRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" startRouteOffset=""0"" endRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" endRouteOffset=""999999""/>",
21,三官堂-兴庄路,8,,traceability,UP008_20240701_214424_R382,7,402,07/0170107,7,1,2057,cruise-avg,54.21,37.81,54.21,936,54.92,54.86,54.73,0,54.21,single-route,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],0,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],999999,priority_history_trip008,"<setPositionSpeed trainID=""priority_history_trip008"" speed=""54.21"" startRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" startRouteOffset=""0"" endRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" endRouteOffset=""999999""/>",
22,兴庄路-兴海南路,8,,traceability,UP008_20240701_214424_R382,7,403,07/0170107,7,1,1827,cruise-avg,60.81,37.79,60.81,607,63.09,62.75,61.24,0,60.81,single-route,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],0,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],999999,priority_history_trip008,"<setPositionSpeed trainID=""priority_history_trip008"" speed=""60.81"" startRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" startRouteOffset=""0"" endRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" endRouteOffset=""999999""/>",
23,兴海南路-梅堰,8,,traceability,UP008_20240701_214424_R382,7,404,07/0170107,7,1,1643,cruise-avg,71.47,36.55,71.47,264,72.79,72.64,72.29,0,71.47,single-route,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],0,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],999999,priority_history_trip008,"<setPositionSpeed trainID=""priority_history_trip008"" speed=""71.47"" startRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" startRouteOffset=""0"" endRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" endRouteOffset=""999999""/>",
24,梅堰-永茂路,8,,traceability,UP008_20240701_214424_R382,5,405,07/0170105,5,1,6606,cruise-avg,55.02,40.06,55.02,2138,56.26,55.51,55.41,0,55.02,single-route,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],0,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],999999,priority_history_trip008,"<setPositionSpeed trainID=""priority_history_trip008"" speed=""55.02"" startRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" startRouteOffset=""0"" endRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" endRouteOffset=""999999""/>",
25,永茂路-镇海大道,8,,traceability,UP008_20240701_214424_R382,7,406,07/0170107,7,1,2850,cruise-avg,77.2,53.87,77.2,1331,77.63,77.57,77.53,0,77.2,single-route,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],0,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],999999,priority_history_trip008,"<setPositionSpeed trainID=""priority_history_trip008"" speed=""77.2"" startRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" startRouteOffset=""0"" endRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" endRouteOffset=""999999""/>",
26,镇海大道-骆驼桥,8,,traceability,UP008_20240701_214424_R382,7,407,07/0170107,7,1,2340,cruise-avg,77.22,49.13,77.22,862,77.76,77.73,77.65,0,77.22,single-route,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],0,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],999999,priority_history_trip008,"<setPositionSpeed trainID=""priority_history_trip008"" speed=""77.22"" startRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" startRouteOffset=""0"" endRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" endRouteOffset=""999999""/>",end_offset_defaulted
