站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
泗港-曹隘,30,29,07/0570529,70529,5014,UP,工作日平峰,0.0,135.5,135.5,30.0,165.5,1799.81,1798.0,47.82,77.33,47.8,2711,76.55,857,77.11,77.19,22996.06,215.74,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,30,29,07/0570529,70529,5014,UP,工作日平峰,0.0,107.6,107.6,30.0,137.6,1307.74,1307.0,43.75,75.72,43.73,2153,73.32,461,74.28,75.45,20805.97,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,30,29,07/0570529,70529,5014,UP,工作日平峰,0.0,89.1,89.1,30.0,119.1,981.05,980.0,39.64,77.23,39.62,1783,76.08,288,77.06,77.18,14402.1,216.04,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,30,29,07/0570529,70529,5014,UP,工作日平峰,0.0,83.7,83.7,30.0,113.7,865.39,865.0,37.22,72.66,37.2,1675,71.21,246,72.35,72.59,16429.32,217.42,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,30,29,07/0570529,70529,5014,UP,工作日平峰,0.0,77.6,77.6,30.0,107.6,725.33,724.0,33.65,67.74,33.63,1553,66.22,195,67.46,67.68,12239.56,216.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,30,29,07/0570529,70529,5014,UP,工作日平峰,0.0,115.65,115.65,30.0,145.65,1551.93,1562.0,48.31,77.1,48.29,2314,76.5,835,77.0,77.04,14838.29,216.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,30,29,07/0570529,70529,5014,UP,工作日平峰,0.0,90.9,90.9,30.0,120.9,995.0,994.0,39.41,76.99,39.38,1819,75.06,246,76.6,76.96,18946.01,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,30,29,07/0570529,70529,5014,UP,工作日平峰,0.0,135.5,135.5,30.0,165.5,1878.83,1877.0,49.92,71.5,49.9,2711,70.07,1324,70.4,70.92,16671.39,215.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,30,29,07/0570529,70529,5014,UP,工作日平峰,0.0,104.45,104.45,30.0,134.45,1080.64,1081.0,37.25,54.28,37.23,2090,52.97,960,53.29,54.2,10947.38,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,30,29,07/0570529,70529,5014,UP,工作日平峰,0.0,92.3,92.3,30.0,122.3,959.58,958.0,37.43,60.09,37.41,1847,58.72,673,59.14,60.06,11143.4,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,30,29,07/0570529,70529,5014,UP,工作日平峰,0.0,82.05,82.05,30.0,112.05,833.67,833.0,36.58,72.09,36.56,1642,69.21,260,69.59,71.97,11236.54,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,30,29,07/0670629,70629,5014,UP,双休日低峰,0.0,329.85,329.85,30.0,359.85,3675.86,3676.0,40.12,56.72,40.11,6598,55.66,2078,55.9,56.13,25535.2,215.34,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,30,29,07/0570529,70529,5014,UP,工作日平峰,0.0,142.5,142.5,30.0,172.5,2132.44,2131.0,53.87,77.24,53.85,2851,76.75,1343,77.09,77.12,17931.95,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,30,29,07/0570529,70529,5014,UP,工作日平峰,0.0,116.75,116.75,0.0,116.75,1596.61,1593.0,49.23,77.31,49.21,2336,76.79,872,77.21,77.26,20022.67,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,3025.7,750.0,3775.7,36531.8,36502.0,43.47,77.33,,,,,,,409860.76,...,,,,
