section,segment,rows,duration_s,distance_m,real_energy_wh,mlp_energy_wh,mlp_error_pct,run_class,quality_label,service_no,date_service,source_file,figure
雅渡-庙堰,102,2650,132.45,1889.884,21210.035,21510.737,1.418,3,0,72802,07/2772802,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_102_07_2772802.jpg
雅渡-庙堰,103,2527,126.3,1889.799,18640.307,18087.157,-2.967,2,1,72803,07/2772803,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_103_07_2772803.jpg
雅渡-庙堰,104,2661,133.0,1890.352,20615.141,20943.117,1.591,3,0,72904,07/2872904,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_104_07_2872904.jpg
雅渡-庙堰,105,2631,131.5,1889.757,20702.037,20904.307,0.977,3,0,72905,07/2872905,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_105_07_2872905.jpg
雅渡-庙堰,106,2660,132.95,1889.997,20138.554,20502.776,1.809,3,0,72906,07/2872906,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_106_07_2872906.jpg
雅渡-庙堰,107,2679,133.9,1890.16,20862.739,21195.867,1.597,3,0,72907,07/2872907,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_107_07_2872907.jpg
雅渡-庙堰,108,2646,132.25,1890.261,20382.162,20697.734,1.548,3,0,72908,07/2872908,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_108_07_2872908.jpg
雅渡-庙堰,109,2648,132.35,1890.514,20744.447,21128.547,1.852,3,0,72909,07/2872909,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_109_07_2872909.jpg
雅渡-庙堰,110,2649,132.4,1889.626,20359.691,20685.099,1.598,3,1,72910,07/2872910,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_110_07_2872910.jpg
雅渡-庙堰,111,2663,133.1,1890.395,20735.159,21082.823,1.677,3,0,73011,07/2973011,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_111_07_2973011.jpg
雅渡-庙堰,112,2642,132.05,1890.3,20767.773,21031.875,1.272,3,0,73012,07/2973012,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_112_07_2973012.jpg
雅渡-庙堰,113,2742,137.05,1889.802,19634.423,19743.597,0.556,4,0,73013,07/2973013,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_113_07_2973013.jpg
雅渡-庙堰,114,2725,136.2,1890.336,19755.258,19979.572,1.135,4,0,73014,07/2973014,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_114_07_2973014.jpg
雅渡-庙堰,115,2602,130.05,1890.772,21094.701,21302.35,0.984,2,0,73015,07/2973015,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_115_07_2973015.jpg
雅渡-庙堰,116,2589,129.4,1890.013,21175.079,21389.675,1.013,2,0,73016,07/2973016,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_116_07_2973016.jpg
雅渡-庙堰,117,2630,131.45,1889.754,20155.051,20599.872,2.207,3,1,73017,07/2973017,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_117_07_2973017.jpg
雅渡-庙堰,118,2607,130.3,1889.962,22904.52,23101.915,0.862,2,0,73118,07/3073118,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_118_07_3073118.jpg
雅渡-庙堰,119,2666,133.25,1890.791,19942.135,20355.914,2.075,3,0,73119,07/3073119,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_119_07_3073119.jpg
雅渡-庙堰,120,2657,132.8,1890.307,21014.754,21310.511,1.407,3,0,73120,07/3073120,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_120_07_3073120.jpg
雅渡-庙堰,121,2657,132.8,1890.837,20469.532,20977.011,2.479,3,0,73121,07/3073121,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_121_07_3073121.jpg
雅渡-庙堰,122,2603,130.1,1889.747,21265.13,21534.627,1.267,2,0,73122,07/3073122,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_122_07_3073122.jpg
雅渡-庙堰,123,2645,132.2,1890.519,20926.54,21319.347,1.877,3,0,73123,07/3073123,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_123_07_3073123.jpg
雅渡-庙堰,124,2652,132.55,1890.159,20917.238,21167.398,1.196,3,1,73124,07/3073124,results_雅渡-庙堰.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\雅渡-庙堰\triple_axis_mlp\seg_124_07_3073124.jpg
