trip_no,section_index,站间区间,区间载重(t),全局趟次ID,历史segment,历史来源run_id,OT 历史区间里程(km),OT 历史机械能(kWh),OT 标准 DP区间里程(km),OT 标准 DP机械能(kWh),OT 停站宽松 5% DP区间里程(km),OT 停站宽松 5% DP机械能(kWh),OT Energy First DP区间里程(km),OT Energy First DP机械能(kWh),真实历史区间里程(km),真实历史能耗(kWh),标准 DP vs OpenTrack 历史图像路径,停站宽松 5% DP vs OpenTrack 历史图像路径,Energy First DP vs OpenTrack 历史图像路径,四源总览图像路径,OpenTrack历史 vs 真实历史图像路径
1,11,下应路-大洋江,218.5,UP001_20240701_055954_R1,0.0,11.0,1.214,11.56502778,1.214,12.68355556,1.214,11.18002778,1.214,12.68358333,1.213399,12.89619231,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\01_standard_dp_vs_ot_history\11_下应路-大洋江_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\02_dwell5_dp_vs_ot_history\11_下应路-大洋江_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\03_energy_first_vs_ot_history\11_下应路-大洋江_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\04_ot_history_vs_real_history\11_下应路-大洋江_energy_distance.png
1,12,大洋江-泗港,219.2,UP001_20240701_055954_R1,0.0,12.0,0.958,11.56830556,0.958,11.04697222,0.9579,11.04697222,0.958,11.04697222,0.958477,12.05291864,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\01_standard_dp_vs_ot_history\12_大洋江-泗港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\02_dwell5_dp_vs_ot_history\12_大洋江-泗港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\03_energy_first_vs_ot_history\12_大洋江-泗港_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\04_ot_history_vs_real_history\12_大洋江-泗港_energy_distance.png
1,13,泗港-曹隘,219.1,UP001_20240701_055954_R1,0.0,13.0,1.798,23.77147222,1.798,22.84144444,1.7981,22.84147222,1.798,22.84144444,1.799125,23.12942375,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\01_standard_dp_vs_ot_history\13_泗港-曹隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\02_dwell5_dp_vs_ot_history\13_泗港-曹隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\03_energy_first_vs_ot_history\13_泗港-曹隘_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\04_ot_history_vs_real_history\13_泗港-曹隘_energy_distance.png
1,14,曹隘-柳隘,218.7,UP001_20240701_055954_R1,0.0,14.0,1.308,20.84694444,1.308,16.42972222,1.308,16.42969444,1.308,19.90522222,1.306506,21.3506131,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\01_standard_dp_vs_ot_history\14_曹隘-柳隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\02_dwell5_dp_vs_ot_history\14_曹隘-柳隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\03_energy_first_vs_ot_history\14_曹隘-柳隘_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\04_ot_history_vs_real_history\14_曹隘-柳隘_energy_distance.png
1,15,柳隘-海晏北路,218.8,UP001_20240701_055954_R1,0.0,15.0,0.98,12.98694444,0.98,11.63633333,0.98,11.63636111,0.98,11.63633333,0.980734,14.46681208,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\01_standard_dp_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\02_dwell5_dp_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\03_energy_first_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\04_ot_history_vs_real_history\15_柳隘-海晏北路_energy_distance.png
1,16,海晏北路-民安东路,216.8,UP001_20240701_055954_R1,0.0,16.0,0.866,15.13616667,0.866,13.66794444,0.866,13.66791667,0.866,11.14772222,0.864778,15.9060361,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\01_standard_dp_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\02_dwell5_dp_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\03_energy_first_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\04_ot_history_vs_real_history\16_海晏北路-民安东路_energy_distance.png
1,17,民安东路-会展中心,216.14,UP001_20240701_055954_R1,0.0,17.0,0.724,11.87438889,0.724,9.70094444,0.724,9.70094444,0.724,7.04455556,0.725387,12.28588796,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\01_standard_dp_vs_ot_history\17_民安东路-会展中心_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\02_dwell5_dp_vs_ot_history\17_民安东路-会展中心_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\03_energy_first_vs_ot_history\17_民安东路-会展中心_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\04_ot_history_vs_real_history\17_民安东路-会展中心_energy_distance.png
1,18,会展中心-院士路,216.34,UP001_20240701_055954_R1,0.0,18.0,1.562,14.66522222,1.562,14.66047222,1.5619,14.6605,1.562,14.66047222,1.551466,14.89226332,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\01_standard_dp_vs_ot_history\18_会展中心-院士路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\02_dwell5_dp_vs_ot_history\18_会展中心-院士路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\03_energy_first_vs_ot_history\18_会展中心-院士路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\04_ot_history_vs_real_history\18_会展中心-院士路_energy_distance.png
1,19,院士路-盎孟港,216.34,UP001_20240701_055954_R1,0.0,19.0,0.994,17.97733333,0.994,16.54875,0.994,16.54875,0.994,16.54875,0.994858,19.91490571,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\01_standard_dp_vs_ot_history\19_院士路-盎孟港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\02_dwell5_dp_vs_ot_history\19_院士路-盎孟港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\03_energy_first_vs_ot_history\19_院士路-盎孟港_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\04_ot_history_vs_real_history\19_院士路-盎孟港_energy_distance.png
1,20,盎孟港-三官堂,216.24,UP001_20240701_055954_R1,0.0,20.0,1.876,17.31519444,1.876,15.52683333,1.876,16.768,1.8761,15.52686111,1.878726,19.44571479,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\01_standard_dp_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\02_dwell5_dp_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\03_energy_first_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\04_ot_history_vs_real_history\20_盎孟港-三官堂_energy_distance.png
1,21,三官堂-兴庄路,215.94,UP001_20240701_055954_R1,0.0,21.0,1.0819,10.29530556,1.082,11.87647222,1.0821,10.03197222,1.082,15.02408333,1.079809,10.83932756,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\01_standard_dp_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\02_dwell5_dp_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\03_energy_first_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\04_ot_history_vs_real_history\21_三官堂-兴庄路_energy_distance.png
1,22,兴庄路-兴海南路,215.34,UP001_20240701_055954_R1,0.0,22.0,0.958,11.15458333,0.958,16.26244444,0.958,16.26244444,0.9579,16.26244444,0.958514,11.73336801,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\01_standard_dp_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\02_dwell5_dp_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\03_energy_first_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\04_ot_history_vs_real_history\22_兴庄路-兴海南路_energy_distance.png
1,23,兴海南路-梅堰,215.44,UP001_20240701_055954_R1,0.0,23.0,0.833,12.08191667,0.833,11.60494444,0.833,11.60491667,0.8331,11.60491667,0.834367,13.07382713,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\01_standard_dp_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\02_dwell5_dp_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\03_energy_first_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\04_ot_history_vs_real_history\23_兴海南路-梅堰_energy_distance.png
1,24,梅堰-永茂路,215.34,UP001_20240701_055954_R1,0.0,24.0,3.676,26.47861111,3.676,29.20891667,3.676,26.36380556,3.6759,29.20891667,3.674693,26.22887749,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\01_standard_dp_vs_ot_history\24_梅堰-永茂路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\02_dwell5_dp_vs_ot_history\24_梅堰-永茂路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\03_energy_first_vs_ot_history\24_梅堰-永茂路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\04_ot_history_vs_real_history\24_梅堰-永茂路_energy_distance.png
1,25,永茂路-镇海大道,215.34,UP001_20240701_055954_R1,0.0,25.0,2.1311,16.06627778,2.1311,15.94719444,2.1311,15.94719444,2.1311,15.94719444,2.13199,17.48023114,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\01_standard_dp_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\02_dwell5_dp_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\03_energy_first_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\04_ot_history_vs_real_history\25_永茂路-镇海大道_energy_distance.png
1,26,镇海大道-骆驼桥,215.34,UP001_20240701_055954_R1,0.0,26.0,1.5931,17.76733333,1.593,18.29647222,1.593,15.36869444,1.593,18.29647222,1.596366,20.09413623,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\01_standard_dp_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\02_dwell5_dp_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\03_energy_first_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip001\section_energy_distance\04_ot_history_vs_real_history\26_镇海大道-骆驼桥_energy_distance.png
