station_pair,target_l_from_data_m,class3_time_median_s,class3_target_time_s,class3_peak_speed_ref_mps,class3_peak_speed_ref_kmh,T_acc_ref_s,T_mid_ref_s,T_br_ref_s,D_acc_ref_m,D_mid_ref_m,D_br_ref_m,ref_curve_distance_m,mass_median,n_runs_class3
钱湖南路-南高教园区,1187.114351851852,98.15,100.0,19.51519684658379,70.25470864770165,30.6,17.4,50.150000000000006,267.9761313916538,329.17648253390547,590.2791288667978,1187.4317427923565,216.04,13
