t_ref_s,v_ref_mps,v_ref_kmh,s_ref_m
0.0,0.0,0.0,0.0
0.05,0.05058431476955402,0.1821035331703945,0.0012646078692388507
0.1,0.08768586037353554,0.315669097344728,0.00472136224781609
0.15000000000000002,0.12351009025871287,0.44463632493136634,0.010001261013622302
0.2,0.15810514864065683,0.5691785351063646,0.017041641986106543
0.25,0.19151917973493815,0.6894690470457774,0.025782250195496417
0.30000000000000004,0.22380032775712766,0.8056811799256596,0.03616523788279806
0.35000000000000003,0.2549967369227961,0.9179882529220661,0.04813516449979616
0.4,0.2851565514475144,1.026563585211052,0.06163899670905392
0.45,0.3143279155468533,1.131580495968672,0.07662610838391312
0.5,0.3425589734363835,1.2332123043709806,0.09304828060849404
0.55,0.3698978693316758,1.3316323295940329,0.11085970167769553
0.6000000000000001,0.39639274744830116,1.4270138908138843,0.13001696709719496
0.65,0.42209175200183024,1.5195303072065889,0.15047907958344825
0.7000000000000001,0.44704302720783373,1.6093548979482015,0.17220744906368984
0.75,0.4712947172818827,1.6966609822147778,0.19516589267593276
0.8,0.4948949664395478,1.7816218791823721,0.21932063476896851
0.85,0.5178919188963997,1.864410908027039,0.2446403069023672
0.9,0.5403337188680095,1.9452013879248342,0.27109594784647745
0.9500000000000002,0.5622685105699476,2.0241666380518115,0.29866100358242637
1.0,0.5837444382177852,2.101479977584027,0.3273113273021197
1.05,0.6048096460270929,2.1773147256975345,0.35702517940824163
1.1,0.6255122782134412,2.2518442015683884,0.387783227514255
1.1500000000000001,0.6459004789924014,2.325241724372645,0.41956854644440106
1.2000000000000002,0.6660223925795442,2.3976806132863593,0.4523666182336997
1.25,0.685926163190427,2.4693341874855372,0.486165332127949
1.3,0.7059649207228709,2.5414737146023354,0.5209626092257814
1.35,0.7249692461816557,2.6098892862539604,0.5567359633983946
1.4000000000000001,0.7421672711158287,2.671802176016983,0.5934143763308317
1.45,0.7615780246808959,2.741680888851225,0.6310080087257498
1.5,0.7829712850611376,2.8186966262200954,0.6696217414693006
1.5500000000000003,0.8043399347903701,2.8956237652453325,0.7093045219655884
1.6,0.8255248312443617,2.971889392479702,0.7500511411164567
1.65,0.8460374226488557,3.0457347215358808,0.7918401974637871
1.7,0.8667652383764978,3.120354858155392,0.834660263989421
1.7500000000000002,0.888335277273232,3.198006998183635,0.8785377768806641
1.8,0.9103053379933357,3.2770992167760085,0.9235037922623284
1.85,0.9314776247071153,3.353319448945615,0.9695483663298397
1.9000000000000004,0.9531947510530988,3.4315011037911556,1.016665175723845
1.9500000000000002,0.9761910316531454,3.5142877139513233,1.064899820291501
2.0,0.999616592055989,3.5986197314015604,1.1142950108842293
2.05,1.0232065512408979,3.6835435844672326,1.1648655894666515
2.1,1.0462386368440042,3.7664590926384154,1.2166017191687741
2.1500000000000004,1.0697142161009758,3.850971177963513,1.2695005404923987
2.2,1.0946772829926206,3.9408382187734343,1.3236103279697387
2.25,1.1201358393650565,4.032489021714204,1.3789806560286806
2.3000000000000003,1.1450971903161093,4.122349885137994,1.4356114817707097
2.35,1.1702116188029599,4.212761827690656,1.4934942019986865
2.4000000000000004,1.1965497757268364,4.307579192616611,1.5526632368619315
2.45,1.2234975605790095,4.404591218084434,1.6131644202695776
2.5,1.2504524304170628,4.501628749501426,1.6750131700444795
2.5500000000000003,1.2770465191942924,4.597367469099453,1.7382006437847632
2.6,1.3038821328599752,4.693975678295911,1.80272386008612
2.65,1.332187900839783,4.795876443023219,1.868625610928614
2.7,1.360482113368715,4.897735608127374,1.9359423612838262
2.7500000000000004,1.388274929088799,4.997789744719676,2.004661287345264
2.8000000000000003,1.4163714828325096,5.098937338197034,2.0747774476432967
2.85,1.445608175635333,5.204189432287198,2.1463269391049926
2.9,1.4751261053189562,5.310453979148242,2.21934529612885
2.95,1.504051962099126,5.414587063556853,2.293824747814302
3.0,1.5330842271323855,5.519103217676588,2.3697531525450897
3.0500000000000003,1.5629484528330462,5.626614430198966,2.4471539695442255
3.1000000000000005,1.5929265815265716,5.734535693495658,2.526050845403216
3.15,1.622901140450831,5.842444105622992,2.606446538452651
3.2,1.652204327329826,5.947935578387374,2.6883241751471676
3.2500000000000004,1.6815122692322568,6.0534441692361245,2.7716670900612197
