station_pair,class_name,status,reason,target_time_s,sim_time_s,time_error_s,lambda,theta,direction,peak_speed_kmh,total_dist_m,dist_error_m,T_acc_new_s,T_mid_new_s,T_br_new_s,curve_csv,class2_compare_status,class2_compare_message,class2_real_sample_count,class2_compare_metrics_csv,class2_compare_speed_distance_png,class2_compare_speed_time_png,class2_compare_mean_rmse_speed_mps,class2_compare_mean_mae_speed_mps,class2_compare_mean_corr_speed_shape
院士路-盎孟港,class1,overspeed,最终生成曲线最高速度为 137.240308 km/h，超过 80.0 km/h，删除该等级,84.0,,,,,,137.2403,,-0.9848,,,,,success,class2 对比完成,10,D:\energy_conservation\output\ato_generated_results_new\院士路-盎孟港\class2_generated_vs_real_metrics.csv,D:\energy_conservation\output\ato_generated_results_new\院士路-盎孟港\class2_generated_vs_real_speed_distance.png,D:\energy_conservation\output\ato_generated_results_new\院士路-盎孟港\class2_generated_vs_real_speed_time.png,0.9011494000000001,0.5474083,0.9866256
院士路-盎孟港,class2,generated,最终生成曲线后验检查通过，峰值 76.405966 km/h,88.0,87.95,-0.05,0.988939,1.0,-1.0,76.406,1010.9849,0.9573,38.4697,6.1653,43.365,D:\energy_conservation\output\ato_generated_results_new\院士路-盎孟港\class2_generated_curve.csv,success,class2 对比完成,10,D:\energy_conservation\output\ato_generated_results_new\院士路-盎孟港\class2_generated_vs_real_metrics.csv,D:\energy_conservation\output\ato_generated_results_new\院士路-盎孟港\class2_generated_vs_real_speed_distance.png,D:\energy_conservation\output\ato_generated_results_new\院士路-盎孟港\class2_generated_vs_real_speed_time.png,0.9011494000000001,0.5474083,0.9866256
院士路-盎孟港,class3,generated,最终生成曲线后验检查通过，峰值 63.723462 km/h,91.0,90.95,-0.05,0.824498,1.0,-1.0,63.7235,1010.894,0.8664,32.073,22.7728,36.1543,D:\energy_conservation\output\ato_generated_results_new\院士路-盎孟港\class3_generated_curve.csv,success,class2 对比完成,10,D:\energy_conservation\output\ato_generated_results_new\院士路-盎孟港\class2_generated_vs_real_metrics.csv,D:\energy_conservation\output\ato_generated_results_new\院士路-盎孟港\class2_generated_vs_real_speed_distance.png,D:\energy_conservation\output\ato_generated_results_new\院士路-盎孟港\class2_generated_vs_real_speed_time.png,0.9011494000000001,0.5474083,0.9866256
院士路-盎孟港,class4,generated,最终生成曲线后验检查通过，峰值 54.436088 km/h,96.0,96.0,0.0,0.704307,1.0,-1.0,54.4361,1010.8191,0.7915,27.3976,37.7186,30.8839,D:\energy_conservation\output\ato_generated_results_new\院士路-盎孟港\class4_generated_curve.csv,success,class2 对比完成,10,D:\energy_conservation\output\ato_generated_results_new\院士路-盎孟港\class2_generated_vs_real_metrics.csv,D:\energy_conservation\output\ato_generated_results_new\院士路-盎孟港\class2_generated_vs_real_speed_distance.png,D:\energy_conservation\output\ato_generated_results_new\院士路-盎孟港\class2_generated_vs_real_speed_time.png,0.9011494000000001,0.5474083,0.9866256
院士路-盎孟港,class5,generated,最终生成曲线后验检查通过，峰值 49.662931 km/h,100.0,100.05,0.05,0.642545,1.0,-1.0,49.6629,1011.1344,1.1068,24.995,46.8294,28.1756,D:\energy_conservation\output\ato_generated_results_new\院士路-盎孟港\class5_generated_curve.csv,success,class2 对比完成,10,D:\energy_conservation\output\ato_generated_results_new\院士路-盎孟港\class2_generated_vs_real_metrics.csv,D:\energy_conservation\output\ato_generated_results_new\院士路-盎孟港\class2_generated_vs_real_speed_distance.png,D:\energy_conservation\output\ato_generated_results_new\院士路-盎孟港\class2_generated_vs_real_speed_time.png,0.9011494000000001,0.5474083,0.9866256
