站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,4,3,07/0170103,70103,5014,UP,工作日平峰,0.0,117.55,117.55,30.0,147.55,1428.84,1428.0,43.76,65.65,43.74,2352,63.85,1088,64.27,65.41,14208.11,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,4,3,07/0170103,70103,5014,UP,工作日平峰,0.0,150.4,150.4,30.0,180.4,2020.85,2017.0,48.37,65.49,48.36,3009,63.62,1761,64.51,65.21,17933.61,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,4,3,07/0170103,70103,5014,UP,工作日平峰,0.0,110.35,110.35,30.0,140.35,1330.31,1332.0,43.4,66.39,43.38,2208,65.23,901,65.86,66.24,12148.84,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,4,3,07/0170103,70103,5014,UP,工作日平峰,0.0,83.75,83.75,30.0,113.75,827.35,827.0,35.56,70.18,35.54,1676,68.04,153,67.99,70.03,13098.34,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,4,3,07/0170103,70103,5014,UP,工作日平峰,0.0,132.05,132.05,30.0,162.05,1860.25,1860.0,50.71,75.39,50.7,2642,73.74,1193,74.34,75.2,20638.43,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,4,3,07/0170103,70103,5014,UP,工作日平峰,0.0,95.45,95.45,30.0,125.45,1086.96,1086.0,41.0,70.39,40.97,1910,68.0,557,68.55,70.28,12912.19,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,4,3,07/0170103,70103,5014,UP,工作日平峰,0.0,91.35,91.35,30.0,121.35,984.65,984.0,38.8,67.08,38.78,1828,64.43,532,64.47,66.84,10123.19,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,4,3,07/0170103,70103,5014,UP,工作日平峰,0.0,131.95,131.95,30.0,161.95,1811.76,1811.0,49.43,70.74,49.41,2640,69.82,1272,70.47,70.61,16379.14,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,4,3,07/0170103,70103,5014,UP,工作日平峰,0.0,100.4,100.4,30.0,130.4,1168.81,1155.0,41.91,68.27,41.89,2009,66.7,700,67.23,67.88,13661.4,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,4,3,07/0170103,70103,5014,UP,工作日平峰,0.0,115.0,115.0,30.0,145.0,1452.94,1452.0,45.48,69.9,45.46,2301,68.94,928,69.55,69.79,18719.01,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
