t_ref_s,v_ref_mps,v_ref_kmh,s_ref_m
0.0,0.0,0.0,0.0
0.05,0.08860378807579752,0.3189736370728711,0.0022150947018949384
0.1,0.1297638596998285,0.46714989491938264,0.00767428589628559
0.15,0.16831099748800663,0.6059195909568239,0.015126157325981469
0.2,0.2044083049700241,0.7358698978920868,0.024444139887432235
0.25,0.23821888567557326,0.8575879884320637,0.03550981965357217
0.3,0.2699058431343464,0.9716610352836471,0.04821293787382016
0.35000000000000003,0.29963228087603583,1.078676211153729,0.062451390974079715
0.4,0.32756130243033377,1.1792206887492016,0.07813123055673896
0.45,0.3538560113269325,1.273881640776957,0.09516666340067062
0.5,0.3786795110955244,1.3632462399438878,0.11348005146123205
0.55,0.40219490526580176,1.4479016589568863,0.13300191187026522
0.6,0.42456529736745674,1.5284350705228442,0.1536709169360967
0.65,0.4459537909301817,1.6054336473486543,0.17543389414353766
0.7000000000000001,0.466523489483669,1.6794845621412084,0.19824582615388392
0.75,0.4864374965575996,1.7511749876073586,0.22206985080491565
0.8,0.504590450747873,1.816525622692343,0.24684554948755247
0.8500000000000001,0.5232228881312517,1.8836023972725062,0.2725408829595306
0.9,0.5444661762211075,1.960078234395987,0.2992331095683396
0.9500000000000001,0.5657835376726794,2.036820735621646,0.3269893524156843
1.0,0.5871740407540537,2.113826546714593,0.3558132918763526
1.05,0.60838670392492,2.190192134129712,0.3857023104933269
1.1,0.629614946419707,2.266613807110945,0.4166523517519426
1.1500000000000001,0.6506010399390822,2.3421637437806964,0.44865775141091235
1.2,0.6716638371482055,2.41798981373354,0.4817143733380945
1.2500000000000002,0.6928306143436949,2.4941902116373016,0.5158267346253921
1.3,0.7143667432375822,2.571720275655296,0.551006668564924
1.35,0.7365619956930017,2.6516231844948064,0.5872798870381886
1.4000000000000001,0.75825169953242,2.729706118316712,0.6246502294188241
1.4500000000000002,0.7796493651848284,2.8067377146653825,0.6630977560367552
1.5,0.8007744197868006,2.8827879112324823,0.702608350661046
1.5500000000000003,0.8208784890068019,2.955162560424487,0.743149673380886
1.6,0.8407402960566225,3.026665065803841,0.7846901430074716
1.6500000000000001,0.8615087813344644,3.1014316128040718,0.8272463699422488
1.7000000000000002,0.8819980910747586,3.175193127869131,0.8708340417524794
1.75,0.9029304462207207,3.2505496063945944,0.9154572551848663
1.8,0.9241311911561704,3.3268722881622135,0.9611337961192886
1.8500000000000003,0.9456977748396028,3.4045119894225704,1.007879520269183
1.9000000000000001,0.9672011308122133,3.481924070923968,1.0557019929104785
1.95,0.9887529329317608,3.559510558554339,1.1046008445040778
2.0,1.0108875237842347,3.6391950856232453,1.1545918559219777
2.0500000000000003,1.0333028611395627,3.719890300102426,1.2056966155450726
2.1,1.055670729276825,3.80041462539657,1.2579209553054822
2.15,1.0790386300260535,3.8845390680937926,1.3112886892880542
2.2,1.1027323776359435,3.9698365594893965,1.3658329644796041
2.2500000000000004,1.1277739727335638,4.05998630184083,1.4215956232388418
2.3000000000000003,1.1535077423764712,4.152627872555296,1.4786276661165927
2.35,1.1785756464208954,4.242872327115224,1.536929750836527
2.4,1.2057017047083378,4.340526136950016,1.5965366846147577
2.45,1.2334197132195261,4.440310967590294,1.6575147200629543
2.5000000000000004,1.2612227681043042,4.540401965175495,1.71988078209605
2.5500000000000003,1.2900581747988351,4.644209429275807,1.7836628056686286
2.6,1.3181410621285872,4.745307823662914,1.8488677865918142
2.65,1.3482687888124856,4.853767639724948,1.915528032865341
2.7,1.3784849161588288,4.962545698171784,1.9836968754896238
2.75,1.4084783161347656,5.0705219380851565,2.0533709562969635
2.8000000000000003,1.4397337946131823,5.183041660607456,2.124576259065662
2.85,1.4699378442530517,5.291776239310987,2.197318050037318
2.9000000000000004,1.5011870089188282,5.404273232107782,2.271596171366615
2.95,1.5319574420101632,5.515046791236587,2.34742478263984
3.0,1.5619404334639924,5.622985560470372,2.4247722295266936
3.0500000000000003,1.5920339563044184,5.7313222426959065,2.503621589270904
3.1000000000000005,1.623936843427803,5.846172636340091,2.5840208592642093
3.1500000000000004,1.6556050717235675,5.960178258204843,2.6660094071429934
3.2,1.6856002270953812,6.068160817543372,2.749539539613467
3.25,1.715642003871281,6.176311213936612,2.8345705953876337
3.3000000000000003,1.745924908980842,6.285329672331031,2.921109768208937
3.35,1.7770142505926811,6.397251302133652,3.009183247198275
3.4000000000000004,1.8068136688681675,6.504529207925403,3.098778945184796
3.45,1.8362626361384562,6.610545490098443,3.1898558528099614
3.5,1.8656332027418747,6.716279529870749,3.2824032487819697
3.55,1.895685712378648,6.824468564563133,3.376436221659983
3.6,1.9252510900129645,6.930903924046672,3.4719596417197733
3.6500000000000004,1.9543605366563823,7.035697931962977,3.568949932386507
3.7000000000000006,1.9830420949300578,7.138951541748209,3.667384998176168
3.7500000000000004,2.0134460199536846,7.248405671833265,3.7672972010482617
3.8000000000000003,2.0434130852138064,7.356287106769703,3.868718678677449
3.85,2.0715974556341057,7.457750840282781,3.9715939421986466
3.9,2.100863103503597,7.56310717261295,4.0759054561770895
3.95,2.1291407420963306,7.664906671546791,4.181655552317087
4.0,2.158481522150599,7.770533479742156,4.28884610892326
4.05,2.1873805484877806,7.87456997455601,4.3974926606892195
4.1000000000000005,2.2152265491171805,7.97481557682185,4.507557838129344
4.15,2.244108044971024,8.078788961895686,4.619041202981549
4.2,2.2721803007620385,8.179849082743338,4.731948411624876
4.25,2.3014333892738925,8.285160201386013,4.846288753875774
4.3,2.330198398940752,8.388714236186708,4.96207954858114
4.3500000000000005,2.357877431484299,8.488358753343478,5.079281444341766
4.4,2.387876742277911,8.59635627220048,5.1979252986858215
4.45,2.4163844837099946,8.69898414135598,5.318031829335519
4.500000000000001,2.4447938957198603,8.801258024591498,5.439561288821265
4.550000000000001,2.4734349125921566,8.904365685331765,5.562517009029065
4.6000000000000005,2.5020852381489465,9.007506857336207,5.686905012797593
4.65,2.530631973357622,9.11027510408744,5.812722943085257
4.7,2.5589072202892447,9.21206599304128,5.939961422926428
4.75,2.587281579157579,9.314213684967285,6.068616142912599
4.8,2.615539141531458,9.41594090951325,6.198686660929825
4.85,2.644145558850798,9.518924011862874,6.3301787784393815
4.9,2.6726587217591655,9.621571398332996,6.463098885454631
