站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,76,75,07/1871875,71875,5014,UP,工作日高峰,0.0,113.95,113.95,30.0,143.95,1428.43,1428.0,45.13,75.72,45.11,2280,73.51,180,72.85,75.63,16150.87,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,76,75,07/1871875,71875,5014,UP,工作日高峰,0.0,147.0,147.0,30.0,177.0,2020.03,2017.0,49.47,67.28,49.45,2941,66.27,1641,67.09,67.21,18180.76,215.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,76,75,07/1871875,71875,5014,UP,工作日高峰,0.0,104.9,104.9,30.0,134.9,1331.42,1332.0,45.69,77.74,45.67,2099,77.04,604,77.6,77.69,15575.49,216.82,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,76,75,07/1871875,71875,5014,UP,工作日高峰,0.0,81.65,81.65,30.0,111.65,827.85,827.0,36.5,75.42,36.48,1634,73.45,161,74.06,75.28,13605.41,222.89,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,76,75,07/1871875,71875,5014,UP,工作日高峰,0.0,128.9,128.9,30.0,158.9,1860.8,1860.0,51.97,77.98,51.95,2579,77.28,1095,77.71,77.91,22881.57,225.5,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,76,75,07/1871875,71875,5014,UP,工作日高峰,0.0,93.35,93.35,30.0,123.35,1087.36,1086.0,41.93,77.75,41.91,1868,74.19,394,75.05,77.58,15423.81,227.1,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,76,75,07/1871875,71875,5014,UP,工作日高峰,0.0,88.7,88.7,30.0,118.7,985.07,984.0,39.98,77.79,39.96,1775,76.55,287,77.58,77.69,14370.96,228.9,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,76,75,07/1871875,71875,5014,UP,工作日高峰,0.0,126.2,126.2,30.0,156.2,1812.26,1811.0,51.7,77.74,51.68,2525,77.2,1067,77.61,77.66,19559.51,227.1,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,76,75,07/1871875,71875,5014,UP,工作日高峰,0.0,96.65,96.65,30.0,126.65,1168.96,1155.0,43.54,77.65,43.52,1934,76.79,480,77.47,77.6,16518.47,227.1,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,76,75,07/1871875,71875,5014,UP,工作日高峰,0.0,110.1,110.1,30.0,140.1,1452.9,1452.0,47.51,77.76,47.48,2203,76.35,712,77.06,77.6,21150.11,228.6,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
