站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
下应路-大洋江,92,91,07/2672691,72691,5012,UP,工作日平峰,0.0,105.45,105.45,30.0,135.45,1233.27,1214.0,42.1,64.72,42.08,2110,63.87,845,64.47,64.62,11435.42,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,92,91,07/2672691,72691,5012,UP,工作日平峰,0.0,92.55,92.55,30.0,122.55,973.0,957.0,37.85,58.85,37.83,1852,57.92,714,58.56,58.76,10436.23,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,92,91,07/2672691,72691,5012,UP,工作日平峰,0.0,132.35,132.35,30.0,162.35,1826.83,1798.0,49.69,78.8,49.67,2648,78.09,794,78.66,78.71,22879.59,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,92,91,07/2672691,72691,5012,UP,工作日平峰,0.0,107.95,107.95,30.0,137.95,1327.98,1307.0,44.29,72.91,44.27,2160,70.15,619,70.53,72.71,19287.73,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,92,91,07/2672691,72691,5012,UP,工作日平峰,0.0,92.0,92.0,30.0,122.0,996.23,980.0,38.98,63.0,38.96,1841,62.15,619,62.58,62.8,10710.34,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,92,91,07/2672691,72691,5012,UP,工作日平峰,0.0,83.7,83.7,30.0,113.7,878.14,865.0,37.77,74.31,37.75,1675,71.78,201,72.46,74.27,15369.25,216.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,92,91,07/2672691,72691,5012,UP,工作日平峰,0.0,76.95,76.95,30.0,106.95,736.41,724.0,34.45,68.67,34.43,1540,67.11,209,68.23,68.6,12096.14,216.22,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,92,91,07/2672691,72691,5012,UP,工作日平峰,0.0,115.95,115.95,30.0,145.95,1577.28,1562.0,48.97,78.04,48.95,2320,76.06,854,76.46,77.73,14531.95,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,92,91,07/2672691,72691,5012,UP,工作日平峰,0.0,91.05,91.05,30.0,121.05,1010.35,994.0,39.95,68.36,39.93,1822,66.81,509,67.75,68.27,15567.03,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,92,91,07/2672691,72691,5012,UP,工作日平峰,0.0,139.5,139.5,30.0,169.5,1907.17,1877.0,49.22,68.81,49.2,2791,66.96,1493,67.39,68.23,16387.42,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,92,91,07/2672691,72691,5012,UP,工作日平峰,0.0,104.95,104.95,30.0,134.95,1098.44,1081.0,37.68,53.51,37.66,2100,52.77,1017,53.2,53.41,10543.82,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,92,91,07/2672691,72691,5012,UP,工作日平峰,0.0,92.7,92.7,30.0,122.7,972.99,958.0,37.79,58.99,37.77,1855,57.73,729,58.34,58.96,10319.4,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
永茂路-镇海大道,92,91,07/2672691,72691,5012,UP,工作日平峰,0.0,142.35,142.35,30.0,172.35,2164.45,2131.0,54.74,78.76,54.72,2848,78.26,1333,78.59,78.66,17857.02,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,92,91,07/2672691,72691,5012,UP,工作日平峰,0.0,116.75,116.75,0.0,116.75,1621.27,1593.0,49.99,78.79,49.97,2336,78.29,862,78.73,78.76,20194.17,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2629.2,690.0,3319.2,32516.69,31993.0,44.52,78.8,,,,,,,356056.89,...,,,,
