section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,91,92,07/2672691,0,2364,mps,44.2,63.65,1125,0.92,65.36,64.99,64.19,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,91,92,07/2672691,0,3031,mps,48.8,63.72,1797,0.92,64.87,64.8,64.72,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,91,92,07/2672691,0,2209,mps,44.07,67.52,890,0.92,68.8,68.6,68.04,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,91,92,07/2672691,0,1585,mps,38.15,70.84,301,0.92,72.94,72.86,71.52,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,91,92,07/2672691,0,2744,mps,49.6,69.18,1373,0.92,71.67,71.06,69.96,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,91,92,07/2672691,0,1938,mps,41.01,66.53,590,0.92,69.91,69.53,66.75,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,91,92,07/2672691,0,1832,mps,39.28,65.07,542,0.92,67.8,67.62,65.19,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,91,92,07/2672691,0,2646,mps,50.07,70.79,1300,0.92,71.54,71.46,71.37,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,91,92,07/2672691,0,2026,mps,42.19,65.34,787,0.92,66.24,66.18,66.03,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,91,92,07/2672691,0,2335,mps,45.46,68.42,990,0.92,69.42,69.25,69.04,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,91,92,07/2672691,0,2110,mps,42.08,63.87,845,0.92,64.72,64.62,64.47,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,91,92,07/2672691,0,1852,mps,37.83,57.92,714,0.92,58.85,58.76,58.56,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,91,92,07/2672691,0,2648,mps,49.67,78.09,794,0.92,78.8,78.71,78.66,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,91,92,07/2672691,0,2160,mps,44.27,70.15,619,0.92,72.91,72.71,70.53,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,91,92,07/2672691,0,1841,mps,38.96,62.15,619,0.92,63,62.8,62.58,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,91,92,07/2672691,0,1675,mps,37.75,71.78,201,0.92,74.31,74.27,72.46,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,91,92,07/2672691,0,1540,mps,34.43,67.11,209,0.92,68.67,68.6,68.23,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,91,92,07/2672691,0,2320,mps,48.95,76.06,854,0.92,78.04,77.73,76.46,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,91,92,07/2672691,0,1822,mps,39.93,66.81,509,0.92,68.36,68.27,67.75,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,91,92,07/2672691,0,2791,mps,49.2,66.96,1493,0.92,68.81,68.23,67.39,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,91,92,07/2672691,0,2100,mps,37.66,52.77,1017,0.92,53.51,53.41,53.2,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,91,92,07/2672691,0,1855,mps,37.77,57.73,729,0.92,58.99,58.96,58.34,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
25,永茂路-镇海大道,91,92,07/2672691,0,2848,mps,54.72,78.26,1333,0.92,78.76,78.66,78.59,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,91,92,07/2672691,0,2336,mps,49.97,78.29,862,0.92,78.79,78.76,78.73,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
