station_id,station_name,course_id
STA_1,布政,priority_dp1
STA_2,张家潭,priority_dp1
STA_3,同德路,priority_dp1
STA_4,石碶,priority_dp1
STA_5,雅渡,priority_dp1
STA_6,庙堰,priority_dp1
