站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,53,52,07/0970952,70952,5012,UP,工作日平峰,0.0,117.3,117.3,30.0,147.3,1450.38,1428.0,44.51,66.56,44.49,2347,64.84,1074,65.34,66.29,14192.85,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,53,52,07/0970952,70952,5012,UP,工作日平峰,0.0,149.75,149.75,30.0,179.75,2053.57,2017.0,49.37,66.33,49.35,2996,64.51,1766,65.38,65.99,18085.48,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,53,52,07/0970952,70952,5012,UP,工作日平峰,0.0,109.95,109.95,30.0,139.95,1351.53,1332.0,44.25,66.89,44.23,2200,66.01,918,66.7,66.82,12162.44,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,53,52,07/0970952,70952,5012,UP,工作日平峰,0.0,78.15,78.15,30.0,108.15,840.2,827.0,38.7,77.27,38.68,1564,73.74,195,74.47,77.0,13237.57,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,53,52,07/0970952,70952,5012,UP,工作日平峰,0.0,136.2,136.2,30.0,166.2,1889.88,1860.0,49.95,71.99,49.93,2725,69.32,1385,70.06,71.35,19705.39,215.94,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,53,52,07/0970952,70952,5012,UP,工作日平峰,0.0,95.45,95.45,30.0,125.45,1103.83,1086.0,41.63,71.47,41.61,1910,68.99,581,69.37,71.32,13849.37,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,53,52,07/0970952,70952,5012,UP,工作日平峰,0.0,90.45,90.45,30.0,120.45,999.26,984.0,39.77,68.43,39.75,1810,67.39,509,68.09,68.4,10059.93,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,53,52,07/0970952,70952,5012,UP,工作日平峰,0.0,131.65,131.65,30.0,161.65,1839.73,1811.0,50.31,72.84,50.29,2634,71.82,1270,72.36,72.65,17910.36,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,53,52,07/0970952,70952,5012,UP,工作日平峰,0.0,100.0,100.0,30.0,130.0,1186.88,1155.0,42.73,68.73,42.71,2001,67.64,696,68.45,68.68,12885.85,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,53,52,07/0970952,70952,5012,UP,工作日平峰,0.0,114.6,114.6,30.0,144.6,1473.75,1452.0,46.3,70.84,46.28,2293,69.94,904,70.56,70.73,17846.51,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,53,52,07/0970952,70952,5012,UP,工作日平峰,0.0,106.25,106.25,30.0,136.25,1233.14,1214.0,41.78,63.26,41.76,2126,62.52,859,63.07,63.14,11008.57,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,53,52,07/0970952,70952,5012,UP,工作日平峰,0.0,92.45,92.45,30.0,122.45,973.16,957.0,37.89,61.26,37.87,1850,59.89,637,60.7,61.17,10295.67,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,53,52,07/0970952,70952,5012,UP,工作日平峰,0.0,135.0,135.0,30.0,165.0,1826.12,1798.0,48.7,79.09,48.68,2701,78.21,827,78.73,78.86,22589.44,215.44,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,53,52,07/0970952,70952,5012,UP,工作日平峰,0.0,106.55,106.55,30.0,136.55,1327.85,1307.0,44.86,76.57,44.84,2132,74.69,472,75.85,76.44,20680.6,215.54,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
