t_ref_s,v_ref_mps,v_ref_kmh,s_ref_m
0.0,0.0,0.0,0.0
0.05,0.09593590433782603,0.3453692556161737,0.002398397608445651
0.1,0.1367100627348537,0.4921562258454733,0.008214546785262644
0.15,0.17499412802744146,0.6299788608987893,0.016007151554320025
0.2,0.2109386785538803,0.7593792427939691,0.02565547171885307
0.25,0.24469429265246123,0.8808994535488605,0.03704629599901161
0.3,0.2764115486614752,0.9950815751813108,0.050073942031860025
0.35000000000000003,0.30624102491921323,1.1024676897091676,0.06464025637137724
0.4,0.3343332997639663,1.2035998791502787,0.08065461448845673
0.44999999999999996,0.36083895153402545,1.2990202255224916,0.09803392077090653
0.5,0.3859085585676816,1.3892708108436538,0.11670260852344921
0.55,0.40969269920322576,1.4748937171316128,0.1365926399677219
0.6,0.4323419517789489,1.556431026404216,0.15764350624227624
0.65,0.45400689463314214,1.6344248206793117,0.1798022274025785
0.7000000000000001,0.4748381061040963,1.7094171819747468,0.20302335242100947
0.75,0.49498616453009087,1.7819501923083272,0.22726895918686416
0.8,0.512219639716847,1.8439907029806493,0.2524491042930376
0.85,0.5315721032851055,1.9136595718263798,0.27854389786808637
0.8999999999999999,0.5530099798453397,1.990835927443223,0.3056584499463475
0.95,0.5740017611402352,2.0664063401048467,0.3338337434709869
1.0,0.5948783216135693,2.14156195780885,0.363055745539832
1.05,0.6159795344583857,2.217526324050189,0.39332719194163085
1.1,0.6368281001484414,2.292581160534389,0.42464738280680153
1.15,0.6576807080255205,2.367650548891874,0.4570101030111506
1.2,0.6792192736630844,2.445189385187104,0.4904326025533657
1.25,0.7000591315858118,2.5202128737089224,0.5249145626845881
1.3,0.7215912167747374,2.5977283803890545,0.5604558213936018
1.35,0.7435133185133014,2.676647946647885,0.5970834347758028
1.4000000000000001,0.76498541381187,2.7539474897227323,0.6347959030839321
1.45,0.7857626425090093,2.8287455130324335,0.6735646044919541
1.5,0.8064293271356489,2.903145577688336,0.7133694037330706
1.55,0.8272559867554116,2.9781215523194815,0.7542115365803471
1.6,0.8477799221291796,3.052007719665047,0.7960874343024619
1.6500000000000001,0.8687782766008374,3.127601795763015,0.8390013892707123
1.7,0.8892191324560418,3.2011888768417505,0.8829513244971343
1.75,0.9102191063620221,3.2767887829032794,0.927937280467586
1.7999999999999998,0.9315516369409371,3.3535858929873736,0.9739815490501599
1.8499999999999999,0.9531802586140522,3.431448931010588,1.0210998464390346
1.9,0.9753135379720251,3.5111287366992907,1.0693121913536865
1.95,0.9981847752870884,3.593465191033518,1.1186496491851643
2.0,1.0214589671652843,3.6772522817950235,1.1691407427464737
2.05,1.0453091268246757,3.7631128565688328,1.2208099450962226
2.1,1.0692338962917138,3.84924202665017,1.2736735206741323
2.15,1.0938162281070818,3.9377384211854944,1.3277497737841022
2.2,1.119252255809516,4.029308120914258,1.383076485882017
2.25,1.1452405342588619,4.1228659233319025,1.4396888056337265
2.3,1.1718767708088909,4.218756374912007,1.4976167382604202
2.35,1.1989864642534,4.31635127131224,1.5568883191369776
2.4,1.2266104341632424,4.415797562987673,1.6175282415973937
2.45,1.2549925607099959,4.517973218555985,1.6795683164692248
2.5,1.2838262044602127,4.621774336056766,1.74303878559848
2.5500000000000003,1.3126171498918693,4.72542173961073,1.807949869457282
2.6,1.3418505410051262,4.830661947618455,1.8743115617297068
2.65,1.371515088286469,4.937454317831289,1.9421457024619966
2.7,1.4012848011902193,5.044625284284789,2.0114656996989138
2.75,1.4310283319014911,5.151701994845368,2.0822735280262066
2.8000000000000003,1.460962951741561,5.25946662626962,2.154573310117283
2.85,1.4908262404452273,5.366974465602818,2.2283680399219525
2.9,1.5202023403580338,5.4727284252889214,2.3036437544420343
2.95,1.549483065653775,5.5781390363535905,2.3803858895923296
3.0,1.5787084826906486,5.683350537686335,2.45859067830094
3.0500000000000003,1.6080186642950454,5.788867191462163,2.5382588569755824
3.1,1.637483286487698,5.894939831355713,2.619396405745151
3.1500000000000004,1.6664080802484198,5.999069088894311,2.7019936899135537
3.2,1.695064219268852,6.102231189367868,2.7860304974014856
3.25,1.7242858070137983,6.207428905249674,2.871514248058552
3.3000000000000003,1.7536509151191726,6.313143294429022,2.9584626661118762
3.3499999999999996,1.7829512176536237,6.418624383553046,3.0468777194311962
3.4,1.8121647435829442,6.523793076898599,3.1367556184621104
3.4499999999999997,1.8411371857172323,6.628093868582036,3.2280881666946146
3.5,1.8700627390893922,6.732225860721813,3.3208681648147804
3.55,1.8996349204830412,6.838685713738949,3.4151106063040912
3.5999999999999996,1.928750873216902,6.943503143580847,3.51082025114659
3.65,1.9575538926094649,7.047194013394074,3.6079778702922494
3.6999999999999997,1.9865158603700972,7.15145709733235,3.7065796141167384
3.75,2.0154841306064424,7.255742870183193,3.8066296138911517
3.8,2.0445825087037077,7.360497031333348,3.9081312798739054
3.8499999999999996,2.0734702448356033,7.464492881408172,4.011082598712388
3.9,2.1026427845003557,7.569514024201281,4.1154854244457875
3.9499999999999997,2.1316138516555156,7.673809865959856,4.221341840349684
4.0,2.1608414488336125,7.779029215801005,4.328653222861912
4.050000000000001,2.1895152792955406,7.882255005463946,4.437412141065141
4.1,2.2177858330861158,7.984028999110017,4.547594668874682
4.15,2.2462587830885425,8.086531619118754,4.659195784279048
4.2,2.2750717819794053,8.190258415125859,4.772229048405747
4.25,2.3041611405042466,8.294980105815288,4.886709871467838
4.3,2.332840720977486,8.39822659551895,5.0026349180048815
4.3500000000000005,2.361782629963889,8.50241746787,5.120000501778416
4.4,2.3906507429810553,8.606342674731799,5.23881133610204
4.449999999999999,2.419460204212651,8.710056735165544,5.359064109781882
4.5,2.448420622925572,8.81431424253206,5.480761130460338
4.55,2.4775685895290445,8.919246922304561,5.603910860771704
4.6,2.5066254726042803,9.02385170137541,5.728515712325037
4.6499999999999995,2.535743733888837,9.128677441999812,5.854574942487365
4.7,2.5645199706878756,9.232271894476353,5.982081535101782
4.75,2.5930328909583045,9.334918407449896,6.111020356642937
4.8,2.62170807525084,9.438149070903025,6.241388880798166
4.85,2.650271428341445,9.540977142029202,6.373188368387972
4.9,2.678888321891597,9.64399795880975,6.506417362143798
4.949999999999999,2.7076942185673487,9.747699186842455,6.641081925655272
5.0,2.7363679944769412,9.850924780116989,6.777183480981379
5.05,2.7653886674909396,9.955399202967383,6.9147273975305765
5.1000000000000005,2.793863008523678,10.057906830685242,7.053708689430942
5.1499999999999995,2.822669937464088,10.161611774870718,7.194122013080636
5.2,2.8515039080944984,10.265414069140194,7.335976359219601
5.25,2.8799332303280476,10.367759629180972,7.479262287680164
5.3,2.9082607848013184,10.469738825284747,7.623967138058399
5.35,2.9371096938782584,10.57359489796173,7.770101400025388
5.4,2.9659047718390754,10.677257178620671,7.9176767616683215
5.449999999999999,2.994196177961404,10.779106240661054,8.066679285413333
5.5,3.022788384356724,10.882038183684207,8.217103899471287
5.55,3.050950759782725,10.983422735217811,8.368947378074774
5.6000000000000005,3.0788136895255205,11.083729282291873,8.52219148930748
5.6499999999999995,3.1073288216057247,11.18638375778061,8.67684505208576
5.7,3.1356180649394605,11.288225033782059,8.832918724249389
5.75,3.1638386759047874,11.389819233257235,8.990405142770495
5.8,3.19165421680431,11.489955180495516,9.149292465088223
5.85,3.2199142160737635,11.591691177865549,9.309581675910175
5.9,3.248598465923196,11.694954477323506,9.4712944929601
5.95,3.276644239691995,11.795919262891182,9.63442556060048
6.0,3.304998951684081,11.897996226062693,9.798966640384881
6.05,3.3329688608330774,11.998687898999078,9.964915835697811
6.1000000000000005,3.3612445283356633,12.100480302008389,10.13227117042703
6.1499999999999995,3.3896369916280147,12.202693169860853,10.301043208426123
6.2,3.4175437582388963,12.303157529660027,10.471222727172796
6.25,3.4456410679129568,12.404307844486645,10.642802347826592
6.300000000000001,3.4737179993074627,12.505384797506865,10.815786324507103
