station_pair,target_l_from_data_m,class3_time_median_s,class3_target_time_s,class3_peak_speed_ref_mps,class3_peak_speed_ref_kmh,T_acc_ref_s,T_mid_ref_s,T_br_ref_s,D_acc_ref_m,D_mid_ref_m,D_br_ref_m,ref_curve_distance_m,mass_median,n_runs_class3
鄞州区政府-钱湖南路,1839.665196759259,129.5,132.0,20.07822171714008,72.2815981817043,31.55,60.95,37.0,285.7920845520075,1213.154277096246,343.88765445872673,1842.8340161069807,215.94,13
