站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,88,87,07/1971987,71987,5014,UP,工作日高峰,0.0,115.75,115.75,30.0,145.75,1428.74,1428.0,44.44,67.65,44.42,2316,66.6,999,67.11,67.35,14708.42,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,88,87,07/1971987,71987,5014,UP,工作日高峰,0.0,150.4,150.4,30.0,180.4,2021.22,2017.0,48.38,65.53,48.36,3009,63.5,1763,64.49,65.1,18019.83,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,88,87,07/1971987,71987,5014,UP,工作日高峰,0.0,106.75,106.75,30.0,136.75,1331.21,1332.0,44.89,76.61,44.87,2136,74.05,686,74.29,76.48,16309.16,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,88,87,07/1971987,71987,5014,UP,工作日高峰,0.0,83.7,83.7,30.0,113.7,827.63,827.0,35.6,70.11,35.58,1675,68.06,155,68.14,69.98,13067.21,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,88,87,07/1971987,71987,5014,UP,工作日高峰,0.0,129.3,129.3,30.0,159.3,1861.1,1860.0,51.82,78.04,51.8,2587,77.19,1092,77.68,77.93,21563.98,215.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,88,87,07/1971987,71987,5014,UP,工作日高峰,0.0,94.15,94.15,30.0,124.15,1088.29,1086.0,41.61,77.59,41.59,1884,73.79,414,74.8,77.44,14736.25,215.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,88,87,07/1971987,71987,5014,UP,工作日高峰,0.0,89.15,89.15,30.0,119.15,985.12,984.0,39.78,77.62,39.76,1784,75.01,309,75.23,77.5,13716.37,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,88,87,07/1971987,71987,5014,UP,工作日高峰,0.0,128.05,128.05,30.0,158.05,1812.82,1811.0,50.97,77.22,50.95,2562,75.83,1107,76.41,77.01,19043.08,216.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,88,87,07/1971987,71987,5014,UP,工作日低峰,0.0,97.25,97.25,30.0,127.25,1170.12,1155.0,43.32,77.67,43.29,1946,76.85,473,77.46,77.56,15992.99,216.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,88,87,07/1971987,71987,5014,UP,工作日低峰,0.0,111.05,111.05,30.0,141.05,1452.49,1452.0,47.09,77.62,47.07,2222,77.03,717,77.51,77.55,21120.83,216.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,88,87,07/1971987,71987,5014,UP,工作日低峰,0.0,101.25,101.25,30.0,131.25,1214.55,1214.0,43.18,71.87,43.16,2026,71.31,640,71.78,71.82,13843.52,216.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
