time_s,dist_m,velocity_mps,velocity_kmh
0.0,0.0,0.0,0.0
0.05,0.00355576460116386,0.1422305840465544,0.5120301025675958
0.1,0.011473494770733672,0.17447862273623807,0.6281230418504571
0.15000000000000002,0.020949978693926105,0.20458073419145914,0.7364906430892529
0.2,0.031909368812490534,0.2337948705511179,0.8416615339840244
0.25,0.044308239249390764,0.2621599469248913,0.9437758089296088
0.30000000000000004,0.05810510988307446,0.2897148784224565,1.0429735623208436
0.35000000000000003,0.07326044634747314,0.31649858015349064,1.1393948885525664
0.4,0.08973666003200217,0.3425499672276707,1.2331798820196147
0.45,0.1074981080815608,0.3679079547546738,1.3244686371168257
0.5,0.12651109339653208,0.39261145784417706,1.4134012482390375
0.55,0.14674386463278294,0.41669939160585756,1.5001178097810872
0.6000000000000001,0.16816661620166418,0.44021067114939233,1.5847584161378123
0.65,0.19075148827001046,0.46318421158445855,1.6674631617040507
0.7000000000000001,0.21447256676014026,0.4856589280207331,1.7483721408746393
0.75,0.23930588334985592,0.5076737355678933,1.8276254480444158
0.8,0.26522941547244366,0.5292675493356161,1.9053631776082183
0.8500000000000001,0.29222308631667354,0.5504792844335785,1.9817254239608828
0.9,0.32026876482679945,0.571347855971458,2.0568522814972487
0.9500000000000001,0.34935026570255917,0.5919121790589312,2.1308838446121525
1.0,0.37945334939917436,0.6122111688056753,2.203960207700431
1.05,0.41056572212735043,0.6322837403213676,2.2762214651569233
1.1,0.4426770358532767,0.6521688087156848,2.3478077113764653
1.1500000000000001,0.47577888829862647,0.6719052890983044,2.4188590407538957
1.2000000000000002,0.5098648229405567,0.6915320965789034,2.4895155476840523
1.25,0.544930329011708,0.7110881462671488,2.559917326561736
1.3,0.5809162492828143,0.7283486645770995,2.622055192477558
1.35,0.6178311826626107,0.7482486706147597,2.693695214213135
1.4000000000000001,0.6557512221846331,0.7685529102661374,2.7667904769580947
1.4500000000000002,0.6946738927393957,0.7883539119243679,2.8380740829277245
1.5,0.734611876092067,0.809165422182484,2.9129955198569424
1.55,0.7756018173586485,0.8304322284807769,2.989556022530797
1.6,0.8176626946020579,0.8520028612555965,3.0672103005201476
1.6500000000000001,0.8608065526223815,0.8737514595573491,3.145505254406457
1.7000000000000002,0.905037507963549,0.8954867540893506,3.2237523147216622
1.75,0.9503658741698895,0.9176478941642678,3.3035324189913644
1.8,0.9968234775177904,0.9406562397517695,3.3863624631063702
1.85,1.0444224609145742,0.9633030961195831,3.467891146030499
1.9000000000000001,1.093141320832128,0.9854513005825654,3.5476246820972355
1.9500000000000002,1.1429756451526605,1.007921672238735,3.628518020059446
2.0,1.193958872198508,1.0314074095951675,3.713066674542603
2.0500000000000003,1.2461215896594953,1.0551012888443245,3.7983646398395683
2.1,1.299459956134184,1.078433370143223,3.8823601325156027
2.15,1.353966315215691,1.1018209931170673,3.966555575221442
2.2,1.4096582404874793,1.125856017754458,4.053081663916049
2.25,1.4665749768009637,1.1508134347849164,4.142928365225699
2.3000000000000003,1.5247454899021307,1.176007089261766,4.233625521342358
2.35,1.5841760216520202,1.2012141807338135,4.324371050641728
2.4000000000000004,1.6448798244916303,1.2269379328505856,4.4169765582621086
2.45,1.7068945921995302,1.2536527754654108,4.513149991675479
2.5,1.7702531600080595,1.2806899368757627,4.610483772752746
2.5500000000000003,1.8349605179240305,1.3076043797630754,4.707375767147072
2.6,1.9010323679328724,1.3352696205906047,4.806970634126177
2.6500000000000004,1.9685017137481813,1.3635042120217473,4.908615163278291
2.7,2.037390487124326,1.3920467230240476,5.011368202886572
2.75,2.1077022920527133,1.4204254741114364,5.113531706801171
2.8000000000000003,2.179431147209061,1.4487287321424773,5.2154234357129186
2.85,2.252604613561544,1.4782099219568454,5.321555719044643
2.9000000000000004,2.327277794106786,1.508717299852846,5.431382279470245
2.95,2.403480520868588,1.5393917706192148,5.541810374229174
3.0,2.481207069048918,1.5696701565939857,5.650812563738349
3.0500000000000003,2.5604505094176746,1.6000674581562708,5.760242849362575
3.1,2.6412267267011247,1.6309812331817313,5.871532439454232
3.1500000000000004,2.7235571867780113,1.6622371698937277,5.98405381161742
3.2,2.807439105299562,1.6930395709682946,6.094942455485861
3.25,2.892845888873595,1.7232317719930348,6.203634379174925
3.3000000000000003,2.9797535777123416,1.7530757815568214,6.311072813604557
3.35,3.0681745728551792,1.783764024156693,6.421550486964095
3.4000000000000004,3.158125405583045,1.8142692849579358,6.5313694258485695
3.45,3.2495804209115007,1.843931328180294,6.638152781449059
3.5,3.3425324889136516,1.8741513919057406,6.746945010860666
3.5500000000000003,3.437014611969467,1.9051335303268808,6.858480709176771
3.6,3.533055959656387,1.9365203771499133,6.971473357739688
3.6500000000000004,3.63066271539382,1.9677498523474113,7.083899468450681
3.7,3.7298079541173568,1.9980596965940718,7.193014907738658
3.75,3.8304545861363484,2.027805584165595,7.300100102996142
3.8000000000000003,3.932615496624597,2.0586308353643603,7.411071007311698
3.85,4.036312916679202,2.0892659668198292,7.521357480551385
3.9000000000000004,4.141523926195061,2.119174413814569,7.629027889732448
3.95,4.2482134255064565,2.1484055586412194,7.73426001110839
4.0,4.356387988988661,2.178576980646987,7.8428771303291525
4.05,4.466070167113691,2.2087101443541854,7.951356519675068
4.1000000000000005,4.5772277870500915,2.2375946531018345,8.055340751166604
4.15,4.689841956784986,2.2669721362939472,8.16109969065821
4.2,4.803940734386857,2.296978967780885,8.269124284011186
4.25,4.919529556365907,2.3265739113810984,8.375666080971955
4.3,5.036591996399855,2.3559236899768234,8.481325283916565
4.3500000000000005,5.155097650421808,2.384302470901306,8.5834888952447
4.4,5.275011553240494,2.4122536418461613,8.68411311064618
4.45,5.396352934028111,2.4414015896585073,8.789045722770627
4.5,5.51915976214311,2.4708715349414216,8.895137525789119
4.55,5.643415290591532,2.4993496029954785,8.997658570783722
4.6000000000000005,5.769068567789328,2.5267814849163495,9.096413345698858
4.65,5.89611415393398,2.555041960869712,9.198151059130963
4.7,6.024567672410905,2.5830987782072725,9.29915560154618
4.75,6.154440459899424,2.6118127213334845,9.402525796800544
4.800000000000001,6.285731074518687,2.63981186343708,9.503322708373489
4.8500000000000005,6.418414891734743,2.6675408252051365,9.603146970738491
4.9,6.552501636592196,2.6959289690929955,9.705344288734784
4.95,6.688014511601489,2.7245860312787307,9.808509712603431
5.0,6.824939426346262,2.75241055851219,9.908678010643884
5.050000000000001,6.963246895740525,2.7798882172583474,10.007597582130051
5.1000000000000005,7.102955111918981,2.808440429879915,10.110385547567693
5.15,7.244088177772452,2.8368822042589223,10.21277593533212
5.2,7.386615140199677,2.864196292830031,10.311106654188112
5.25,7.53051122547093,2.891647118020102,10.409929624872367
5.300000000000001,7.675785891174232,2.9193395101119615,10.509622236403061
5.3500000000000005,7.822465254216957,2.9478350115970606,10.612206041749419
5.4,7.970569548939157,2.9763367772909213,10.714812398247316
5.45,8.120082092189255,3.004164952713001,10.814993829766804
5.5,8.270970717298805,3.0313800516690033,10.912968186008412
5.550000000000001,8.423226438834204,3.0588488097469275,11.01185571508894
5.6000000000000005,8.576863372920808,3.086628553717209,11.111862793381952
5.65,8.731875238018855,3.113846050204667,11.209845780736803
5.7,8.888236323085463,3.140597352459696,11.306150468854906
5.75,9.04595200316688,3.168029850796975,11.40490746286911
5.800000000000001,9.205048404883378,3.195826217862943,11.504974384306596
5.8500000000000005,9.365540876615912,3.2238726514383944,11.60594154517822
5.9,9.527427577166453,3.251595370583263,11.705743334099747
5.95,9.690685815731305,3.278734172010844,11.803443019239038
6.0,9.85531465771599,3.3064195073765603,11.903110226555617
6.050000000000001,10.021342570281496,3.334696995243666,12.004909182877197
6.1000000000000005,10.188771591719734,3.3624638622858285,12.104869904228982
6.15,10.357573544091062,3.3896142325673426,12.202611237242433
6.2,10.527738762442855,3.4169945015043894,12.301180205415802
6.25,10.699284400860767,3.444831035212072,12.40139172676346
6.300000000000001,10.872225728008623,3.472822050702153,12.50215938252775
6.3500000000000005,11.046556387037418,3.500404310449665,12.601455517618795
6.4,11.222261465401191,3.5277988241012874,12.700075766764636
6.45,11.399342492703482,3.555442267990387,12.799592164765393
6.5,11.577822264152855,3.5837485899845696,12.901494923944451
6.550000000000001,11.757720404119947,3.612177008699089,13.003837231316721
6.6000000000000005,11.939024575459957,3.6399898449012644,13.103963441644552
6.65,12.12172289648892,3.667942996257276,13.204594786526194
6.7,12.305834744225669,3.696530913212629,13.307511287565465
6.75,12.491369386095622,3.72485476158548,13.409477141707729
6.800000000000001,12.678302397632354,3.7524656998838126,13.508876519581726
6.8500000000000005,12.866615912417895,3.780074891537842,13.608269609536231
6.9,13.056321679444803,3.8081557895384726,13.709360842338501
6.95,13.247436446103077,3.8364348767924814,13.811165556452933
7.0,13.439957386675474,3.8644027461034187,13.911849885972307
7.050000000000001,13.633864677299163,3.891888878844183,14.010799963839059
7.1000000000000005,13.829146770309466,3.919394841567902,14.109821429644448
7.15,14.02581702695138,3.9474154241086494,14.210695526791138
7.2,14.223890035578044,3.975504920957954,14.311817715448633
7.25,14.423352970188462,4.003012463458753,14.410844868451512
7.300000000000001,14.624187843043002,4.030382450722847,14.509376822602249
7.3500000000000005,14.82640330192171,4.058235904425485,14.609649255931748
7.4,15.03002000498483,4.086432218099344,14.711155985157639
7.45,15.235038868447894,4.114322320423187,14.811560353523474
7.5,15.441438608700487,4.141667289680514,14.91000224284985
7.550000000000001,15.64920496126952,4.1689868130807985,15.008352527090874
7.6000000000000005,15.858349669754674,4.1968015263253555,15.10848549477128
7.65,16.068889221572935,4.2247805464051265,15.209209967058456
7.7,16.280814398012357,4.252226511171806,15.308015440218501
7.75,16.494108718503504,4.2795463084740994,15.406366710506758
7.800000000000001,16.708782307718167,4.307397260112375,15.506630136404551
7.8500000000000005,16.924857727178527,4.335619518301988,15.608230265887158
7.9,17.142330175382273,4.363278409847942,15.70780227545259
7.95,17.361175231771636,4.390523845726559,15.805885844615613
8.0,17.58138435173222,4.417840952696743,15.904227429708275
8.05,17.80296854018667,4.445526585481331,16.00389570773279
8.1,18.02594763448149,4.473637186311475,16.10509387072131
8.15,18.25032134648287,4.501311293743761,16.20472065747754
8.200000000000001,18.476071333157503,4.528688173241495,16.303277423669382
8.25,18.7031977585245,4.556368841438353,16.402927829178072
8.3,18.931718288652124,4.584452363666646,16.504028509199927
8.35,19.16163034581104,4.612029922690058,16.60330772168421
8.4,19.392912755736766,4.639266474338981,16.70135930762033
8.450000000000001,19.625567942780307,4.666941007402616,16.800987626649416
8.5,19.859622824167502,4.6952542480851625,16.902915293106584
8.55,20.095091984964633,4.723512183800089,17.00464386168032
8.6,20.331959274362756,4.751179392124809,17.10424581164931
8.65,20.57020071937934,4.778478408538574,17.202522270738868
8.700000000000001,20.809818260075893,4.806223219323564,17.30240358956483
8.75,21.050827480794357,4.834145609414982,17.402924193893934
8.8,21.293205022400084,4.860956054814131,17.49944179733087
8.85,21.536915682337717,4.887470342691231,17.594893233688435
8.9,21.78196586246146,4.914536862258355,17.69233270413008
8.950000000000001,22.02838866637926,4.94237529445371,17.792551060033354
9.0,22.276210913940655,4.970514608002043,17.893852588807356
9.05,22.525431473205245,4.99830776258152,17.993907945293472
9.1,22.776029378197716,5.025608437117297,18.09219037362227
9.15,23.028004205919,5.05338467173407,18.19218481824265
9.200000000000001,23.28139165836901,5.08211342626631,18.295608334558715
9.25,23.53620944793201,5.110598156253676,18.398153362513234
9.3,23.79244550706919,5.138844209233533,18.49983915324072
9.35,24.050102771506992,5.167446368278575,18.60280692580287
9.4,24.30921025428894,5.19685294299927,18.708670594797372
9.450000000000001,24.56977723291814,5.225826202168696,18.812974327807304
9.5,24.83178152428725,5.25434545259579,18.915643629344846
9.55,25.095222064749667,5.283276165900829,19.019794197242984
9.600000000000001,25.360123936295363,5.312798695926956,19.126075305337043
9.65,25.62650336909269,5.3423786159660445,19.232563017477762
9.700000000000001,25.894355087887817,5.371690135839118,19.338084489020826
9.75,26.16366212524941,5.400591358624536,19.44212889104833
9.8,26.43441978046532,5.42971485001185,19.54697346004266
9.850000000000001,26.706650916162936,5.459530577892756,19.65431008041392
9.9,26.98036557711139,5.489055860045433,19.76060109616356
