站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,116.45,116.45,30.0,146.45,1428.08,1428.0,44.15,65.52,44.13,2330,63.83,1066,64.28,65.32,13319.02,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,151.45,151.45,30.0,181.45,2020.39,2017.0,48.03,64.08,48.01,3030,62.67,1793,63.61,63.82,17250.57,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,108.95,108.95,30.0,138.95,1331.03,1332.0,43.98,69.48,43.96,2180,68.08,850,68.57,69.27,14084.29,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,82.05,82.05,30.0,112.05,827.31,827.0,36.3,72.12,36.28,1642,69.54,234,69.99,72.01,11729.06,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,131.2,131.2,30.0,161.2,1860.47,1860.0,51.05,75.29,51.03,2625,73.68,1197,74.31,75.17,20506.14,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,96.65,96.65,30.0,126.65,1087.58,1086.0,40.51,68.6,40.49,1934,65.51,626,65.8,68.27,13017.94,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,90.75,90.75,30.0,120.75,984.56,984.0,39.06,67.57,39.04,1816,66.75,522,67.43,67.52,10292.33,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,132.45,132.45,30.0,162.45,1811.68,1811.0,49.24,70.84,49.22,2650,69.84,1290,70.44,70.71,17484.83,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,100.4,100.4,30.0,130.4,1169.22,1155.0,41.92,69.04,41.9,2009,66.8,682,67.18,68.55,13765.0,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,115.55,115.55,30.0,145.55,1452.84,1452.0,45.26,70.14,45.24,2312,69.05,942,69.69,69.99,18960.06,215.92,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,104.05,104.05,30.0,134.05,1213.7,1214.0,41.99,65.64,41.97,2082,64.56,786,65.27,65.52,11551.47,216.22,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,92.95,92.95,30.0,122.95,958.29,957.0,37.12,58.34,37.1,1860,57.3,703,58.13,58.3,10230.4,216.12,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,134.05,134.05,30.0,164.05,1799.14,1798.0,48.32,77.71,48.3,2682,76.97,837,77.52,77.59,23643.77,216.52,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,20,19,07/0370319,70319,5014,UP,工作日平峰,0.0,106.05,106.05,30.0,136.05,1307.78,1307.0,44.39,76.08,44.37,2122,73.74,457,74.75,75.9,20963.72,216.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
