站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,2,1,07/0170101,70101,5014,UP,工作日高峰,0.0,113.5,113.5,30.0,143.5,1428.48,1428.0,45.31,75.59,45.29,2271,73.37,177,72.69,75.46,15863.83,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,2,1,07/0170101,70101,5014,UP,工作日高峰,0.0,146.6,146.6,30.0,176.6,2019.7,2017.0,49.6,67.24,49.58,2933,66.19,1641,67.05,67.17,18194.7,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,2,1,07/0170101,70101,5014,UP,工作日高峰,0.0,104.5,104.5,30.0,134.5,1330.45,1332.0,45.83,77.63,45.81,2091,76.96,605,77.52,77.58,15511.01,216.32,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,2,1,07/0170101,70101,5014,UP,工作日高峰,0.0,81.6,81.6,30.0,111.6,827.57,827.0,36.51,74.87,36.49,1633,72.87,167,73.49,74.76,13264.36,221.6,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,2,1,07/0170101,70101,5014,UP,工作日高峰,0.0,128.8,128.8,30.0,158.8,1860.59,1860.0,52.0,77.88,51.98,2577,77.22,1097,77.67,77.82,22674.86,223.7,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,2,1,07/0170101,70101,5014,UP,工作日高峰,0.0,94.25,94.25,30.0,124.25,1087.28,1086.0,41.53,77.67,41.51,1886,73.81,444,74.97,77.49,16871.24,225.8,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,2,1,07/0170101,70101,5014,UP,工作日高峰,0.0,88.95,88.95,30.0,118.95,984.65,984.0,39.85,77.79,39.83,1780,76.46,290,77.51,77.68,14256.91,227.8,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,2,1,07/0170101,70101,5014,UP,工作日高峰,0.0,126.9,126.9,30.0,156.9,1812.0,1811.0,51.4,77.63,51.38,2539,77.24,1056,77.56,77.58,20010.93,227.2,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,2,1,07/0170101,70101,5014,UP,工作日高峰,0.0,96.7,96.7,30.0,126.7,1169.18,1155.0,43.53,77.65,43.5,1935,76.88,479,77.51,77.63,16926.32,227.9,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,2,1,07/0170101,70101,5014,UP,工作日高峰,0.0,110.0,110.0,30.0,140.0,1452.09,1452.0,47.52,77.75,47.5,2201,77.17,715,77.65,77.69,22591.88,230.2,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,2,1,07/0170101,70101,5014,UP,工作日高峰,0.0,101.3,101.3,30.0,131.3,1213.87,1214.0,43.14,71.98,43.12,2027,71.33,637,71.79,71.92,14525.55,231.8,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,2,1,07/0170101,70101,5014,UP,工作日高峰,0.0,89.9,89.9,30.0,119.9,958.37,957.0,38.38,65.9,38.36,1799,62.99,552,63.48,65.7,12769.88,230.7,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,2,1,07/0170101,70101,5014,UP,工作日高峰,0.0,133.95,133.95,30.0,163.95,1799.3,1798.0,48.36,77.78,48.34,2680,76.86,964,77.58,77.64,24552.63,231.0,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,2,1,07/0170101,70101,5014,UP,工作日高峰,0.0,105.85,105.85,30.0,135.85,1307.46,1307.0,44.47,76.09,44.45,2118,73.73,458,74.76,75.66,22669.73,233.8,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,2,1,07/0170101,70101,5014,UP,工作日高峰,0.0,88.2,88.2,30.0,118.2,980.49,980.0,40.02,77.71,40.0,1765,76.47,285,77.48,77.65,15830.39,234.51,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,2,1,07/0170101,70101,5014,UP,工作日高峰,0.0,83.65,83.65,30.0,113.65,864.94,865.0,37.22,73.11,37.2,1674,71.24,221,72.57,73.05,16877.9,234.8,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,2,1,07/0170101,70101,5014,UP,工作日高峰,0.0,77.0,77.0,30.0,107.0,725.47,724.0,33.92,67.82,33.9,1541,66.19,207,67.24,67.71,12578.23,226.11,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,2,1,07/0170101,70101,5014,UP,工作日高峰,0.0,115.3,115.3,30.0,145.3,1552.32,1562.0,48.47,77.55,48.45,2307,76.98,824,77.47,77.51,15280.36,221.7,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,2,1,07/0170101,70101,5014,UP,工作日高峰,0.0,91.05,91.05,30.0,121.05,995.79,994.0,39.37,77.6,39.35,1822,75.75,254,77.41,77.52,20224.55,219.1,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,2,1,07/0170101,70101,5014,UP,工作日高峰,0.0,131.15,131.15,30.0,161.15,1878.1,1877.0,51.55,77.14,51.53,2624,76.0,1165,76.52,76.93,19290.39,216.54,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,2,1,07/0170101,70101,5014,UP,工作日高峰,0.0,98.2,98.2,30.0,128.2,1080.97,1081.0,39.63,62.95,39.61,1965,61.8,694,62.38,62.88,11440.95,215.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
