站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,114.4,114.4,30.0,144.4,1450.72,1428.0,45.65,68.4,45.63,2289,67.59,983,68.26,68.35,13851.15,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,152.15,152.15,30.0,182.15,2054.44,2017.0,48.61,64.15,48.59,3044,62.98,1841,63.95,64.07,17181.14,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,111.3,111.3,30.0,141.3,1351.83,1332.0,43.73,67.17,43.71,2227,66.2,932,66.91,67.06,13062.5,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,78.95,78.95,30.0,108.95,839.43,827.0,38.28,73.08,38.25,1580,70.93,297,71.32,72.95,12323.95,215.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,136.5,136.5,30.0,166.5,1889.91,1860.0,49.84,71.51,49.83,2731,69.13,1402,69.91,71.25,19541.4,215.64,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,94.85,94.85,30.0,124.85,1103.81,1086.0,41.89,74.5,41.87,1898,71.68,468,71.68,74.31,13570.15,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,91.5,91.5,30.0,121.5,999.2,984.0,39.31,67.73,39.29,1831,64.93,575,65.1,67.61,10030.41,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,132.2,132.2,30.0,162.2,1840.03,1811.0,50.11,71.85,50.09,2645,70.85,1296,71.43,71.66,17769.27,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,100.55,100.55,30.0,130.55,1186.83,1155.0,42.49,70.61,42.47,2012,67.62,669,68.16,70.3,13941.68,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,113.6,113.6,30.0,143.6,1474.02,1452.0,46.71,72.62,46.69,2273,71.43,897,72.23,72.51,18437.43,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,106.35,106.35,30.0,136.35,1232.7,1214.0,41.73,63.12,41.71,2128,62.4,853,62.87,63.02,11107.66,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,90.75,90.75,30.0,120.75,972.53,957.0,38.58,65.14,38.56,1816,61.65,610,62.35,64.86,11932.22,216.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,133.9,133.9,30.0,163.9,1826.25,1798.0,49.1,79.1,49.08,2679,78.23,826,78.78,78.86,23008.41,216.34,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,106.0,106.0,30.0,136.0,1327.19,1307.0,45.07,76.57,45.05,2121,74.5,472,75.71,76.18,20866.73,216.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,92.2,92.2,30.0,122.2,995.39,980.0,38.87,65.14,38.84,1845,64.2,595,64.87,65.09,11560.79,216.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,83.2,83.2,30.0,113.2,878.18,865.0,38.0,74.1,37.98,1665,72.17,224,73.06,74.02,15636.63,217.62,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,76.8,76.8,30.0,106.8,736.5,724.0,34.52,68.78,34.5,1537,67.2,208,68.34,68.68,12065.74,216.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,114.85,114.85,30.0,144.85,1576.61,1562.0,49.42,78.71,49.4,2298,77.78,835,78.44,78.65,14641.21,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,91.6,91.6,30.0,121.6,1009.98,994.0,39.69,68.34,39.67,1833,66.91,478,67.8,68.26,15492.85,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,141.3,141.3,30.0,171.3,1906.5,1877.0,48.57,67.74,48.56,2827,66.07,1522,66.42,67.44,17373.76,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,103.85,103.85,30.0,133.85,1098.1,1081.0,38.07,55.57,38.05,2078,53.93,964,54.3,55.19,11018.39,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,91.2,91.2,30.0,121.2,972.93,958.0,38.41,63.12,38.38,1825,61.47,629,62.02,62.89,11686.31,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,81.55,81.55,30.0,111.55,846.51,833.0,37.37,73.76,37.35,1632,70.69,272,71.12,73.63,12030.12,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,52,51,07/1671651,71651,5014,UP,工作日低峰,0.0,330.5,330.5,30.0,360.5,3676.66,3676.0,40.05,56.81,40.04,6611,55.72,2072,55.95,56.21,25773.83,215.24,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,142.55,142.55,30.0,172.55,2164.29,2131.0,54.66,78.85,54.64,2852,78.38,1329,78.73,78.77,17846.88,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,52,51,07/0970951,70951,5012,UP,工作日平峰,0.0,117.35,117.35,0.0,117.35,1621.41,1593.0,49.74,78.91,49.72,2348,77.78,871,78.58,78.81,19039.91,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,3029.95,750.0,3779.95,37031.95,36502.0,44.0,79.1,,,,,,,400790.52,...,,,,
