section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,110,111,07/2872910,1,2326,mps,44.93,64.77,1068,0.92,66.68,66.43,65.3,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,110,111,07/2872910,1,3039,mps,48.67,63.73,1806,0.92,64.86,64.76,64.67,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,110,111,07/2872910,1,2204,mps,44.21,65.9,921,0.92,66.78,66.72,66.59,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,110,111,07/2872910,1,1678,mps,36.06,68.83,149,0.92,71.09,70.93,68.67,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,110,111,07/2872910,1,2649,mps,51.36,73.42,1239,0.92,74.94,74.72,74.52,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,110,111,07/2872910,1,1938,mps,41.04,64.29,716,0.92,64.97,64.92,64.82,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,110,111,07/2872910,1,1832,mps,39.28,64.9,556,0.92,67.08,66.97,65.21,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,110,111,07/2872910,1,2639,mps,50.19,71.73,1272,0.92,72.7,72.47,72.29,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,110,111,07/2872910,1,2031,mps,42.1,65.55,773,0.92,66.61,66.54,66.27,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,110,111,07/2872910,1,2364,mps,44.9,64.33,1105,0.92,65.95,65.73,64.8,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,110,111,07/2872910,1,2183,mps,40.7,58.14,1016,0.92,58.68,58.62,58.56,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,110,111,07/2872910,1,1904,mps,36.78,54.5,812,0.92,55.85,55.66,55.2,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,110,111,07/2872910,1,2697,mps,48.78,78.11,829,0.92,79.07,78.8,78.58,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,110,111,07/2872910,1,2142,mps,44.65,74.46,471,0.92,76.64,76.28,75.72,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,110,111,07/2872910,1,1862,mps,38.52,62.13,636,0.92,62.74,62.72,62.54,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,110,111,07/2872910,1,1680,mps,37.64,72.31,221,0.92,74.16,74.1,73.62,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,110,111,07/2872910,1,1660,mps,31.95,47.98,667,0.92,50.13,49.91,48.26,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,110,111,07/2872910,1,2394,mps,47.42,69.68,1080,0.92,71.08,70.98,70.05,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,110,111,07/2872910,1,1897,mps,38.35,58.33,757,0.92,59.2,59.15,58.86,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,110,111,07/2872910,1,2850,mps,48.19,64.28,1601,0.92,65.73,65.3,64.65,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,110,111,07/2872910,1,2141,mps,36.91,50.57,1102,0.92,51.17,51.12,51,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,110,111,07/2872910,1,1907,mps,36.75,54.5,818,0.92,55.85,55.72,55.01,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
25,永茂路-镇海大道,110,111,07/2973010,0,3043,mps,51.24,67.69,1729,0.92,69.24,68.92,68.1,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,110,111,07/2973010,0,2535,mps,46.04,64.26,1273,0.92,65.69,65.38,64.69,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
