站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,111,110,07/2872910,72910,5012,UP,双休日低峰,0.0,116.25,116.25,30.0,146.25,1451.34,1428.0,44.94,66.68,44.93,2326,64.77,1068,65.3,66.43,13324.69,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,111,110,07/2872910,72910,5012,UP,双休日低峰,0.0,151.9,151.9,30.0,181.9,2054.09,2017.0,48.68,64.86,48.67,3039,63.73,1806,64.67,64.76,17705.02,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,111,110,07/2872910,72910,5012,UP,双休日低峰,0.0,110.15,110.15,30.0,140.15,1353.18,1332.0,44.23,66.78,44.21,2204,65.9,921,66.59,66.72,12042.85,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,111,110,07/2872910,72910,5012,UP,双休日低峰,0.0,83.85,83.85,30.0,113.85,840.38,827.0,36.08,71.09,36.06,1678,68.83,149,68.67,70.93,13232.79,215.34,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,111,110,07/2872910,72910,5012,UP,双休日低峰,0.0,132.4,132.4,30.0,162.4,1889.63,1860.0,51.38,74.94,51.36,2649,73.42,1239,74.52,74.72,20359.69,215.44,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,111,110,07/2872910,72910,5012,UP,双休日低峰,0.0,96.85,96.85,30.0,126.85,1104.78,1086.0,41.07,64.97,41.04,1938,64.29,716,64.82,64.92,12403.58,215.54,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,111,110,07/2872910,72910,5012,UP,双休日低峰,0.0,91.55,91.55,30.0,121.55,999.58,984.0,39.31,67.08,39.28,1832,64.9,556,65.21,66.97,9659.05,215.44,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,111,110,07/2872910,72910,5012,UP,双休日低峰,0.0,131.9,131.9,30.0,161.9,1839.73,1811.0,50.21,72.7,50.19,2639,71.73,1272,72.29,72.47,17718.87,215.74,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,111,110,07/2872910,72910,5012,UP,双休日低峰,0.0,101.5,101.5,30.0,131.5,1187.64,1155.0,42.12,66.61,42.1,2031,65.55,773,66.27,66.54,13138.06,216.12,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,111,110,07/2872910,72910,5012,UP,双休日低峰,0.0,118.15,118.15,30.0,148.15,1474.14,1452.0,44.92,65.95,44.9,2364,64.33,1105,64.8,65.73,17208.8,215.24,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,111,110,07/2872910,72910,5012,UP,双休日低峰,0.0,109.1,109.1,30.0,139.1,1233.86,1214.0,40.71,58.68,40.7,2183,58.14,1016,58.56,58.62,10628.82,215.24,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
