站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,103,102,07/2772802,72802,5012,UP,双休日低峰,0.0,117.2,117.2,30.0,147.2,1451.27,1428.0,44.58,66.16,44.56,2345,64.9,1082,65.21,65.89,14291.98,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,103,102,07/2772802,72802,5012,UP,双休日低峰,0.0,150.5,150.5,30.0,180.5,2053.54,2017.0,49.12,65.8,49.1,3011,64.39,1756,65.0,65.44,17531.34,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,103,102,07/2772802,72802,5012,UP,双休日低峰,0.0,111.45,111.45,30.0,141.45,1352.22,1332.0,43.68,68.29,43.66,2230,67.49,893,67.86,68.12,14012.93,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,103,102,07/2772802,72802,5012,UP,双休日低峰,0.0,81.85,81.85,30.0,111.85,840.03,827.0,36.95,75.22,36.92,1638,73.24,171,73.99,75.13,12962.09,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,103,102,07/2772802,72802,5012,UP,双休日低峰,0.0,132.45,132.45,30.0,162.45,1889.88,1860.0,51.37,77.12,51.35,2650,74.69,1191,74.94,76.88,21210.03,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,103,102,07/2772802,72802,5012,UP,双休日低峰,0.0,95.8,95.8,30.0,125.8,1104.14,1086.0,41.49,70.95,41.47,1917,68.76,565,68.95,70.77,13615.61,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,103,102,07/2772802,72802,5012,UP,双休日低峰,0.0,91.2,91.2,30.0,121.2,999.51,984.0,39.45,68.76,39.43,1825,67.26,517,67.6,68.68,10306.91,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,103,102,07/2772802,72802,5012,UP,双休日低峰,0.0,132.65,132.65,30.0,162.65,1839.8,1811.0,49.93,71.22,49.91,2654,70.69,1296,71.04,71.15,17571.45,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,103,102,07/2772802,72802,5012,UP,双休日低峰,0.0,102.0,102.0,30.0,132.0,1187.38,1155.0,41.91,66.24,41.89,2041,65.32,767,65.94,66.17,12529.63,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,103,102,07/2772802,72802,5012,UP,双休日低峰,0.0,110.55,110.55,30.0,140.55,1474.35,1452.0,48.01,75.49,47.99,2212,73.58,772,75.21,75.37,17629.2,216.24,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,103,102,07/2772802,72802,5012,UP,双休日低峰,0.0,101.7,101.7,30.0,131.7,1233.84,1214.0,43.68,69.94,43.65,2035,67.58,424,69.33,69.89,10550.83,216.24,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,103,102,07/2772802,72802,5012,UP,双休日低峰,0.0,83.15,83.15,30.0,113.15,974.1,957.0,42.17,74.57,42.15,1664,72.72,360,74.27,74.54,11482.1,215.94,1,1,1,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,103,102,07/2772802,72802,5012,UP,双休日低峰,0.0,135.45,135.45,30.0,165.45,1826.93,1798.0,48.56,78.58,48.54,2710,77.75,841,78.26,78.37,23418.4,215.84,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,103,102,07/2772802,72802,5012,UP,双休日低峰,0.0,106.5,106.5,30.0,136.5,1327.79,1307.0,44.88,76.19,44.86,2131,74.23,489,75.3,75.91,20297.8,215.54,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
