站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,66,65,07/1571565,71565,5014,UP,工作日高峰,0.0,116.8,116.8,30.0,146.8,1428.59,1428.0,44.03,66.21,44.01,2337,65.19,1041,65.51,65.87,14554.71,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,66,65,07/1571565,71565,5014,UP,工作日高峰,0.0,150.8,150.8,30.0,180.8,2021.25,2017.0,48.25,64.97,48.24,3017,63.45,1764,64.06,64.69,17999.97,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,66,65,07/1571565,71565,5014,UP,工作日高峰,0.0,105.8,105.8,30.0,135.8,1331.74,1332.0,45.31,77.05,45.29,2117,76.03,628,76.56,76.96,15225.64,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,66,65,07/1571565,71565,5014,UP,工作日高峰,0.0,79.0,79.0,30.0,109.0,828.19,827.0,37.74,71.75,37.72,1581,70.08,298,70.7,71.62,12056.34,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,66,65,07/1571565,71565,5014,UP,工作日高峰,0.0,132.3,132.3,30.0,162.3,1860.28,1860.0,50.62,74.8,50.6,2647,73.74,1213,74.22,74.7,21612.44,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,66,65,07/1571565,71565,5014,UP,工作日高峰,0.0,94.75,94.75,30.0,124.75,1086.55,1086.0,41.28,77.06,41.26,1896,73.88,439,74.29,76.93,16264.52,216.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,66,65,07/1571565,71565,5014,UP,工作日高峰,0.0,88.9,88.9,30.0,118.9,984.7,984.0,39.88,77.12,39.85,1779,74.22,318,74.8,77.06,13630.7,217.42,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,66,65,07/1571565,71565,5014,UP,工作日高峰,0.0,127.3,127.3,30.0,157.3,1812.8,1811.0,51.27,77.15,51.25,2547,76.72,1068,77.04,77.08,19037.27,219.32,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,66,65,07/1571565,71565,5014,UP,工作日高峰,0.0,97.55,97.55,30.0,127.55,1169.24,1155.0,43.15,77.13,43.13,1952,76.33,481,76.96,77.08,16095.63,219.4,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,66,65,07/1571565,71565,5014,UP,工作日高峰,0.0,110.9,110.9,30.0,140.9,1452.42,1452.0,47.15,77.23,47.13,2219,76.65,723,77.12,77.18,21342.57,219.5,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,66,65,07/1571565,71565,5014,UP,工作日高峰,0.0,103.05,103.05,30.0,133.05,1213.9,1214.0,42.41,71.53,42.39,2062,70.87,653,71.28,71.49,14847.32,219.32,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,66,65,07/1571565,71565,5014,UP,工作日高峰,0.0,88.75,88.75,30.0,118.75,958.73,957.0,38.89,74.75,38.87,1776,72.18,144,71.49,74.58,14397.98,221.1,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
